sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
519756,520288,Auto,0.0,1073498,0,2317007,479885,2128336,413089,992697,1627299,1570643,552094,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
520756,522096,Holy in White,77144.0,1073498,0,2317007,479885,2128336,413089,992697,1627299,1570643,629238,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
521456,522616,Fanged Muse,108332.0,1073498,0,2317007,479885,2128336,521421,992697,1627299,1570643,629238,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
522716,523248,Auto,0.0,1073498,0,2317007,479885,2128336,521421,992697,1627299,1570643,629238,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
526256,526788,Auto,0.0,1073498,0,2317007,479885,2128336,521421,992697,1627299,1570643,629238,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
527256,528596,Holy in White,77092.0,1073498,0,2317007,479885,2128336,521421,992697,1627299,1570643,706330,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
529216,529748,Auto,0.0,1073498,0,2317007,479885,2128336,521421,992697,1627299,1570643,706330,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
529756,531096,Holy in White,77092.0,1073498,0,2317007,479885,2128336,521421,992697,1627299,1570643,783422,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
532176,532708,Auto,0.0,1073498,0,2317007,479885,2128336,521421,992697,1627299,1570643,783422,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
534056,534806,Blizzard in Cyan,116324.0,1073498,0,2433331,479885,2128336,521421,992697,1627299,1570643,783422,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
535136,535668,Auto,0.0,1073498,0,2433331,479885,2128336,521421,992697,1627299,1570643,783422,644306,1625487,442068,1030449,620457,1017447,1727401,1388849,1462472,515034
537356,538156,Stone in Yellow,121790.0,1073498,0,2433331,479885,2128336,521421,992697,1627299,1570643,783422,644306,1625487,442068,1030449,620457,1017447,1849191,1388849,1462472,515034
538096,538628,Auto,0.0,1073498,0,2433331,479885,2128336,521421,992697,1627299,1570643,783422,644306,1625487,442068,1030449,620457,1017447,1849191,1388849,1462472,515034
539856,540836,Water in Blue,77092.0,1073498,0,2433331,479885,2128336,521421,992697,1627299,1570643,783422,644306,1625487,442068,1030449,620457,1017447,1849191,1388849,1539564,515034
541056,541588,Auto,0.0,1073498,0,2433331,479885,2128336,521421,992697,1627299,1570643,783422,644306,1625487,442068,1030449,620457,1017447,1849191,1388849,1539564,515034
542356,543196,Fire in Red,66293.0,1073498,0,2433331,479885,2128336,521421,1058990,1627299,1570643,783422,644306,1625487,442068,1030449,620457,1017447,1849191,1388849,1539564,515034
542956,544256,Retribution of the Madeen,148855.0,1073498,0,2433331,479885,2128336,521421,1058990,1627299,1570643,783422,644306,1625487,442068,1030449,769312,1017447,1849191,1388849,1539564,515034
544856,545746,Aero in Green,71692.0,1145190,0,2433331,479885,2128336,521421,1058990,1627299,1570643,783422,644306,1625487,442068,1030449,769312,1017447,1849191,1388849,1539564,515034
545356,545888,Auto,0.0,1145190,0,2433331,479885,2128336,521421,1058990,1627299,1570643,783422,644306,1625487,442068,1030449,769312,1017447,1849191,1388849,1539564,515034
546356,547736,Hammer Stamp,130479.0,1145190,0,2433331,479885,2128336,521421,1058990,1627299,1701122,783422,644306,1625487,442068,1030449,769312,1017447,1849191,1388849,1539564,515034
548316,548848,Auto,0.0,1145190,0,2433331,479885,2128336,521421,1058990,1627299,1701122,783422,644306,1625487,442068,1030449,769312,1017447,1849191,1388849,1539564,515034
548856,550106,Hammer Brush,135187.0,1145190,0,2433331,479885,2128336,521421,1058990,1762486,1701122,783422,644306,1625487,442068,1030449,769312,1017447,1849191,1388849,1539564,515034
