sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Baneful Impaction (dot),Biolysis (dot),Broil IV,Energy Drain
133345,134415,Energy Drain,17531.0,8944,132595,545574,2288479,162129
135142,135942,Broil IV,56058.0,8944,132595,545574,2344537,162129
135642,136174,Auto,300.0,9244,132595,545574,2344537,162129
115002,136500,Biolysis (dot),11340.0,9244,132595,556914,2344537,162129
137542,138342,Broil IV,56058.0,9244,132595,556914,2400595,162129
138762,139294,Auto,300.0,9544,132595,556914,2400595,162129
115002,139500,Biolysis (dot),11340.0,9544,132595,568254,2400595,162129
138145,139500,Baneful Impaction (dot),25462.0,9544,158057,568254,2400595,162129
139942,140742,Broil IV,56058.0,9544,158057,568254,2456653,162129
140545,141615,Energy Drain,17531.0,9544,158057,568254,2456653,179660
115002,142500,Biolysis (dot),11340.0,9544,158057,579594,2456653,179660
138145,142500,Baneful Impaction (dot),25462.0,9544,183519,579594,2456653,179660
142342,143142,Broil IV,56058.0,9544,183519,579594,2512711,179660
142842,143374,Auto,300.0,9844,183519,579594,2512711,179660
142945,144015,Energy Drain,17531.0,9844,183519,579594,2512711,197191
144422,145492,Energy Drain,17531.0,9844,183519,579594,2512711,214722
143802,145500,Biolysis (dot),15397.0,9844,183519,594991,2512711,214722
138145,145500,Baneful Impaction (dot),25462.0,9844,208981,594991,2512711,214722
145962,146494,Auto,286.0,10130,208981,594991,2512711,214722
147142,147942,Broil IV,41419.0,10130,208981,594991,2554130,214722
143802,148500,Biolysis (dot),15397.0,10130,208981,610388,2554130,214722
138145,148500,Baneful Impaction (dot),25462.0,10130,234443,610388,2554130,214722
149543,150343,Broil IV,41419.0,10130,234443,610388,2595549,214722
150043,150575,Auto,222.0,10352,234443,610388,2595549,214722
143802,151500,Biolysis (dot),15397.0,10352,234443,625785,2595549,214722
138145,151500,Baneful Impaction (dot),25462.0,10352,259905,625785,2595549,214722
151943,152743,Broil IV,41419.0,10352,259905,625785,2636968,214722
153163,153695,Auto,222.0,10574,259905,625785,2636968,214722
143802,154500,Biolysis (dot),15397.0,10574,259905,641182,2636968,214722
154343,155143,Broil IV,41419.0,10574,259905,641182,2678387,214722
143802,157500,Biolysis (dot),15397.0,10574,259905,656579,2678387,214722
156743,157543,Broil IV,41419.0,10574,259905,656579,2719806,214722
157243,157775,Auto,222.0,10796,259905,656579,2719806,214722
159143,159943,Broil IV,41419.0,10796,259905,656579,2761225,214722
143802,160500,Biolysis (dot),15397.0,10796,259905,671976,2761225,214722
160363,160895,Auto,222.0,11018,259905,671976,2761225,214722
161543,162343,Broil IV,41419.0,11018,259905,671976,2802644,214722
143802,163500,Biolysis (dot),15397.0,11018,259905,687373,2802644,214722
163943,164743,Broil IV,41419.0,11018,259905,687373,2844063,214722
164443,164975,Auto,222.0,11240,259905,687373,2844063,214722
143802,166500,Biolysis (dot),15397.0,11240,259905,702770,2844063,214722
166343,167143,Broil IV,41396.0,11240,259905,702770,2885459,214722
167563,168095,Auto,221.0,11461,259905,702770,2885459,214722
143802,169500,Biolysis (dot),15397.0,11461,259905,718167,2885459,214722
168743,169543,Broil IV,41396.0,11461,259905,718167,2926855,214722
171143,171943,Broil IV,41396.0,11461,259905,718167,2968251,214722
171643,172175,Auto,221.0,11682,259905,718167,2968251,214722
143802,172500,Biolysis (dot),15397.0,11682,259905,733564,2968251,214722
173543,174343,Broil IV,41396.0,11682,259905,733564,3009647,214722
