sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Blizzard III,Blizzard IV,Despair,Fire III,Fire IV,Flare Star,High Thunder,Paradox,Thunder (dot),Xenoglossy
158423,158955,Auto,0.0,0,171572,177548,473662,273979,3044191,832562,115793,639088,503156,855435
157813,158973,Fire IV,79898.0,0,171572,177548,473662,273979,3124089,832562,115793,639088,503156,855435
160393,161153,High Thunder,22191.0,0,171572,177548,473662,273979,3124089,832562,137984,639088,503156,855435
162613,163145,Auto,0.0,0,171572,177548,473662,273979,3124089,832562,137984,639088,503156,855435
162113,163273,Fire IV,79898.0,0,171572,177548,473662,273979,3203987,832562,137984,639088,503156,855435
160393,163500,Thunder (dot),10027.0,0,171572,177548,473662,273979,3203987,832562,137984,639088,513183,855435
164263,165423,Fire IV,79898.0,0,171572,177548,473662,273979,3283885,832562,137984,639088,513183,855435
160393,166500,Thunder (dot),10027.0,0,171572,177548,473662,273979,3283885,832562,137984,639088,523210,855435
166913,167445,Auto,0.0,0,171572,177548,473662,273979,3283885,832562,137984,639088,523210,855435
166413,167573,Fire IV,79898.0,0,171572,177548,473662,273979,3363783,832562,137984,639088,523210,855435
160393,169500,Thunder (dot),10027.0,0,171572,177548,473662,273979,3363783,832562,137984,639088,533237,855435
168563,169723,Fire IV,79898.0,0,171572,177548,473662,273979,3443681,832562,137984,639088,533237,855435
171214,171746,Auto,0.0,0,171572,177548,473662,273979,3443681,832562,137984,639088,533237,855435
170714,171874,Fire IV,79898.0,0,171572,177548,473662,273979,3523579,832562,137984,639088,533237,855435
171644,172314,Paradox,79886.0,0,171572,177548,473662,273979,3523579,832562,137984,718974,533237,855435
160393,172500,Thunder (dot),10027.0,0,171572,177548,473662,273979,3523579,832562,137984,718974,543264,855435
173794,174414,Flare Star,133166.0,0,171572,177548,473662,273979,3523579,965728,137984,718974,543264,855435
174494,175026,Auto,0.0,0,171572,177548,473662,273979,3523579,965728,137984,718974,543264,855435
160393,175500,Thunder (dot),10027.0,0,171572,177548,473662,273979,3523579,965728,137984,718974,553291,855435
175944,176434,Despair,93213.0,0,171572,177548,566875,273979,3523579,965728,137984,718974,553291,855435
177774,178306,Auto,0.0,0,171572,177548,566875,273979,3523579,965728,137984,718974,553291,855435
160393,178500,Thunder (dot),10027.0,0,171572,177548,566875,273979,3523579,965728,137984,718974,563318,855435
178094,178934,Blizzard III,42893.0,0,214465,177548,566875,273979,3523579,965728,137984,718974,563318,855435
180244,181404,Blizzard IV,44387.0,0,214465,221935,566875,273979,3523579,965728,137984,718974,563318,855435
160393,181500,Thunder (dot),10027.0,0,214465,221935,566875,273979,3523579,965728,137984,718974,573345,855435
181054,181586,Auto,0.0,0,214465,221935,566875,273979,3523579,965728,137984,718974,573345,855435
182394,183064,Paradox,79886.0,0,214465,221935,566875,273979,3523579,965728,137984,798860,573345,855435
160393,184500,Thunder (dot),10027.0,0,214465,221935,566875,273979,3523579,965728,137984,798860,583372,855435
184334,184866,Auto,0.0,0,214465,221935,566875,273979,3523579,965728,137984,798860,583372,855435
184544,185834,Fire III,60051.0,0,214465,221935,566875,334030,3523579,965728,137984,798860,583372,855435
160393,187500,Thunder (dot),10027.0,0,214465,221935,566875,334030,3523579,965728,137984,798860,593399,855435
188414,188946,Auto,0.0,0,214465,221935,566875,334030,3523579,965728,137984,798860,593399,855435
187914,189074,Fire IV,79898.0,0,214465,221935,566875,334030,3603477,965728,137984,798860,593399,855435
160393,190500,Thunder (dot),10027.0,0,214465,221935,566875,334030,3603477,965728,137984,798860,603426,855435
190494,191254,High Thunder,22191.0,0,214465,221935,566875,334030,3603477,965728,160175,798860,603426,855435
192714,193246,Auto,0.0,0,214465,221935,566875,334030,3603477,965728,160175,798860,603426,855435
192214,193374,Fire IV,79898.0,0,214465,221935,566875,334030,3683375,965728,160175,798860,603426,855435
190494,193500,Thunder (dot),10027.0,0,214465,221935,566875,334030,3683375,965728,160175,798860,613453,855435
194364,195524,Fire IV,79898.0,0,214465,221935,566875,334030,3763273,965728,160175,798860,613453,855435
190494,196500,Thunder (dot),10027.0,0,214465,221935,566875,334030,3763273,965728,160175,798860,623480,855435
197014,197546,Auto,0.0,0,214465,221935,566875,334030,3763273,965728,160175,798860,623480,855435
196514,197674,Fire IV,79898.0,0,214465,221935,566875,334030,3843171,965728,160175,798860,623480,855435
190494,199500,Thunder (dot),10027.0,0,214465,221935,566875,334030,3843171,965728,160175,798860,633507,855435
198664,199824,Fire IV,79898.0,0,214465,221935,566875,334030,3923069,965728,160175,798860,633507,855435
201314,201846,Auto,0.0,0,214465,221935,566875,334030,3923069,965728,160175,798860,633507,855435
200814,201974,Fire IV,79898.0,0,214465,221935,566875,334030,4002967,965728,160175,798860,633507,855435
190494,202500,Thunder (dot),10027.0,0,214465,221935,566875,334030,4002967,965728,160175,798860,643534,855435
202964,203584,Flare Star,133166.0,0,214465,221935,566875,334030,4002967,1098894,160175,798860,643534,855435
203894,204564,Paradox,79886.0,0,214465,221935,566875,334030,4002967,1098894,160175,878746,643534,855435
204594,205126,Auto,0.0,0,214465,221935,566875,334030,4002967,1098894,160175,878746,643534,855435
190494,205500,Thunder (dot),10027.0,0,214465,221935,566875,334030,4002967,1098894,160175,878746,653561,855435
206044,206534,Despair,93213.0,0,214465,221935,660088,334030,4002967,1098894,160175,878746,653561,855435
207874,208406,Auto,0.0,0,214465,221935,660088,334030,4002967,1098894,160175,878746,653561,855435
190494,208500,Thunder (dot),10027.0,0,214465,221935,660088,334030,4002967,1098894,160175,878746,663588,855435
208194,209034,Blizzard III,42893.0,0,257358,221935,660088,334030,4002967,1098894,160175,878746,663588,855435
190494,211500,Thunder (dot),10027.0,0,257358,221935,660088,334030,4002967,1098894,160175,878746,673615,855435
212064,212596,Auto,0.0,0,257358,221935,660088,334030,4002967,1098894,160175,878746,673615,855435
211564,212724,Blizzard IV,44387.0,0,257358,266322,660088,334030,4002967,1098894,160175,878746,673615,855435
212494,213164,Paradox,79886.0,0,257358,266322,660088,334030,4002967,1098894,160175,958632,673615,855435
190494,214500,Thunder (dot),10027.0,0,257358,266322,660088,334030,4002967,1098894,160175,958632,683642,855435
215344,215876,Auto,0.0,0,257358,266322,660088,334030,4002967,1098894,160175,958632,683642,855435
214644,215934,Fire III,60051.0,0,257358,266322,660088,394081,4002967,1098894,160175,958632,683642,855435
190494,217500,Thunder (dot),10027.0,0,257358,266322,660088,394081,4002967,1098894,160175,958632,693669,855435
218624,219156,Auto,0.0,0,257358,266322,660088,394081,4002967,1098894,160175,958632,693669,855435
218014,219174,Fire IV,79898.0,0,257358,266322,660088,394081,4082865,1098894,160175,958632,693669,855435
190494,220500,Thunder (dot),10027.0,0,257358,266322,660088,394081,4082865,1098894,160175,958632,703696,855435
220594,221354,High Thunder,22191.0,0,257358,266322,660088,394081,4082865,1098894,182366,958632,703696,855435
222814,223346,Auto,0.0,0,257358,266322,660088,394081,4082865,1098894,182366,958632,703696,855435
222314,223474,Fire IV,79898.0,0,257358,266322,660088,394081,4162763,1098894,182366,958632,703696,855435
220594,223500,Thunder (dot),10027.0,0,257358,266322,660088,394081,4162763,1098894,182366,958632,713723,855435
224464,225624,Fire IV,79898.0,0,257358,266322,660088,394081,4242661,1098894,182366,958632,713723,855435
220594,226500,Thunder (dot),10027.0,0,257358,266322,660088,394081,4242661,1098894,182366,958632,723750,855435
227114,227646,Auto,0.0,0,257358,266322,660088,394081,4242661,1098894,182366,958632,723750,855435
226614,227774,Fire IV,79898.0,0,257358,266322,660088,394081,4322559,1098894,182366,958632,723750,855435
220594,229500,Thunder (dot),10027.0,0,257358,266322,660088,394081,4322559,1098894,182366,958632,733777,855435
228764,229924,Fire IV,79898.0,0,257358,266322,660088,394081,4402457,1098894,182366,958632,733777,855435
231414,231946,Auto,0.0,0,257358,266322,660088,394081,4402457,1098894,182366,958632,733777,855435
230914,232074,Fire IV,79898.0,0,257358,266322,660088,394081,4482355,1098894,182366,958632,733777,855435
220594,232500,Thunder (dot),10027.0,0,257358,266322,660088,394081,4482355,1098894,182366,958632,743804,855435
231844,232514,Paradox,79886.0,0,257358,266322,660088,394081,4482355,1098894,182366,1038518,743804,855435
233994,234614,Xenoglossy,131676.0,0,257358,266322,660088,394081,4482355,1098894,182366,1038518,743804,987111
234694,235226,Auto,0.0,0,257358,266322,660088,394081,4482355,1098894,182366,1038518,743804,987111
220594,235500,Thunder (dot),10027.0,0,257358,266322,660088,394081,4482355,1098894,182366,1038518,753831,987111
236144,236634,Despair,93213.0,0,257358,266322,753301,394081,4482355,1098894,182366,1038518,753831,987111
220594,238500,Thunder (dot),10027.0,0,257358,266322,753301,394081,4482355,1098894,182366,1038518,763858,987111
237974,238506,Auto,0.0,0,257358,266322,753301,394081,4482355,1098894,182366,1038518,763858,987111
239514,240134,Flare Star,133166.0,0,257358,266322,753301,394081,4482355,1232060,182366,1038518,763858,987111
220594,241500,Thunder (dot),10027.0,0,257358,266322,753301,394081,4482355,1232060,182366,1038518,773885,987111
242164,242696,Auto,0.0,0,257358,266322,753301,394081,4482355,1232060,182366,1038518,773885,987111
241664,242824,Fire IV,79898.0,0,257358,266322,753301,394081,4562253,1232060,182366,1038518,773885,987111
242594,243264,Paradox,79886.0,0,257358,266322,753301,394081,4562253,1232060,182366,1118404,773885,987111
220594,244500,Thunder (dot),10027.0,0,257358,266322,753301,394081,4562253,1232060,182366,1118404,783912,987111
246254,246786,Auto,0.0,0,257358,266322,753301,394081,4562253,1232060,182366,1118404,783912,987111
245754,246914,Fire IV,79898.0,0,257358,266322,753301,394081,4642151,1232060,182366,1118404,783912,987111
220594,247500,Thunder (dot),10027.0,0,257358,266322,753301,394081,4642151,1232060,182366,1118404,793939,987111
247944,248704,High Thunder,24000.0,0,257358,266322,753301,394081,4642151,1232060,206366,1118404,793939,987111
249914,250446,Auto,0.0,0,257358,266322,753301,394081,4642151,1232060,206366,1118404,793939,987111
247944,250500,Thunder (dot),10844.0,0,257358,266322,753301,394081,4642151,1232060,206366,1118404,804783,987111
249414,250574,Fire IV,86409.0,0,257358,266322,753301,394081,4728560,1232060,206366,1118404,804783,987111
251244,252404,Fire IV,86409.0,0,257358,266322,753301,394081,4814969,1232060,206366,1118404,804783,987111
247944,253500,Thunder (dot),10844.0,0,257358,266322,753301,394081,4814969,1232060,206366,1118404,815627,987111
253574,254106,Auto,0.0,0,257358,266322,753301,394081,4814969,1232060,206366,1118404,815627,987111
253074,254234,Fire IV,86409.0,0,257358,266322,753301,394081,4901378,1232060,206366,1118404,815627,987111
254904,256064,Fire IV,86409.0,0,257358,266322,753301,394081,4987787,1232060,206366,1118404,815627,987111
247944,256500,Thunder (dot),10844.0,0,257358,266322,753301,394081,4987787,1232060,206366,1118404,826471,987111
256735,257355,Flare Star,144019.0,0,257358,266322,753301,394081,4987787,1376079,206366,1118404,826471,987111
257235,257767,Auto,0.0,0,257358,266322,753301,394081,4987787,1376079,206366,1118404,826471,987111
257605,258225,Xenoglossy,142407.0,0,257358,266322,753301,394081,4987787,1376079,206366,1118404,826471,1129518
247944,259500,Thunder (dot),10844.0,0,257358,266322,753301,394081,4987787,1376079,206366,1118404,837315,1129518
259435,260055,Xenoglossy,142407.0,0,257358,266322,753301,394081,4987787,1376079,206366,1118404,837315,1271925
