sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Atonement,Auto,Blade of Faith,Blade of Honor,Blade of Truth,Blade of Valor,Circle of Scorn,Circle of Scorn (dot),Confiteor,Expiacion,Fast Blade,Goring Blade,Holy Spirit,Imperator,Intervene,Riot Blade,Royal Authority,Sepulchre,Supplication
336000,336758,Holy Spirit,500,1.0,6900,13500,4560,6000,5280,6000,1540,1650,6000,4950,3300,4200,7900,3480,1800,4950,6900,8100,7500
336258,336790,Auto,90,1.0,6900,13590,4560,6000,5280,6000,1540,1650,6000,4950,3300,4200,7900,3480,1800,4950,6900,8100,7500
338498,339030,Auto,90,1.0,6900,13680,4560,6000,5280,6000,1540,1650,6000,4950,3300,4200,7900,3480,1800,4950,6900,8100,7500
338500,339123,Fast Blade,220,1.0,6900,13680,4560,6000,5280,6000,1540,1650,6000,4950,3520,4200,7900,3480,1800,4950,6900,8100,7500
339125,340148,Circle of Scorn,140,1.0,6900,13680,4560,6000,5280,6000,1680,1650,6000,4950,3520,4200,7900,3480,1800,4950,6900,8100,7500
339125,340500,Circle of Scorn (dot),30,1.0,6900,13680,4560,6000,5280,6000,1680,1680,6000,4950,3520,4200,7900,3480,1800,4950,6900,8100,7500
340738,341270,Auto,90,1.0,6900,13770,4560,6000,5280,6000,1680,1680,6000,4950,3520,4200,7900,3480,1800,4950,6900,8100,7500
341000,341758,Riot Blade,330,1.0,6900,13770,4560,6000,5280,6000,1680,1680,6000,4950,3520,4200,7900,3480,1800,5280,6900,8100,7500
341625,341982,Expiacion,450,1.0,6900,13770,4560,6000,5280,6000,1680,1680,6000,5400,3520,4200,7900,3480,1800,5280,6900,8100,7500
339125,343500,Circle of Scorn (dot),30,1.0,6900,13770,4560,6000,5280,6000,1680,1710,6000,5400,3520,4200,7900,3480,1800,5280,6900,8100,7500
342978,343510,Auto,90,1.0,6900,13860,4560,6000,5280,6000,1680,1710,6000,5400,3520,4200,7900,3480,1800,5280,6900,8100,7500
343500,344078,Royal Authority,460,1.0,6900,13860,4560,6000,5280,6000,1680,1710,6000,5400,3520,4200,7900,3480,1800,5280,7360,8100,7500
345218,345750,Auto,90,1.0,6900,13950,4560,6000,5280,6000,1680,1710,6000,5400,3520,4200,7900,3480,1800,5280,7360,8100,7500
339125,346500,Circle of Scorn (dot),30,1.0,6900,13950,4560,6000,5280,6000,1680,1740,6000,5400,3520,4200,7900,3480,1800,5280,7360,8100,7500
346000,346623,Fast Blade,220,1.0,6900,13950,4560,6000,5280,6000,1680,1740,6000,5400,3740,4200,7900,3480,1800,5280,7360,8100,7500
347458,347990,Auto,90,1.0,6900,14040,4560,6000,5280,6000,1680,1740,6000,5400,3740,4200,7900,3480,1800,5280,7360,8100,7500
348500,349258,Riot Blade,330,1.0,6900,14040,4560,6000,5280,6000,1680,1740,6000,5400,3740,4200,7900,3480,1800,5610,7360,8100,7500
339125,349500,Circle of Scorn (dot),30,1.0,6900,14040,4560,6000,5280,6000,1680,1770,6000,5400,3740,4200,7900,3480,1800,5610,7360,8100,7500
349698,350230,Auto,90,1.0,6900,14130,4560,6000,5280,6000,1680,1770,6000,5400,3740,4200,7900,3480,1800,5610,7360,8100,7500
351000,352293,Atonement,460,1.0,7360,14130,4560,6000,5280,6000,1680,1770,6000,5400,3740,4200,7900,3480,1800,5610,7360,8100,7500
351938,352470,Auto,90,1.0,7360,14220,4560,6000,5280,6000,1680,1770,6000,5400,3740,4200,7900,3480,1800,5610,7360,8100,7500
339125,352500,Circle of Scorn (dot),30,1.0,7360,14220,4560,6000,5280,6000,1680,1800,6000,5400,3740,4200,7900,3480,1800,5610,7360,8100,7500
353500,354660,Supplication,500,1.0,7360,14220,4560,6000,5280,6000,1680,1800,6000,5400,3740,4200,7900,3480,1800,5610,7360,8100,8000
354178,354710,Auto,90,1.0,7360,14310,4560,6000,5280,6000,1680,1800,6000,5400,3740,4200,7900,3480,1800,5610,7360,8100,8000
356418,356950,Auto,90,1.0,7360,14400,4560,6000,5280,6000,1680,1800,6000,5400,3740,4200,7900,3480,1800,5610,7360,8100,8000
356000,357290,Sepulchre,540,1.0,7360,14400,4560,6000,5280,6000,1680,1800,6000,5400,3740,4200,7900,3480,1800,5610,7360,8640,8000
358658,359190,Auto,90,1.0,7360,14490,4560,6000,5280,6000,1680,1800,6000,5400,3740,4200,7900,3480,1800,5610,7360,8640,8000
358500,359258,Holy Spirit,500,1.0,7360,14490,4560,6000,5280,6000,1680,1800,6000,5400,3740,4200,8400,3480,1800,5610,7360,8640,8000
360898,361430,Auto,90,1.0,7360,14580,4560,6000,5280,6000,1680,1800,6000,5400,3740,4200,8400,3480,1800,5610,7360,8640,8000
361000,361578,Royal Authority,460,1.0,7360,14580,4560,6000,5280,6000,1680,1800,6000,5400,3740,4200,8400,3480,1800,5610,7820,8640,8000
363138,363670,Auto,90,1.0,7360,14670,4560,6000,5280,6000,1680,1800,6000,5400,3740,4200,8400,3480,1800,5610,7820,8640,8000
363500,364123,Fast Blade,220,1.0,7360,14670,4560,6000,5280,6000,1680,1800,6000,5400,3960,4200,8400,3480,1800,5610,7820,8640,8000
365378,365910,Auto,90,1.0,7360,14760,4560,6000,5280,6000,1680,1800,6000,5400,3960,4200,8400,3480,1800,5610,7820,8640,8000
366000,367293,Atonement,460,1.0,7820,14760,4560,6000,5280,6000,1680,1800,6000,5400,3960,4200,8400,3480,1800,5610,7820,8640,8000
367618,368150,Auto,90,1.0,7820,14850,4560,6000,5280,6000,1680,1800,6000,5400,3960,4200,8400,3480,1800,5610,7820,8640,8000
367250,368540,Imperator,580,1.0,7820,14850,4560,6000,5280,6000,1680,1800,6000,5400,3960,4200,8400,4060,1800,5610,7820,8640,8000
368500,369034,Goring Blade,700,1.0,7820,14850,4560,6000,5280,6000,1680,1800,6000,5400,3960,4900,8400,4060,1800,5610,7820,8640,8000
369125,370148,Circle of Scorn,140,1.0,7820,14850,4560,6000,5280,6000,1820,1800,6000,5400,3960,4900,8400,4060,1800,5610,7820,8640,8000
369858,370390,Auto,90,1.0,7820,14940,4560,6000,5280,6000,1820,1800,6000,5400,3960,4900,8400,4060,1800,5610,7820,8640,8000
369125,370500,Circle of Scorn (dot),30,1.0,7820,14940,4560,6000,5280,6000,1820,1830,6000,5400,3960,4900,8400,4060,1800,5610,7820,8640,8000
371625,371982,Expiacion,450,1.0,7820,14940,4560,6000,5280,6000,1820,1830,6000,5850,3960,4900,8400,4060,1800,5610,7820,8640,8000
371000,372160,Supplication,500,1.0,7820,14940,4560,6000,5280,6000,1820,1830,6000,5850,3960,4900,8400,4060,1800,5610,7820,8640,8500
372098,372630,Auto,90,1.0,7820,15030,4560,6000,5280,6000,1820,1830,6000,5850,3960,4900,8400,4060,1800,5610,7820,8640,8500
369125,373500,Circle of Scorn (dot),30,1.0,7820,15030,4560,6000,5280,6000,1820,1860,6000,5850,3960,4900,8400,4060,1800,5610,7820,8640,8500
373500,374123,Confiteor,1000,1.0,7820,15030,4560,6000,5280,6000,1820,1860,7000,5850,3960,4900,8400,4060,1800,5610,7820,8640,8500
374125,374703,Intervene,150,1.0,7820,15030,4560,6000,5280,6000,1820,1860,7000,5850,3960,4900,8400,4060,1950,5610,7820,8640,8500
374338,374870,Auto,90,1.0,7820,15120,4560,6000,5280,6000,1820,1860,7000,5850,3960,4900,8400,4060,1950,5610,7820,8640,8500
369125,376500,Circle of Scorn (dot),30,1.0,7820,15120,4560,6000,5280,6000,1820,1890,7000,5850,3960,4900,8400,4060,1950,5610,7820,8640,8500
376000,376666,Blade of Faith,760,1.0,7820,15120,5320,6000,5280,6000,1820,1890,7000,5850,3960,4900,8400,4060,1950,5610,7820,8640,8500
376578,377110,Auto,90,1.0,7820,15210,5320,6000,5280,6000,1820,1890,7000,5850,3960,4900,8400,4060,1950,5610,7820,8640,8500
376625,377203,Intervene,150,1.0,7820,15210,5320,6000,5280,6000,1820,1890,7000,5850,3960,4900,8400,4060,2100,5610,7820,8640,8500
378818,379350,Auto,90,1.0,7820,15300,5320,6000,5280,6000,1820,1890,7000,5850,3960,4900,8400,4060,2100,5610,7820,8640,8500
378500,379391,Blade of Truth,880,1.0,7820,15300,5320,6000,6160,6000,1820,1890,7000,5850,3960,4900,8400,4060,2100,5610,7820,8640,8500
369125,379500,Circle of Scorn (dot),30,1.0,7820,15300,5320,6000,6160,6000,1820,1920,7000,5850,3960,4900,8400,4060,2100,5610,7820,8640,8500
381058,381590,Auto,90,1.0,7820,15390,5320,6000,6160,6000,1820,1920,7000,5850,3960,4900,8400,4060,2100,5610,7820,8640,8500
381000,381891,Blade of Valor,1000,1.0,7820,15390,5320,6000,6160,7000,1820,1920,7000,5850,3960,4900,8400,4060,2100,5610,7820,8640,8500
369125,382500,Circle of Scorn (dot),30,1.0,7820,15390,5320,6000,6160,7000,1820,1950,7000,5850,3960,4900,8400,4060,2100,5610,7820,8640,8500
381625,382785,Blade of Honor,1000,1.0,7820,15390,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,8400,4060,2100,5610,7820,8640,8500
383298,383830,Auto,90,1.0,7820,15480,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,8400,4060,2100,5610,7820,8640,8500
383500,384258,Holy Spirit,500,1.0,7820,15480,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,8900,4060,2100,5610,7820,8640,8500
385538,386070,Auto,90,1.0,7820,15570,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,8900,4060,2100,5610,7820,8640,8500
386000,387290,Sepulchre,540,1.0,7820,15570,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,8900,4060,2100,5610,7820,9180,8500
387778,388310,Auto,90,1.0,7820,15660,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,8900,4060,2100,5610,7820,9180,8500
388500,389258,Riot Blade,330,1.0,7820,15660,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,8900,4060,2100,5940,7820,9180,8500
390018,390550,Auto,90,1.0,7820,15750,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,8900,4060,2100,5940,7820,9180,8500
391000,391578,Royal Authority,460,1.0,7820,15750,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,8900,4060,2100,5940,8280,9180,8500
392258,392790,Auto,90,1.0,7820,15840,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,8900,4060,2100,5940,8280,9180,8500
393500,394258,Holy Spirit,500,1.0,7820,15840,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,9400,4060,2100,5940,8280,9180,8500
394498,395030,Auto,90,1.0,7820,15930,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,9400,4060,2100,5940,8280,9180,8500
396738,397270,Auto,90,1.0,7820,16020,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,9400,4060,2100,5940,8280,9180,8500
396000,397293,Atonement,460,1.0,8280,16020,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,9400,4060,2100,5940,8280,9180,8500
398978,399510,Auto,90,1.0,8280,16110,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,9400,4060,2100,5940,8280,9180,8500
398500,399660,Supplication,500,1.0,8280,16110,5320,7000,6160,7000,1820,1950,7000,5850,3960,4900,9400,4060,2100,5940,8280,9180,9000
399125,400148,Circle of Scorn,140,1.0,8280,16110,5320,7000,6160,7000,1960,1950,7000,5850,3960,4900,9400,4060,2100,5940,8280,9180,9000
399125,400500,Circle of Scorn (dot),30,1.0,8280,16110,5320,7000,6160,7000,1960,1980,7000,5850,3960,4900,9400,4060,2100,5940,8280,9180,9000
401218,401750,Auto,90,1.0,8280,16200,5320,7000,6160,7000,1960,1980,7000,5850,3960,4900,9400,4060,2100,5940,8280,9180,9000
401625,401982,Expiacion,450,1.0,8280,16200,5320,7000,6160,7000,1960,1980,7000,6300,3960,4900,9400,4060,2100,5940,8280,9180,9000
401000,402290,Sepulchre,540,1.0,8280,16200,5320,7000,6160,7000,1960,1980,7000,6300,3960,4900,9400,4060,2100,5940,8280,9720,9000
399125,403500,Circle of Scorn (dot),30,1.0,8280,16200,5320,7000,6160,7000,1960,2010,7000,6300,3960,4900,9400,4060,2100,5940,8280,9720,9000
403458,403990,Auto,90,1.0,8280,16290,5320,7000,6160,7000,1960,2010,7000,6300,3960,4900,9400,4060,2100,5940,8280,9720,9000
403500,404123,Fast Blade,220,1.0,8280,16290,5320,7000,6160,7000,1960,2010,7000,6300,4180,4900,9400,4060,2100,5940,8280,9720,9000
405698,406230,Auto,90,1.0,8280,16380,5320,7000,6160,7000,1960,2010,7000,6300,4180,4900,9400,4060,2100,5940,8280,9720,9000
399125,406500,Circle of Scorn (dot),30,1.0,8280,16380,5320,7000,6160,7000,1960,2040,7000,6300,4180,4900,9400,4060,2100,5940,8280,9720,9000
406000,406758,Riot Blade,330,1.0,8280,16380,5320,7000,6160,7000,1960,2040,7000,6300,4180,4900,9400,4060,2100,6270,8280,9720,9000
407938,408470,Auto,90,1.0,8280,16470,5320,7000,6160,7000,1960,2040,7000,6300,4180,4900,9400,4060,2100,6270,8280,9720,9000
408500,409078,Royal Authority,460,1.0,8280,16470,5320,7000,6160,7000,1960,2040,7000,6300,4180,4900,9400,4060,2100,6270,8740,9720,9000
399125,409500,Circle of Scorn (dot),30,1.0,8280,16470,5320,7000,6160,7000,1960,2070,7000,6300,4180,4900,9400,4060,2100,6270,8740,9720,9000
410178,410710,Auto,90,1.0,8280,16560,5320,7000,6160,7000,1960,2070,7000,6300,4180,4900,9400,4060,2100,6270,8740,9720,9000
411000,411623,Fast Blade,220,1.0,8280,16560,5320,7000,6160,7000,1960,2070,7000,6300,4400,4900,9400,4060,2100,6270,8740,9720,9000
399125,412500,Circle of Scorn (dot),30,1.0,8280,16560,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9400,4060,2100,6270,8740,9720,9000
412418,412950,Auto,90,1.0,8280,16650,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9400,4060,2100,6270,8740,9720,9000
413500,414258,Riot Blade,330,1.0,8280,16650,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9400,4060,2100,6600,8740,9720,9000
414658,415190,Auto,90,1.0,8280,16740,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9400,4060,2100,6600,8740,9720,9000
416000,416758,Holy Spirit,500,1.0,8280,16740,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4060,2100,6600,8740,9720,9000
416898,417430,Auto,90,1.0,8280,16830,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4060,2100,6600,8740,9720,9000
419138,419670,Auto,90,1.0,8280,16920,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4060,2100,6600,8740,9720,9000
418500,419793,Atonement,460,1.0,8740,16920,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4060,2100,6600,8740,9720,9000
421378,421910,Auto,90,1.0,8740,17010,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4060,2100,6600,8740,9720,9000
421000,422160,Supplication,500,1.0,8740,17010,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4060,2100,6600,8740,9720,9500
423618,424150,Auto,90,1.0,8740,17100,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4060,2100,6600,8740,9720,9500
423500,424790,Sepulchre,540,1.0,8740,17100,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4060,2100,6600,8740,10260,9500
425858,426390,Auto,90,1.0,8740,17190,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4060,2100,6600,8740,10260,9500
426000,426578,Royal Authority,460,1.0,8740,17190,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4060,2100,6600,9200,10260,9500
427250,428540,Imperator,580,1.0,8740,17190,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4640,2100,6600,9200,10260,9500
428098,428630,Auto,90,1.0,8740,17280,5320,7000,6160,7000,1960,2100,7000,6300,4400,4900,9900,4640,2100,6600,9200,10260,9500
428500,429034,Goring Blade,700,1.0,8740,17280,5320,7000,6160,7000,1960,2100,7000,6300,4400,5600,9900,4640,2100,6600,9200,10260,9500
429125,430148,Circle of Scorn,140,1.0,8740,17280,5320,7000,6160,7000,2100,2100,7000,6300,4400,5600,9900,4640,2100,6600,9200,10260,9500
429125,430500,Circle of Scorn (dot),30,1.0,8740,17280,5320,7000,6160,7000,2100,2130,7000,6300,4400,5600,9900,4640,2100,6600,9200,10260,9500
430338,430870,Auto,90,1.0,8740,17370,5320,7000,6160,7000,2100,2130,7000,6300,4400,5600,9900,4640,2100,6600,9200,10260,9500
431625,431982,Expiacion,450,1.0,8740,17370,5320,7000,6160,7000,2100,2130,7000,6750,4400,5600,9900,4640,2100,6600,9200,10260,9500
431000,432293,Atonement,460,1.0,9200,17370,5320,7000,6160,7000,2100,2130,7000,6750,4400,5600,9900,4640,2100,6600,9200,10260,9500
432578,433110,Auto,90,1.0,9200,17460,5320,7000,6160,7000,2100,2130,7000,6750,4400,5600,9900,4640,2100,6600,9200,10260,9500
429125,433500,Circle of Scorn (dot),30,1.0,9200,17460,5320,7000,6160,7000,2100,2160,7000,6750,4400,5600,9900,4640,2100,6600,9200,10260,9500
433500,434123,Confiteor,1000,1.0,9200,17460,5320,7000,6160,7000,2100,2160,8000,6750,4400,5600,9900,4640,2100,6600,9200,10260,9500
434125,434703,Intervene,150,1.0,9200,17460,5320,7000,6160,7000,2100,2160,8000,6750,4400,5600,9900,4640,2250,6600,9200,10260,9500
434818,435350,Auto,90,1.0,9200,17550,5320,7000,6160,7000,2100,2160,8000,6750,4400,5600,9900,4640,2250,6600,9200,10260,9500
429125,436500,Circle of Scorn (dot),30,1.0,9200,17550,5320,7000,6160,7000,2100,2190,8000,6750,4400,5600,9900,4640,2250,6600,9200,10260,9500
436000,436666,Blade of Faith,760,1.0,9200,17550,6080,7000,6160,7000,2100,2190,8000,6750,4400,5600,9900,4640,2250,6600,9200,10260,9500
436625,437203,Intervene,150,1.0,9200,17550,6080,7000,6160,7000,2100,2190,8000,6750,4400,5600,9900,4640,2400,6600,9200,10260,9500
437058,437590,Auto,90,1.0,9200,17640,6080,7000,6160,7000,2100,2190,8000,6750,4400,5600,9900,4640,2400,6600,9200,10260,9500
438500,439391,Blade of Truth,880,1.0,9200,17640,6080,7000,7040,7000,2100,2190,8000,6750,4400,5600,9900,4640,2400,6600,9200,10260,9500
429125,439500,Circle of Scorn (dot),30,1.0,9200,17640,6080,7000,7040,7000,2100,2220,8000,6750,4400,5600,9900,4640,2400,6600,9200,10260,9500
439298,439830,Auto,90,1.0,9200,17730,6080,7000,7040,7000,2100,2220,8000,6750,4400,5600,9900,4640,2400,6600,9200,10260,9500
441000,441891,Blade of Valor,1000,1.0,9200,17730,6080,7000,7040,8000,2100,2220,8000,6750,4400,5600,9900,4640,2400,6600,9200,10260,9500
441538,442070,Auto,90,1.0,9200,17820,6080,7000,7040,8000,2100,2220,8000,6750,4400,5600,9900,4640,2400,6600,9200,10260,9500
429125,442500,Circle of Scorn (dot),30,1.0,9200,17820,6080,7000,7040,8000,2100,2250,8000,6750,4400,5600,9900,4640,2400,6600,9200,10260,9500
441625,442785,Blade of Honor,1000,1.0,9200,17820,6080,8000,7040,8000,2100,2250,8000,6750,4400,5600,9900,4640,2400,6600,9200,10260,9500
443500,444258,Holy Spirit,500,1.0,9200,17820,6080,8000,7040,8000,2100,2250,8000,6750,4400,5600,10400,4640,2400,6600,9200,10260,9500
443778,444310,Auto,90,1.0,9200,17910,6080,8000,7040,8000,2100,2250,8000,6750,4400,5600,10400,4640,2400,6600,9200,10260,9500
446018,446550,Auto,90,1.0,9200,18000,6080,8000,7040,8000,2100,2250,8000,6750,4400,5600,10400,4640,2400,6600,9200,10260,9500
446000,447160,Supplication,500,1.0,9200,18000,6080,8000,7040,8000,2100,2250,8000,6750,4400,5600,10400,4640,2400,6600,9200,10260,10000
448258,448790,Auto,90,1.0,9200,18090,6080,8000,7040,8000,2100,2250,8000,6750,4400,5600,10400,4640,2400,6600,9200,10260,10000
448500,449790,Sepulchre,540,1.0,9200,18090,6080,8000,7040,8000,2100,2250,8000,6750,4400,5600,10400,4640,2400,6600,9200,10800,10000
450498,451030,Auto,90,1.0,9200,18180,6080,8000,7040,8000,2100,2250,8000,6750,4400,5600,10400,4640,2400,6600,9200,10800,10000
451000,451623,Fast Blade,220,1.0,9200,18180,6080,8000,7040,8000,2100,2250,8000,6750,4620,5600,10400,4640,2400,6600,9200,10800,10000
452738,453270,Auto,90,1.0,9200,18270,6080,8000,7040,8000,2100,2250,8000,6750,4620,5600,10400,4640,2400,6600,9200,10800,10000
453500,454258,Riot Blade,330,1.0,9200,18270,6080,8000,7040,8000,2100,2250,8000,6750,4620,5600,10400,4640,2400,6930,9200,10800,10000
454978,455510,Auto,90,1.0,9200,18360,6080,8000,7040,8000,2100,2250,8000,6750,4620,5600,10400,4640,2400,6930,9200,10800,10000
456000,456578,Royal Authority,460,1.0,9200,18360,6080,8000,7040,8000,2100,2250,8000,6750,4620,5600,10400,4640,2400,6930,9660,10800,10000
457218,457750,Auto,90,1.0,9200,18450,6080,8000,7040,8000,2100,2250,8000,6750,4620,5600,10400,4640,2400,6930,9660,10800,10000
458500,459793,Atonement,460,1.0,9660,18450,6080,8000,7040,8000,2100,2250,8000,6750,4620,5600,10400,4640,2400,6930,9660,10800,10000
459458,459990,Auto,90,1.0,9660,18540,6080,8000,7040,8000,2100,2250,8000,6750,4620,5600,10400,4640,2400,6930,9660,10800,10000
459125,460148,Circle of Scorn,140,1.0,9660,18540,6080,8000,7040,8000,2240,2250,8000,6750,4620,5600,10400,4640,2400,6930,9660,10800,10000
459125,460500,Circle of Scorn (dot),30,1.0,9660,18540,6080,8000,7040,8000,2240,2280,8000,6750,4620,5600,10400,4640,2400,6930,9660,10800,10000
461625,461982,Expiacion,450,1.0,9660,18540,6080,8000,7040,8000,2240,2280,8000,7200,4620,5600,10400,4640,2400,6930,9660,10800,10000
461000,462160,Supplication,500,1.0,9660,18540,6080,8000,7040,8000,2240,2280,8000,7200,4620,5600,10400,4640,2400,6930,9660,10800,10500
461698,462230,Auto,90,1.0,9660,18630,6080,8000,7040,8000,2240,2280,8000,7200,4620,5600,10400,4640,2400,6930,9660,10800,10500
459125,463500,Circle of Scorn (dot),30,1.0,9660,18630,6080,8000,7040,8000,2240,2310,8000,7200,4620,5600,10400,4640,2400,6930,9660,10800,10500
463938,464470,Auto,90,1.0,9660,18720,6080,8000,7040,8000,2240,2310,8000,7200,4620,5600,10400,4640,2400,6930,9660,10800,10500
463500,464790,Sepulchre,540,1.0,9660,18720,6080,8000,7040,8000,2240,2310,8000,7200,4620,5600,10400,4640,2400,6930,9660,11340,10500
459125,466500,Circle of Scorn (dot),30,1.0,9660,18720,6080,8000,7040,8000,2240,2340,8000,7200,4620,5600,10400,4640,2400,6930,9660,11340,10500
466178,466710,Auto,90,1.0,9660,18810,6080,8000,7040,8000,2240,2340,8000,7200,4620,5600,10400,4640,2400,6930,9660,11340,10500
466000,466758,Holy Spirit,500,1.0,9660,18810,6080,8000,7040,8000,2240,2340,8000,7200,4620,5600,10900,4640,2400,6930,9660,11340,10500
468418,468950,Auto,90,1.0,9660,18900,6080,8000,7040,8000,2240,2340,8000,7200,4620,5600,10900,4640,2400,6930,9660,11340,10500
468500,469123,Fast Blade,220,1.0,9660,18900,6080,8000,7040,8000,2240,2340,8000,7200,4840,5600,10900,4640,2400,6930,9660,11340,10500
459125,469500,Circle of Scorn (dot),30,1.0,9660,18900,6080,8000,7040,8000,2240,2370,8000,7200,4840,5600,10900,4640,2400,6930,9660,11340,10500
470658,471190,Auto,90,1.0,9660,18990,6080,8000,7040,8000,2240,2370,8000,7200,4840,5600,10900,4640,2400,6930,9660,11340,10500
471000,471758,Riot Blade,330,1.0,9660,18990,6080,8000,7040,8000,2240,2370,8000,7200,4840,5600,10900,4640,2400,7260,9660,11340,10500
459125,472500,Circle of Scorn (dot),30,1.0,9660,18990,6080,8000,7040,8000,2240,2400,8000,7200,4840,5600,10900,4640,2400,7260,9660,11340,10500
472898,473430,Auto,90,1.0,9660,19080,6080,8000,7040,8000,2240,2400,8000,7200,4840,5600,10900,4640,2400,7260,9660,11340,10500
473500,474078,Royal Authority,460,1.0,9660,19080,6080,8000,7040,8000,2240,2400,8000,7200,4840,5600,10900,4640,2400,7260,10120,11340,10500
475138,475670,Auto,90,1.0,9660,19170,6080,8000,7040,8000,2240,2400,8000,7200,4840,5600,10900,4640,2400,7260,10120,11340,10500
476000,476623,Fast Blade,220,1.0,9660,19170,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,10900,4640,2400,7260,10120,11340,10500
477378,477910,Auto,90,1.0,9660,19260,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,10900,4640,2400,7260,10120,11340,10500
478500,479258,Riot Blade,330,1.0,9660,19260,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,10900,4640,2400,7590,10120,11340,10500
479618,480150,Auto,90,1.0,9660,19350,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,10900,4640,2400,7590,10120,11340,10500
481000,481758,Holy Spirit,500,1.0,9660,19350,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,11400,4640,2400,7590,10120,11340,10500
481858,482390,Auto,90,1.0,9660,19440,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,11400,4640,2400,7590,10120,11340,10500
484098,484630,Auto,90,1.0,9660,19530,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,11400,4640,2400,7590,10120,11340,10500
483500,484793,Atonement,460,1.0,10120,19530,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,11400,4640,2400,7590,10120,11340,10500
486338,486870,Auto,90,1.0,10120,19620,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,11400,4640,2400,7590,10120,11340,10500
486000,487160,Supplication,500,1.0,10120,19620,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,11400,4640,2400,7590,10120,11340,11000
487250,488540,Imperator,580,1.0,10120,19620,6080,8000,7040,8000,2240,2400,8000,7200,5060,5600,11400,5220,2400,7590,10120,11340,11000
488500,489034,Goring Blade,700,1.0,10120,19620,6080,8000,7040,8000,2240,2400,8000,7200,5060,6300,11400,5220,2400,7590,10120,11340,11000
488578,489110,Auto,90,1.0,10120,19710,6080,8000,7040,8000,2240,2400,8000,7200,5060,6300,11400,5220,2400,7590,10120,11340,11000
489125,490148,Circle of Scorn,140,1.0,10120,19710,6080,8000,7040,8000,2380,2400,8000,7200,5060,6300,11400,5220,2400,7590,10120,11340,11000
489125,490500,Circle of Scorn (dot),30,1.0,10120,19710,6080,8000,7040,8000,2380,2430,8000,7200,5060,6300,11400,5220,2400,7590,10120,11340,11000
490818,491350,Auto,90,1.0,10120,19800,6080,8000,7040,8000,2380,2430,8000,7200,5060,6300,11400,5220,2400,7590,10120,11340,11000
491625,491982,Expiacion,450,1.0,10120,19800,6080,8000,7040,8000,2380,2430,8000,7650,5060,6300,11400,5220,2400,7590,10120,11340,11000
491000,492290,Sepulchre,540,1.0,10120,19800,6080,8000,7040,8000,2380,2430,8000,7650,5060,6300,11400,5220,2400,7590,10120,11880,11000
489125,493500,Circle of Scorn (dot),30,1.0,10120,19800,6080,8000,7040,8000,2380,2460,8000,7650,5060,6300,11400,5220,2400,7590,10120,11880,11000
493058,493590,Auto,90,1.0,10120,19890,6080,8000,7040,8000,2380,2460,8000,7650,5060,6300,11400,5220,2400,7590,10120,11880,11000
493500,494123,Confiteor,1000,1.0,10120,19890,6080,8000,7040,8000,2380,2460,9000,7650,5060,6300,11400,5220,2400,7590,10120,11880,11000
