sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
162863,163395,Auto,0.0,286377,0,663200,225552,640254,108258,264856,640115,617821,77144,186890,647687,225552,479125,197441,398989,411030,344362,384798,293104
162303,163453,Mog of the Ages,135415.0,286377,0,663200,225552,640254,108258,264856,640115,617821,77144,322305,647687,225552,479125,197441,398989,411030,344362,384798,293104
166403,166935,Auto,0.0,286377,0,663200,225552,640254,108258,264856,640115,617821,77144,322305,647687,225552,479125,197441,398989,411030,344362,384798,293104
169204,169954,Blizzard in Cyan,116324.0,286377,0,779524,225552,640254,108258,264856,640115,617821,77144,322305,647687,225552,479125,197441,398989,411030,344362,384798,293104
169704,170236,Auto,0.0,286377,0,779524,225552,640254,108258,264856,640115,617821,77144,322305,647687,225552,479125,197441,398989,411030,344362,384798,293104
172504,173304,Stone in Yellow,121790.0,286377,0,779524,225552,640254,108258,264856,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,384798,293104
173004,173536,Auto,0.0,286377,0,779524,225552,640254,108258,264856,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,384798,293104
175004,175984,Water in Blue,77092.0,286377,0,779524,225552,640254,108258,264856,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,461890,293104
175964,176496,Auto,0.0,286377,0,779524,225552,640254,108258,264856,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,461890,293104
177504,178344,Fire in Red,66293.0,286377,0,779524,225552,640254,108258,331149,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,461890,293104
178924,179456,Auto,0.0,286377,0,779524,225552,640254,108258,331149,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,461890,293104
180004,180894,Aero in Green,71692.0,358069,0,779524,225552,640254,108258,331149,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,461890,293104
182504,183484,Water in Blue,77092.0,358069,0,779524,225552,640254,108258,331149,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,538982,293104
183004,183536,Auto,0.0,358069,0,779524,225552,640254,108258,331149,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,538982,293104
185004,185844,Fire in Red,66293.0,358069,0,779524,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,538982,293104
185964,186496,Auto,0.0,358069,0,779524,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,538982,293104
187504,188394,Aero in Green,71692.0,429761,0,779524,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,538982,293104
188924,189456,Auto,0.0,429761,0,779524,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,538982,293104
190004,190984,Water in Blue,77092.0,429761,0,779524,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,616074,293104
193304,194054,Blizzard in Cyan,116324.0,429761,0,895848,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,616074,293104
193804,194336,Auto,0.0,429761,0,895848,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,532820,344362,616074,293104
196604,197404,Stone in Yellow,121790.0,429761,0,895848,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,654610,344362,616074,293104
197104,197636,Auto,0.0,429761,0,895848,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,654610,344362,616074,293104
199904,200754,Thunder in Magenta,127189.0,429761,0,895848,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,654610,471551,616074,293104
200404,200936,Auto,0.0,429761,0,895848,225552,640254,108258,397442,640115,617821,77144,322305,647687,225552,479125,197441,398989,654610,471551,616074,293104
202404,203244,Fire in Red,66089.0,429761,0,895848,225552,640254,108258,463531,640115,617821,77144,322305,647687,225552,479125,197441,398989,654610,471551,616074,293104
203364,203896,Auto,0.0,429761,0,895848,225552,640254,108258,463531,640115,617821,77144,322305,647687,225552,479125,197441,398989,654610,471551,616074,293104
204904,205794,Aero in Green,71472.0,501233,0,895848,225552,640254,108258,463531,640115,617821,77144,322305,647687,225552,479125,197441,398989,654610,471551,616074,293104
206324,206856,Auto,0.0,501233,0,895848,225552,640254,108258,463531,640115,617821,77144,322305,647687,225552,479125,197441,398989,654610,471551,616074,293104
207404,208384,Water in Blue,76854.0,501233,0,895848,225552,640254,108258,463531,640115,617821,77144,322305,647687,225552,479125,197441,398989,654610,471551,692928,293104
209284,209816,Auto,0.0,501233,0,895848,225552,640254,108258,463531,640115,617821,77144,322305,647687,225552,479125,197441,398989,654610,471551,692928,293104
208904,210284,Hammer Stamp,130154.0,501233,0,895848,225552,640254,108258,463531,640115,747975,77144,322305,647687,225552,479125,197441,398989,654610,471551,692928,293104
211404,212654,Hammer Brush,134850.0,501233,0,895848,225552,640254,108258,463531,774965,747975,77144,322305,647687,225552,479125,197441,398989,654610,471551,692928,293104
212244,212776,Auto,0.0,501233,0,895848,225552,640254,108258,463531,774965,747975,77144,322305,647687,225552,479125,197441,398989,654610,471551,692928,293104
