sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Abdomen Tear,Auto,Blasting Zone,Bow Shock,Bow Shock (dot),Brutal Shell,Burst Strike,Double Down,Eye Gouge,Gnashing Fang,Hypervelocity,Jugular Rip,Keen Edge,Lion Heart,Noble Blood,Reign of Beasts,Savage Claw,Solid Barrel,Sonic Break,Sonic Break (dot),Wicked Talon
135293,135825,Auto,10752.0,133520,390442,415846,53817,76790,244484,101274,358915,162815,210652,43392,105319,192764,223820,207168,287128,239400,301032,78340,138230,294925
130625,136500,Bow Shock (dot),7700.0,133520,390442,415846,53817,84490,244484,101274,358915,162815,210652,43392,105319,192764,223820,207168,287128,239400,301032,78340,138230,294925
135000,136650,Noble Blood,115606.0,133520,390442,415846,53817,84490,244484,101274,358915,162815,210652,43392,105319,192764,223820,322774,287128,239400,301032,78340,138230,294925
138093,138625,Auto,10752.0,133520,401194,415846,53817,84490,244484,101274,358915,162815,210652,43392,105319,192764,223820,322774,287128,239400,301032,78340,138230,294925
137500,139290,Lion Heart,128455.0,133520,401194,415846,53817,84490,244484,101274,358915,162815,210652,43392,105319,192764,352275,322774,287128,239400,301032,78340,138230,294925
130625,139500,Bow Shock (dot),7700.0,133520,401194,415846,53817,92190,244484,101274,358915,162815,210652,43392,105319,192764,352275,322774,287128,239400,301032,78340,138230,294925
140000,140623,Gnashing Fang,56510.0,133520,401194,415846,53817,92190,244484,101274,358915,162815,267162,43392,105319,192764,352275,322774,287128,239400,301032,78340,138230,294925
140893,141425,Auto,10752.0,133520,411946,415846,53817,92190,244484,101274,358915,162815,267162,43392,105319,192764,352275,322774,287128,239400,301032,78340,138230,294925
140625,141427,Jugular Rip,28254.0,133520,411946,415846,53817,92190,244484,101274,358915,162815,267162,43392,133573,192764,352275,322774,287128,239400,301032,78340,138230,294925
130625,142500,Bow Shock (dot),7700.0,133520,411946,415846,53817,99890,244484,101274,358915,162815,267162,43392,133573,192764,352275,322774,287128,239400,301032,78340,138230,294925
142500,143125,Savage Claw,64227.0,133520,411946,415846,53817,99890,244484,101274,358915,162815,267162,43392,133573,192764,352275,322774,287128,303627,301032,78340,138230,294925
143125,143882,Abdomen Tear,33390.0,166910,411946,415846,53817,99890,244484,101274,358915,162815,267162,43392,133573,192764,352275,322774,287128,303627,301032,78340,138230,294925
143693,144225,Auto,10752.0,166910,422698,415846,53817,99890,244484,101274,358915,162815,267162,43392,133573,192764,352275,322774,287128,303627,301032,78340,138230,294925
130625,145500,Bow Shock (dot),7700.0,166910,422698,415846,53817,107590,244484,101274,358915,162815,267162,43392,133573,192764,352275,322774,287128,303627,301032,78340,138230,294925
