sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Aerial Blast (pet),Akh Morn (pet),Astral Impulse,Auto,Crimson Cyclone,Crimson Strike,Deathflare,Earthen Fury (pet),Emerald Rite,Energy Drain,Exodus (pet),Fountain of Fire,Inferno (pet),Luxwave (pet),Mountain Buster,Necrotize,Revelation (pet),Ruby Rite,Ruin III,Ruin IV,Scarlet Flame (pet),Searing Flash,Slipstream,Slipstream (dot),Sunflare,Topaz Rite,Umbral Impulse,Wyrmwave (pet)
272993,273525,Auto,90,1.0,4000,1300,3000,7650,2240,2240,500,4000,4480,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2080,720,3000,6800,11520,600
275734,276754,Slipstream (dot),30,1.0,4000,1300,3000,7650,2240,2240,500,4000,4480,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2080,750,3000,6800,11520,600
275734,276754,Slipstream,520,1.0,4000,1300,3000,7650,2240,2240,500,4000,4480,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,750,3000,6800,11520,600
276234,276766,Auto,90,1.0,4000,1300,3000,7740,2240,2240,500,4000,4480,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,750,3000,6800,11520,600
276734,277354,Emerald Rite,280,1.0,4000,1300,3000,7740,2240,2240,500,4000,4760,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,750,3000,6800,11520,600
275734,277500,Slipstream (dot),30,1.0,4000,1300,3000,7740,2240,2240,500,4000,4760,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,780,3000,6800,11520,600
278234,278854,Emerald Rite,280,1.0,4000,1300,3000,7740,2240,2240,500,4000,5040,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,780,3000,6800,11520,600
279354,279886,Auto,90,1.0,4000,1300,3000,7830,2240,2240,500,4000,5040,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,780,3000,6800,11520,600
279734,280354,Emerald Rite,280,1.0,4000,1300,3000,7830,2240,2240,500,4000,5320,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,780,3000,6800,11520,600
275734,280500,Slipstream (dot),30,1.0,4000,1300,3000,7830,2240,2240,500,4000,5320,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,810,3000,6800,11520,600
281234,281854,Emerald Rite,280,1.0,4000,1300,3000,7830,2240,2240,500,4000,5600,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,810,3000,6800,11520,600
282474,283006,Auto,90,1.0,4000,1300,3000,7920,2240,2240,500,4000,5600,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,810,3000,6800,11520,600
275734,283500,Slipstream (dot),30,1.0,4000,1300,3000,7920,2240,2240,500,4000,5600,1000,4500,3480,3200,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,840,3000,6800,11520,600
284834,284834,Inferno (pet),800,1.0,4000,1300,3000,7920,2240,2240,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,840,3000,6800,11520,600
285214,286014,Crimson Cyclone,560,1.0,4000,1300,3000,7920,2800,2240,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,840,3000,6800,11520,600
285594,286126,Auto,90,1.0,4000,1300,3000,8010,2800,2240,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,840,3000,6800,11520,600
275734,286500,Slipstream (dot),30,1.0,4000,1300,3000,8010,2800,2240,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,870,3000,6800,11520,600
287694,288454,Crimson Strike,560,1.0,4000,1300,3000,8010,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,870,3000,6800,11520,600
288714,289246,Auto,90,1.0,4000,1300,3000,8100,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,870,3000,6800,11520,600
275734,289500,Slipstream (dot),30,1.0,4000,1300,3000,8100,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,4960,2000,2080,600,2100,2600,900,3000,6800,11520,600
292454,293074,Ruby Rite,620,1.0,4000,1300,3000,8100,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,5580,2000,2080,600,2100,2600,900,3000,6800,11520,600
292954,293486,Auto,90,1.0,4000,1300,3000,8190,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,5580,2000,2080,600,2100,2600,900,3000,6800,11520,600
295434,296054,Ruby Rite,620,1.0,4000,1300,3000,8190,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2000,2080,600,2100,2600,900,3000,6800,11520,600
296074,296606,Auto,90,1.0,4000,1300,3000,8280,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2000,2080,600,2100,2600,900,3000,6800,11520,600
296134,296934,Ruin IV,520,1.0,4000,1300,3000,8280,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2000,2600,600,2100,2600,900,3000,6800,11520,600
299605,300405,Ruin III,400,1.0,4000,1300,3000,8280,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,600
300105,300637,Auto,90,1.0,4000,1300,3000,8370,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,600
301795,301795,Akh Morn (pet),1300,1.0,4000,2600,3000,8370,2800,2800,500,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,600
302495,303295,Deathflare,500,1.0,4000,2600,3000,8370,2800,2800,1000,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,600
303225,303757,Auto,90,1.0,4000,2600,3000,8460,2800,2800,1000,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,600
303575,304245,Astral Impulse,500,1.0,4000,2600,3500,8460,2800,2800,1000,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,600
304295,304295,Wyrmwave (pet),150,1.0,4000,2600,3500,8460,2800,2800,1000,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,750
306055,306725,Astral Impulse,500,1.0,4000,2600,4000,8460,2800,2800,1000,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,750
306345,306877,Auto,90,1.0,4000,2600,4000,8550,2800,2800,1000,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,750
307445,307445,Wyrmwave (pet),150,1.0,4000,2600,4000,8550,2800,2800,1000,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,900
308535,309205,Astral Impulse,500,1.0,4000,2600,4500,8550,2800,2800,1000,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,900
309465,309997,Auto,90,1.0,4000,2600,4500,8640,2800,2800,1000,4000,5600,1000,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,900
309853,310923,Energy Drain,200,1.0,4000,2600,4500,8640,2800,2800,1000,4000,5600,1200,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,900
311015,311685,Astral Impulse,500,1.0,4000,2600,5000,8640,2800,2800,1000,4000,5600,1200,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,900
312045,312045,Wyrmwave (pet),150,1.0,4000,2600,5000,8640,2800,2800,1000,4000,5600,1200,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,1050
312585,313117,Auto,90,1.0,4000,2600,5000,8730,2800,2800,1000,4000,5600,1200,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,1050
313595,313595,Wyrmwave (pet),150,1.0,4000,2600,5000,8730,2800,2800,1000,4000,5600,1200,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,1200
313495,314165,Astral Impulse,500,1.0,4000,2600,5500,8730,2800,2800,1000,4000,5600,1200,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,1200
315705,316237,Auto,90,1.0,4000,2600,5500,8820,2800,2800,1000,4000,5600,1200,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,1200
315975,316645,Astral Impulse,500,1.0,4000,2600,6000,8820,2800,2800,1000,4000,5600,1200,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,1200
318825,319357,Auto,90,1.0,4000,2600,6000,8910,2800,2800,1000,4000,5600,1200,4500,3480,4000,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,1200
320555,320555,Inferno (pet),800,1.0,4000,2600,6000,8910,2800,2800,1000,4000,5600,1200,4500,3480,4800,1920,3200,5000,1300,6200,2400,2600,600,2100,2600,900,3000,6800,11520,1200
323215,323835,Ruby Rite,620,1.0,4000,2600,6000,8910,2800,2800,1000,4000,5600,1200,4500,3480,4800,1920,3200,5000,1300,6820,2400,2600,600,2100,2600,900,3000,6800,11520,1200
323715,324247,Auto,90,1.0,4000,2600,6000,9000,2800,2800,1000,4000,5600,1200,4500,3480,4800,1920,3200,5000,1300,6820,2400,2600,600,2100,2600,900,3000,6800,11520,1200
326195,326815,Ruby Rite,620,1.0,4000,2600,6000,9000,2800,2800,1000,4000,5600,1200,4500,3480,4800,1920,3200,5000,1300,7440,2400,2600,600,2100,2600,900,3000,6800,11520,1200
326835,327367,Auto,90,1.0,4000,2600,6000,9090,2800,2800,1000,4000,5600,1200,4500,3480,4800,1920,3200,5000,1300,7440,2400,2600,600,2100,2600,900,3000,6800,11520,1200
326895,327695,Crimson Cyclone,560,1.0,4000,2600,6000,9090,3360,2800,1000,4000,5600,1200,4500,3480,4800,1920,3200,5000,1300,7440,2400,2600,600,2100,2600,900,3000,6800,11520,1200
329375,330135,Crimson Strike,560,1.0,4000,2600,6000,9090,3360,3360,1000,4000,5600,1200,4500,3480,4800,1920,3200,5000,1300,7440,2400,2600,600,2100,2600,900,3000,6800,11520,1200
329955,330487,Auto,90,1.0,4000,2600,6000,9180,3360,3360,1000,4000,5600,1200,4500,3480,4800,1920,3200,5000,1300,7440,2400,2600,600,2100,2600,900,3000,6800,11520,1200
333075,333607,Auto,90,1.0,4000,2600,6000,9270,3360,3360,1000,4000,5600,1200,4500,3480,4800,1920,3200,5000,1300,7440,2400,2600,600,2100,2600,900,3000,6800,11520,1200
333955,333955,Earthen Fury (pet),800,1.0,4000,2600,6000,9270,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3200,5000,1300,7440,2400,2600,600,2100,2600,900,3000,6800,11520,1200
334335,334955,Topaz Rite,340,1.0,4000,2600,6000,9270,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3200,5000,1300,7440,2400,2600,600,2100,2600,900,3000,7140,11520,1200
335035,335795,Mountain Buster,160,1.0,4000,2600,6000,9270,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3360,5000,1300,7440,2400,2600,600,2100,2600,900,3000,7140,11520,1200
336195,336727,Auto,90,1.0,4000,2600,6000,9360,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3360,5000,1300,7440,2400,2600,600,2100,2600,900,3000,7140,11520,1200
336815,337435,Topaz Rite,340,1.0,4000,2600,6000,9360,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3360,5000,1300,7440,2400,2600,600,2100,2600,900,3000,7480,11520,1200
337515,338275,Mountain Buster,160,1.0,4000,2600,6000,9360,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3520,5000,1300,7440,2400,2600,600,2100,2600,900,3000,7480,11520,1200
339315,339847,Auto,90,1.0,4000,2600,6000,9450,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3520,5000,1300,7440,2400,2600,600,2100,2600,900,3000,7480,11520,1200
339295,339915,Topaz Rite,340,1.0,4000,2600,6000,9450,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3520,5000,1300,7440,2400,2600,600,2100,2600,900,3000,7820,11520,1200
339995,340755,Mountain Buster,160,1.0,4000,2600,6000,9450,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3680,5000,1300,7440,2400,2600,600,2100,2600,900,3000,7820,11520,1200
341775,342395,Topaz Rite,340,1.0,4000,2600,6000,9450,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3680,5000,1300,7440,2400,2600,600,2100,2600,900,3000,8160,11520,1200
342435,342967,Auto,90,1.0,4000,2600,6000,9540,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3680,5000,1300,7440,2400,2600,600,2100,2600,900,3000,8160,11520,1200
342475,343235,Mountain Buster,160,1.0,4000,2600,6000,9540,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,2600,900,3000,8160,11520,1200
345555,346087,Auto,90,1.0,4000,2600,6000,9630,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,2600,900,3000,8160,11520,1200
346356,346356,Aerial Blast (pet),800,1.0,4800,2600,6000,9630,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,2600,900,3000,8160,11520,1200
349216,350236,Slipstream,520,1.0,4800,2600,6000,9630,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,900,3000,8160,11520,1200
349216,350236,Slipstream (dot),30,1.0,4800,2600,6000,9630,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,930,3000,8160,11520,1200
349716,350248,Auto,90,1.0,4800,2600,6000,9720,3360,3360,1000,4800,5600,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,930,3000,8160,11520,1200
350216,350836,Emerald Rite,280,1.0,4800,2600,6000,9720,3360,3360,1000,4800,5880,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,930,3000,8160,11520,1200
351716,352336,Emerald Rite,280,1.0,4800,2600,6000,9720,3360,3360,1000,4800,6160,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,930,3000,8160,11520,1200
349216,352500,Slipstream (dot),30,1.0,4800,2600,6000,9720,3360,3360,1000,4800,6160,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,960,3000,8160,11520,1200
352836,353368,Auto,90,1.0,4800,2600,6000,9810,3360,3360,1000,4800,6160,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,960,3000,8160,11520,1200
353216,353836,Emerald Rite,280,1.0,4800,2600,6000,9810,3360,3360,1000,4800,6440,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,960,3000,8160,11520,1200
354716,355336,Emerald Rite,280,1.0,4800,2600,6000,9810,3360,3360,1000,4800,6720,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,960,3000,8160,11520,1200
349216,355500,Slipstream (dot),30,1.0,4800,2600,6000,9810,3360,3360,1000,4800,6720,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,990,3000,8160,11520,1200
355956,356488,Auto,90,1.0,4800,2600,6000,9900,3360,3360,1000,4800,6720,1200,4500,3480,4800,1920,3840,5000,1300,7440,2400,2600,600,2100,3120,990,3000,8160,11520,1200
357206,358006,Ruin III,400,1.0,4800,2600,6000,9900,3360,3360,1000,4800,6720,1200,4500,3480,4800,1920,3840,5000,1300,7440,2800,2600,600,2100,3120,990,3000,8160,11520,1200
349216,358500,Slipstream (dot),30,1.0,4800,2600,6000,9900,3360,3360,1000,4800,6720,1200,4500,3480,4800,1920,3840,5000,1300,7440,2800,2600,600,2100,3120,1020,3000,8160,11520,1200
358696,359496,Ruin IV,520,1.0,4800,2600,6000,9900,3360,3360,1000,4800,6720,1200,4500,3480,4800,1920,3840,5000,1300,7440,2800,3120,600,2100,3120,1020,3000,8160,11520,1200
359076,359608,Auto,90,1.0,4800,2600,6000,9990,3360,3360,1000,4800,6720,1200,4500,3480,4800,1920,3840,5000,1300,7440,2800,3120,600,2100,3120,1020,3000,8160,11520,1200
349216,361500,Slipstream (dot),30,1.0,4800,2600,6000,9990,3360,3360,1000,4800,6720,1200,4500,3480,4800,1920,3840,5000,1300,7440,2800,3120,600,2100,3120,1050,3000,8160,11520,1200
362196,362728,Auto,90,1.0,4800,2600,6000,10080,3360,3360,1000,4800,6720,1200,4500,3480,4800,1920,3840,5000,1300,7440,2800,3120,600,2100,3120,1050,3000,8160,11520,1200
364376,364376,Luxwave (pet),160,1.0,4800,2600,6000,10080,3360,3360,1000,4800,6720,1200,4500,3480,4800,2080,3840,5000,1300,7440,2800,3120,600,2100,3120,1050,3000,8160,11520,1200
363656,364456,Umbral Impulse,640,1.0,4800,2600,6000,10080,3360,3360,1000,4800,6720,1200,4500,3480,4800,2080,3840,5000,1300,7440,2800,3120,600,2100,3120,1050,3000,8160,12160,1200
349216,364500,Slipstream (dot),30,1.0,4800,2600,6000,10080,3360,3360,1000,4800,6720,1200,4500,3480,4800,2080,3840,5000,1300,7440,2800,3120,600,2100,3120,1080,3000,8160,12160,1200
365316,365848,Auto,90,1.0,4800,2600,6000,10170,3360,3360,1000,4800,6720,1200,4500,3480,4800,2080,3840,5000,1300,7440,2800,3120,600,2100,3120,1080,3000,8160,12160,1200
366136,366936,Umbral Impulse,640,1.0,4800,2600,6000,10170,3360,3360,1000,4800,6720,1200,4500,3480,4800,2080,3840,5000,1300,7440,2800,3120,600,2100,3120,1080,3000,8160,12800,1200
367526,367526,Luxwave (pet),160,1.0,4800,2600,6000,10170,3360,3360,1000,4800,6720,1200,4500,3480,4800,2240,3840,5000,1300,7440,2800,3120,600,2100,3120,1080,3000,8160,12800,1200
366836,367546,Necrotize,500,1.0,4800,2600,6000,10170,3360,3360,1000,4800,6720,1200,4500,3480,4800,2240,3840,5500,1300,7440,2800,3120,600,2100,3120,1080,3000,8160,12800,1200
367536,368336,Searing Flash,700,1.0,4800,2600,6000,10170,3360,3360,1000,4800,6720,1200,4500,3480,4800,2240,3840,5500,1300,7440,2800,3120,600,2800,3120,1080,3000,8160,12800,1200
368436,368968,Auto,90,1.0,4800,2600,6000,10260,3360,3360,1000,4800,6720,1200,4500,3480,4800,2240,3840,5500,1300,7440,2800,3120,600,2800,3120,1080,3000,8160,12800,1200
368616,369416,Umbral Impulse,640,1.0,4800,2600,6000,10260,3360,3360,1000,4800,6720,1200,4500,3480,4800,2240,3840,5500,1300,7440,2800,3120,600,2800,3120,1080,3000,8160,13440,1200
369316,370026,Necrotize,500,1.0,4800,2600,6000,10260,3360,3360,1000,4800,6720,1200,4500,3480,4800,2240,3840,6000,1300,7440,2800,3120,600,2800,3120,1080,3000,8160,13440,1200
370016,371086,Energy Drain,200,1.0,4800,2600,6000,10260,3360,3360,1000,4800,6720,1400,4500,3480,4800,2240,3840,6000,1300,7440,2800,3120,600,2800,3120,1080,3000,8160,13440,1200
371096,371896,Umbral Impulse,640,1.0,4800,2600,6000,10260,3360,3360,1000,4800,6720,1400,4500,3480,4800,2240,3840,6000,1300,7440,2800,3120,600,2800,3120,1080,3000,8160,14080,1200
371556,372088,Auto,90,1.0,4800,2600,6000,10350,3360,3360,1000,4800,6720,1400,4500,3480,4800,2240,3840,6000,1300,7440,2800,3120,600,2800,3120,1080,3000,8160,14080,1200
372126,372126,Luxwave (pet),160,1.0,4800,2600,6000,10350,3360,3360,1000,4800,6720,1400,4500,3480,4800,2400,3840,6000,1300,7440,2800,3120,600,2800,3120,1080,3000,8160,14080,1200
372496,372496,Exodus (pet),1500,1.0,4800,2600,6000,10350,3360,3360,1000,4800,6720,1400,6000,3480,4800,2400,3840,6000,1300,7440,2800,3120,600,2800,3120,1080,3000,8160,14080,1200
371796,372596,Sunflare,1000,1.0,4800,2600,6000,10350,3360,3360,1000,4800,6720,1400,6000,3480,4800,2400,3840,6000,1300,7440,2800,3120,600,2800,3120,1080,4000,8160,14080,1200
373676,373676,Luxwave (pet),160,1.0,4800,2600,6000,10350,3360,3360,1000,4800,6720,1400,6000,3480,4800,2560,3840,6000,1300,7440,2800,3120,600,2800,3120,1080,4000,8160,14080,1200
373576,374376,Umbral Impulse,640,1.0,4800,2600,6000,10350,3360,3360,1000,4800,6720,1400,6000,3480,4800,2560,3840,6000,1300,7440,2800,3120,600,2800,3120,1080,4000,8160,14720,1200
374276,374986,Necrotize,500,1.0,4800,2600,6000,10350,3360,3360,1000,4800,6720,1400,6000,3480,4800,2560,3840,6500,1300,7440,2800,3120,600,2800,3120,1080,4000,8160,14720,1200
374676,375208,Auto,90,1.0,4800,2600,6000,10440,3360,3360,1000,4800,6720,1400,6000,3480,4800,2560,3840,6500,1300,7440,2800,3120,600,2800,3120,1080,4000,8160,14720,1200
376056,376856,Umbral Impulse,640,1.0,4800,2600,6000,10440,3360,3360,1000,4800,6720,1400,6000,3480,4800,2560,3840,6500,1300,7440,2800,3120,600,2800,3120,1080,4000,8160,15360,1200
376756,377466,Necrotize,500,1.0,4800,2600,6000,10440,3360,3360,1000,4800,6720,1400,6000,3480,4800,2560,3840,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,8160,15360,1200
377796,378328,Auto,90,1.0,4800,2600,6000,10530,3360,3360,1000,4800,6720,1400,6000,3480,4800,2560,3840,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,8160,15360,1200
380636,380636,Earthen Fury (pet),800,1.0,4800,2600,6000,10530,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,3840,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,8160,15360,1200
380916,381448,Auto,90,1.0,4800,2600,6000,10620,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,3840,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,8160,15360,1200
381016,381636,Topaz Rite,340,1.0,4800,2600,6000,10620,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,3840,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,8500,15360,1200
381716,382476,Mountain Buster,160,1.0,4800,2600,6000,10620,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4000,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,8500,15360,1200
383496,384116,Topaz Rite,340,1.0,4800,2600,6000,10620,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4000,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,8840,15360,1200
384036,384568,Auto,90,1.0,4800,2600,6000,10710,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4000,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,8840,15360,1200
384196,384956,Mountain Buster,160,1.0,4800,2600,6000,10710,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4160,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,8840,15360,1200
385976,386596,Topaz Rite,340,1.0,4800,2600,6000,10710,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4160,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,9180,15360,1200
386676,387436,Mountain Buster,160,1.0,4800,2600,6000,10710,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4320,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,9180,15360,1200
387156,387688,Auto,90,1.0,4800,2600,6000,10800,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4320,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,9180,15360,1200
388456,389076,Topaz Rite,340,1.0,4800,2600,6000,10800,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4320,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,9520,15360,1200
389156,389916,Mountain Buster,160,1.0,4800,2600,6000,10800,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,9520,15360,1200
390276,390808,Auto,90,1.0,4800,2600,6000,10890,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,9520,15360,1200
393036,393036,Aerial Blast (pet),800,1.0,5600,2600,6000,10890,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,9520,15360,1200
393396,393928,Auto,90,1.0,5600,2600,6000,10980,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3120,1080,4000,9520,15360,1200
393417,394437,Slipstream (dot),30,1.0,5600,2600,6000,10980,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3120,1110,4000,9520,15360,1200
393417,394437,Slipstream,520,1.0,5600,2600,6000,10980,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1110,4000,9520,15360,1200
393417,394500,Slipstream (dot),30,1.0,5600,2600,6000,10980,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1140,4000,9520,15360,1200
396516,397048,Auto,90,1.0,5600,2600,6000,11070,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1140,4000,9520,15360,1200
393417,397500,Slipstream (dot),30,1.0,5600,2600,6000,11070,3360,3360,1000,5600,6720,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1170,4000,9520,15360,1200
396897,397517,Emerald Rite,280,1.0,5600,2600,6000,11070,3360,3360,1000,5600,7000,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1170,4000,9520,15360,1200
398397,399017,Emerald Rite,280,1.0,5600,2600,6000,11070,3360,3360,1000,5600,7280,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1170,4000,9520,15360,1200
399636,400168,Auto,90,1.0,5600,2600,6000,11160,3360,3360,1000,5600,7280,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1170,4000,9520,15360,1200
393417,400500,Slipstream (dot),30,1.0,5600,2600,6000,11160,3360,3360,1000,5600,7280,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1200,4000,9520,15360,1200
399897,400517,Emerald Rite,280,1.0,5600,2600,6000,11160,3360,3360,1000,5600,7560,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1200,4000,9520,15360,1200
401397,402017,Emerald Rite,280,1.0,5600,2600,6000,11160,3360,3360,1000,5600,7840,1400,6000,3480,4800,2560,4480,7000,1300,7440,2800,3120,600,2800,3640,1200,4000,9520,15360,1200
