sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Death Rattle,First Generation,First Legacy,Flanksbane Fang,Flanksting Strike,Fourth Generation,Fourth Legacy,Hindsbane Fang,Hindsting Strike,Hunter's Coil,Hunter's Sting,Ouroboros,Reaving Fangs,Reawaken,Second Generation,Second Legacy,Steel Fangs,Swiftskin's Coil,Swiftskin's Sting,Third Generation,Third Legacy,Twinblood Bite,Twinfang Bite,Uncoiled Fury,Uncoiled Twinblood,Uncoiled Twinfang,Vicewinder
130410,130942,Auto,90,1.0,5310,2520,2040,960,1000,1000,1360,640,1400,1000,2720,1200,2300,1400,2250,2040,960,1500,2480,1500,2040,640,1360,1360,2720,680,680,2160
129755,130965,Third Legacy,320,1.0,5310,2520,2040,960,1000,1000,1360,640,1400,1000,2720,1200,2300,1400,2250,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
130836,132306,Fourth Generation,680,1.0,5310,2520,2040,960,1000,1000,2040,640,1400,1000,2720,1200,2300,1400,2250,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
131456,132526,Fourth Legacy,320,1.0,5310,2520,2040,960,1000,1000,2040,960,1400,1000,2720,1200,2300,1400,2250,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
132650,133182,Auto,90,1.0,5400,2520,2040,960,1000,1000,2040,960,1400,1000,2720,1200,2300,1400,2250,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
132537,134867,Ouroboros,1150,1.0,5400,2520,2040,960,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,2250,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
134890,135422,Auto,90,1.0,5490,2520,2040,960,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,2250,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
135087,135707,Reawaken,750,1.0,5490,2520,2040,960,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,3000,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
137130,137662,Auto,90,1.0,5580,2520,2040,960,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,3000,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
136958,138658,First Generation,680,1.0,5580,2520,2720,960,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,3000,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
137578,138868,First Legacy,320,1.0,5580,2520,2720,1280,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,3000,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
139370,139902,Auto,90,1.0,5670,2520,2720,1280,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,3000,2040,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
138659,140129,Second Generation,680,1.0,5670,2520,2720,1280,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,3000,2720,960,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
139279,140349,Second Legacy,320,1.0,5670,2520,2720,1280,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,3000,2720,1280,1500,2480,1500,2040,960,1360,1360,2720,680,680,2160
140360,141830,Third Generation,680,1.0,5670,2520,2720,1280,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,3000,2720,1280,1500,2480,1500,2720,960,1360,1360,2720,680,680,2160
141610,142142,Auto,90,1.0,5760,2520,2720,1280,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,3000,2720,1280,1500,2480,1500,2720,960,1360,1360,2720,680,680,2160
140980,142190,Third Legacy,320,1.0,5760,2520,2720,1280,1000,1000,2040,960,1400,1000,2720,1200,3450,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,2720,680,680,2160
142060,143530,Fourth Generation,680,1.0,5760,2520,2720,1280,1000,1000,2720,960,1400,1000,2720,1200,3450,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,2720,680,680,2160
142680,143750,Fourth Legacy,320,1.0,5760,2520,2720,1280,1000,1000,2720,1280,1400,1000,2720,1200,3450,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,2720,680,680,2160
143850,144382,Auto,90,1.0,5850,2520,2720,1280,1000,1000,2720,1280,1400,1000,2720,1200,3450,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,2720,680,680,2160
143761,146091,Ouroboros,1150,1.0,5850,2520,2720,1280,1000,1000,2720,1280,1400,1000,2720,1200,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,2720,680,680,2160
146090,146622,Auto,90,1.0,5940,2520,2720,1280,1000,1000,2720,1280,1400,1000,2720,1200,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,2720,680,680,2160
146312,147112,Uncoiled Fury,680,1.0,5940,2520,2720,1280,1000,1000,2720,1280,1400,1000,2720,1200,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,680,680,2160
146932,147552,Uncoiled Twinfang,170,1.0,5940,2520,2720,1280,1000,1000,2720,1280,1400,1000,2720,1200,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,680,850,2160
147552,148532,Uncoiled Twinblood,170,1.0,5940,2520,2720,1280,1000,1000,2720,1280,1400,1000,2720,1200,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,850,850,2160
148330,148862,Auto,90,1.0,6030,2520,2720,1280,1000,1000,2720,1280,1400,1000,2720,1200,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,850,850,2160
149282,150172,Hunter's Sting,300,1.0,6030,2520,2720,1280,1000,1000,2720,1280,1400,1000,2720,1500,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,850,850,2160
150570,151102,Auto,90,1.0,6120,2520,2720,1280,1000,1000,2720,1280,1400,1000,2720,1500,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,850,850,2160
151403,152023,Flanksting Strike,500,1.0,6120,2520,2720,1280,1000,1500,2720,1280,1400,1000,2720,1500,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,850,850,2160
152810,153342,Auto,90,1.0,6210,2520,2720,1280,1000,1500,2720,1280,1400,1000,2720,1500,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,850,850,2160
152023,153723,Death Rattle,280,1.0,6210,2800,2720,1280,1000,1500,2720,1280,1400,1000,2720,1500,4600,1400,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,850,850,2160
153523,154813,Reaving Fangs,300,1.0,6210,2800,2720,1280,1000,1500,2720,1280,1400,1000,2720,1500,4600,1700,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,850,850,2160
155050,155582,Auto,90,1.0,6300,2800,2720,1280,1000,1500,2720,1280,1400,1000,2720,1500,4600,1700,3000,2720,1280,1500,2480,1500,2720,1280,1360,1360,3400,850,850,2160
155643,156803,Swiftskin's Sting,300,1.0,6300,2800,2720,1280,1000,1500,2720,1280,1400,1000,2720,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1360,1360,3400,850,850,2160
157290,157822,Auto,90,1.0,6390,2800,2720,1280,1000,1500,2720,1280,1400,1000,2720,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1360,1360,3400,850,850,2160
157763,158383,Hindsting Strike,500,1.0,6390,2800,2720,1280,1000,1500,2720,1280,1400,1500,2720,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1360,1360,3400,850,850,2160
159530,160062,Auto,90,1.0,6480,2800,2720,1280,1000,1500,2720,1280,1400,1500,2720,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1360,1360,3400,850,850,2160
158383,160083,Death Rattle,280,1.0,6480,3080,2720,1280,1000,1500,2720,1280,1400,1500,2720,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1360,1360,3400,850,850,2160
159883,160463,Vicewinder,540,1.0,6480,3080,2720,1280,1000,1500,2720,1280,1400,1500,2720,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1360,1360,3400,850,850,2700
161770,162302,Auto,90,1.0,6570,3080,2720,1280,1000,1500,2720,1280,1400,1500,2720,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1360,1360,3400,850,850,2700
162434,163414,Hunter's Coil,680,1.0,6570,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1360,1360,3400,850,850,2700
163054,163674,Twinfang Bite,170,1.0,6570,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1360,1530,3400,850,850,2700
163674,164344,Twinblood Bite,170,1.0,6570,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1530,1530,3400,850,850,2700
164010,164542,Auto,90,1.0,6660,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,2480,1800,2720,1280,1530,1530,3400,850,850,2700
164984,165604,Swiftskin's Coil,620,1.0,6660,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,3100,1800,2720,1280,1530,1530,3400,850,850,2700
165604,166274,Twinblood Bite,170,1.0,6660,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,3100,1800,2720,1280,1700,1530,3400,850,850,2700
166250,166782,Auto,90,1.0,6750,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,3100,1800,2720,1280,1700,1530,3400,850,850,2700
166224,166844,Twinfang Bite,170,1.0,6750,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,3100,1800,2720,1280,1700,1700,3400,850,850,2700
167535,168335,Uncoiled Fury,680,1.0,6750,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,3100,1800,2720,1280,1700,1700,4080,850,850,2700
168155,168775,Uncoiled Twinfang,170,1.0,6750,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,3100,1800,2720,1280,1700,1700,4080,850,1020,2700
168490,169022,Auto,90,1.0,6840,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,3100,1800,2720,1280,1700,1700,4080,850,1020,2700
168775,169755,Uncoiled Twinblood,170,1.0,6840,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3000,2720,1280,1500,3100,1800,2720,1280,1700,1700,4080,1020,1020,2700
170506,171126,Reawaken,750,1.0,6840,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,2720,1280,1500,3100,1800,2720,1280,1700,1700,4080,1020,1020,2700
170730,171262,Auto,90,1.0,6930,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,2720,1280,1500,3100,1800,2720,1280,1700,1700,4080,1020,1020,2700
172970,173502,Auto,90,1.0,7020,3080,2720,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,2720,1280,1500,3100,1800,2720,1280,1700,1700,4080,1020,1020,2700
172377,174077,First Generation,680,1.0,7020,3080,3400,1280,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,2720,1280,1500,3100,1800,2720,1280,1700,1700,4080,1020,1020,2700
172997,174287,First Legacy,320,1.0,7020,3080,3400,1600,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,2720,1280,1500,3100,1800,2720,1280,1700,1700,4080,1020,1020,2700
174077,175547,Second Generation,680,1.0,7020,3080,3400,1600,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,3400,1280,1500,3100,1800,2720,1280,1700,1700,4080,1020,1020,2700
175210,175742,Auto,90,1.0,7110,3080,3400,1600,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,3400,1280,1500,3100,1800,2720,1280,1700,1700,4080,1020,1020,2700
174697,175767,Second Legacy,320,1.0,7110,3080,3400,1600,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,3400,1600,1500,3100,1800,2720,1280,1700,1700,4080,1020,1020,2700
175778,177248,Third Generation,680,1.0,7110,3080,3400,1600,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,3400,1600,1500,3100,1800,3400,1280,1700,1700,4080,1020,1020,2700
176398,177608,Third Legacy,320,1.0,7110,3080,3400,1600,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,3400,1600,1500,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
177450,177982,Auto,90,1.0,7200,3080,3400,1600,1000,1500,2720,1280,1400,1500,3400,1500,4600,1700,3750,3400,1600,1500,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
177479,178949,Fourth Generation,680,1.0,7200,3080,3400,1600,1000,1500,3400,1280,1400,1500,3400,1500,4600,1700,3750,3400,1600,1500,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
178099,179169,Fourth Legacy,320,1.0,7200,3080,3400,1600,1000,1500,3400,1600,1400,1500,3400,1500,4600,1700,3750,3400,1600,1500,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
179690,180222,Auto,90,1.0,7290,3080,3400,1600,1000,1500,3400,1600,1400,1500,3400,1500,4600,1700,3750,3400,1600,1500,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
179179,181509,Ouroboros,1150,1.0,7290,3080,3400,1600,1000,1500,3400,1600,1400,1500,3400,1500,5750,1700,3750,3400,1600,1500,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
181930,182462,Auto,90,1.0,7380,3080,3400,1600,1000,1500,3400,1600,1400,1500,3400,1500,5750,1700,3750,3400,1600,1500,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
181730,182890,Steel Fangs,300,1.0,7380,3080,3400,1600,1000,1500,3400,1600,1400,1500,3400,1500,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
184170,184702,Auto,90,1.0,7470,3080,3400,1600,1000,1500,3400,1600,1400,1500,3400,1500,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
183850,184740,Hunter's Sting,300,1.0,7470,3080,3400,1600,1000,1500,3400,1600,1400,1500,3400,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
185970,186590,Flanksbane Fang,500,1.0,7470,3080,3400,1600,1500,1500,3400,1600,1400,1500,3400,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
186410,186942,Auto,90,1.0,7560,3080,3400,1600,1500,1500,3400,1600,1400,1500,3400,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
186590,188290,Death Rattle,280,1.0,7560,3360,3400,1600,1500,1500,3400,1600,1400,1500,3400,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1700,4080,1020,1020,2700
188090,188670,Vicewinder,540,1.0,7560,3360,3400,1600,1500,1500,3400,1600,1400,1500,3400,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1700,4080,1020,1020,3240
188650,189182,Auto,90,1.0,7650,3360,3400,1600,1500,1500,3400,1600,1400,1500,3400,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1700,4080,1020,1020,3240
190890,191422,Auto,90,1.0,7740,3360,3400,1600,1500,1500,3400,1600,1400,1500,3400,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1700,4080,1020,1020,3240
190641,191621,Hunter's Coil,680,1.0,7740,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1700,4080,1020,1020,3240
191261,191881,Twinfang Bite,170,1.0,7740,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1700,1870,4080,1020,1020,3240
191881,192551,Twinblood Bite,170,1.0,7740,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1870,1870,4080,1020,1020,3240
193130,193662,Auto,90,1.0,7830,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3100,1800,3400,1600,1870,1870,4080,1020,1020,3240
193191,193811,Swiftskin's Coil,620,1.0,7830,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3720,1800,3400,1600,1870,1870,4080,1020,1020,3240
193811,194481,Twinblood Bite,170,1.0,7830,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3720,1800,3400,1600,2040,1870,4080,1020,1020,3240
194431,195051,Twinfang Bite,170,1.0,7830,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3720,1800,3400,1600,2040,2040,4080,1020,1020,3240
195370,195902,Auto,90,1.0,7920,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3720,1800,3400,1600,2040,2040,4080,1020,1020,3240
195742,196542,Uncoiled Fury,680,1.0,7920,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3720,1800,3400,1600,2040,2040,4760,1020,1020,3240
196362,196982,Uncoiled Twinfang,170,1.0,7920,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3720,1800,3400,1600,2040,2040,4760,1020,1190,3240
196982,197962,Uncoiled Twinblood,170,1.0,7920,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3720,1800,3400,1600,2040,2040,4760,1190,1190,3240
197610,198142,Auto,90,1.0,8010,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,1700,3750,3400,1600,1800,3720,1800,3400,1600,2040,2040,4760,1190,1190,3240
198713,200003,Reaving Fangs,300,1.0,8010,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,2000,3750,3400,1600,1800,3720,1800,3400,1600,2040,2040,4760,1190,1190,3240
199850,200382,Auto,90,1.0,8100,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,2000,3750,3400,1600,1800,3720,1800,3400,1600,2040,2040,4760,1190,1190,3240
200833,201993,Swiftskin's Sting,300,1.0,8100,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,2000,3750,3400,1600,1800,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
202090,202622,Auto,90,1.0,8190,3360,3400,1600,1500,1500,3400,1600,1400,1500,4080,1800,5750,2000,3750,3400,1600,1800,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
202953,203573,Hindsbane Fang,500,1.0,8190,3360,3400,1600,1500,1500,3400,1600,1900,1500,4080,1800,5750,2000,3750,3400,1600,1800,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
204330,204862,Auto,90,1.0,8280,3360,3400,1600,1500,1500,3400,1600,1900,1500,4080,1800,5750,2000,3750,3400,1600,1800,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
203573,205273,Death Rattle,280,1.0,8280,3640,3400,1600,1500,1500,3400,1600,1900,1500,4080,1800,5750,2000,3750,3400,1600,1800,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
205073,206233,Steel Fangs,300,1.0,8280,3640,3400,1600,1500,1500,3400,1600,1900,1500,4080,1800,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
206570,207102,Auto,90,1.0,8370,3640,3400,1600,1500,1500,3400,1600,1900,1500,4080,1800,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
207193,208083,Hunter's Sting,300,1.0,8370,3640,3400,1600,1500,1500,3400,1600,1900,1500,4080,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
208810,209342,Auto,90,1.0,8460,3640,3400,1600,1500,1500,3400,1600,1900,1500,4080,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
209314,209934,Flanksting Strike,500,1.0,8460,3640,3400,1600,1500,2000,3400,1600,1900,1500,4080,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
211050,211582,Auto,90,1.0,8550,3640,3400,1600,1500,2000,3400,1600,1900,1500,4080,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
209934,211634,Death Rattle,280,1.0,8550,3920,3400,1600,1500,2000,3400,1600,1900,1500,4080,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2040,4760,1190,1190,3240
211434,212014,Vicewinder,540,1.0,8550,3920,3400,1600,1500,2000,3400,1600,1900,1500,4080,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2040,4760,1190,1190,3780
213290,213822,Auto,90,1.0,8640,3920,3400,1600,1500,2000,3400,1600,1900,1500,4080,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2040,4760,1190,1190,3780
213984,214964,Hunter's Coil,680,1.0,8640,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2040,4760,1190,1190,3780
214604,215224,Twinfang Bite,170,1.0,8640,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2040,2210,4760,1190,1190,3780
215224,215894,Twinblood Bite,170,1.0,8640,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2210,2210,4760,1190,1190,3780
215530,216062,Auto,90,1.0,8730,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,3720,2100,3400,1600,2210,2210,4760,1190,1190,3780
216535,217155,Swiftskin's Coil,620,1.0,8730,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,4340,2100,3400,1600,2210,2210,4760,1190,1190,3780
217155,217825,Twinblood Bite,170,1.0,8730,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,4340,2100,3400,1600,2380,2210,4760,1190,1190,3780
217770,218302,Auto,90,1.0,8820,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,4340,2100,3400,1600,2380,2210,4760,1190,1190,3780
217775,218395,Twinfang Bite,170,1.0,8820,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,4340,2100,3400,1600,2380,2380,4760,1190,1190,3780
219085,219885,Uncoiled Fury,680,1.0,8820,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,4340,2100,3400,1600,2380,2380,5440,1190,1190,3780
219705,220325,Uncoiled Twinfang,170,1.0,8820,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,4340,2100,3400,1600,2380,2380,5440,1190,1360,3780
220010,220542,Auto,90,1.0,8910,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,4340,2100,3400,1600,2380,2380,5440,1190,1360,3780
220325,221305,Uncoiled Twinblood,170,1.0,8910,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,4340,2100,3400,1600,2380,2380,5440,1360,1360,3780
222250,222782,Auto,90,1.0,9000,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2000,3750,3400,1600,2100,4340,2100,3400,1600,2380,2380,5440,1360,1360,3780
222056,223346,Reaving Fangs,300,1.0,9000,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2300,3750,3400,1600,2100,4340,2100,3400,1600,2380,2380,5440,1360,1360,3780
224490,225022,Auto,90,1.0,9090,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2300,3750,3400,1600,2100,4340,2100,3400,1600,2380,2380,5440,1360,1360,3780
224176,225336,Swiftskin's Sting,300,1.0,9090,3920,3400,1600,1500,2000,3400,1600,1900,1500,4760,2100,5750,2300,3750,3400,1600,2100,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
226296,226916,Hindsting Strike,500,1.0,9090,3920,3400,1600,1500,2000,3400,1600,1900,2000,4760,2100,5750,2300,3750,3400,1600,2100,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
226730,227262,Auto,90,1.0,9180,3920,3400,1600,1500,2000,3400,1600,1900,2000,4760,2100,5750,2300,3750,3400,1600,2100,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
226916,228616,Death Rattle,280,1.0,9180,4200,3400,1600,1500,2000,3400,1600,1900,2000,4760,2100,5750,2300,3750,3400,1600,2100,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
228970,229502,Auto,90,1.0,9270,4200,3400,1600,1500,2000,3400,1600,1900,2000,4760,2100,5750,2300,3750,3400,1600,2100,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
228417,229577,Steel Fangs,300,1.0,9270,4200,3400,1600,1500,2000,3400,1600,1900,2000,4760,2100,5750,2300,3750,3400,1600,2400,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
230537,231427,Hunter's Sting,300,1.0,9270,4200,3400,1600,1500,2000,3400,1600,1900,2000,4760,2400,5750,2300,3750,3400,1600,2400,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
231210,231742,Auto,90,1.0,9360,4200,3400,1600,1500,2000,3400,1600,1900,2000,4760,2400,5750,2300,3750,3400,1600,2400,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
232657,233277,Flanksbane Fang,500,1.0,9360,4200,3400,1600,2000,2000,3400,1600,1900,2000,4760,2400,5750,2300,3750,3400,1600,2400,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
233450,233982,Auto,90,1.0,9450,4200,3400,1600,2000,2000,3400,1600,1900,2000,4760,2400,5750,2300,3750,3400,1600,2400,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
233277,234977,Death Rattle,280,1.0,9450,4480,3400,1600,2000,2000,3400,1600,1900,2000,4760,2400,5750,2300,3750,3400,1600,2400,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
234777,236067,Reaving Fangs,300,1.0,9450,4480,3400,1600,2000,2000,3400,1600,1900,2000,4760,2400,5750,2600,3750,3400,1600,2400,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
235690,236222,Auto,90,1.0,9540,4480,3400,1600,2000,2000,3400,1600,1900,2000,4760,2400,5750,2600,3750,3400,1600,2400,4340,2400,3400,1600,2380,2380,5440,1360,1360,3780
236897,238057,Swiftskin's Sting,300,1.0,9540,4480,3400,1600,2000,2000,3400,1600,1900,2000,4760,2400,5750,2600,3750,3400,1600,2400,4340,2700,3400,1600,2380,2380,5440,1360,1360,3780
