sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Gekko,Gyofu,Higanbana,Higanbana (dot),Hissatsu: Gyoten,Hissatsu: Senei,Hissatsu: Shinten,Jinpu,Kaeshi: Namikiri,Kaeshi: Setsugekka,Kasha,Midare Setsugekka,Ogi Namikiri,Shifu,Shoha,Tendo Kaeshi Setsugekka,Tendo Setsugekka,Yukikaze,Zanshin
-650,110,Gekko,420,1.0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,642,Auto,90,1.0,90,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,2440,Kasha,420,1.0,90,420,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0
2750,3282,Auto,90,1.0,180,420,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,0,0
4291,5091,Yukikaze,340,1.0,180,420,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,340,0
5040,5572,Auto,90,1.0,270,420,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,0,340,0
7041,8071,Tendo Setsugekka,1100,1.0,270,420,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,1100,340,0
7541,8073,Auto,90,1.0,360,420,0,0,0,0,0,0,0,0,0,420,0,0,0,0,0,1100,340,0
7831,8501,Hissatsu: Senei,800,1.0,360,420,0,0,0,0,800,0,0,0,0,420,0,0,0,0,0,1100,340,0
8571,9601,Tendo Kaeshi Setsugekka,1100,1.0,360,420,0,0,0,0,800,0,0,0,0,420,0,0,0,0,1100,1100,340,0
9831,10363,Auto,90,1.0,450,420,0,0,0,0,800,0,0,0,0,420,0,0,0,0,1100,1100,340,0
9811,10841,Zanshin,940,1.0,450,420,0,0,0,0,800,0,0,0,0,420,0,0,0,0,1100,1100,340,940
10711,11471,Gekko,420,1.0,450,840,0,0,0,0,800,0,0,0,0,420,0,0,0,0,1100,1100,340,940
11331,11821,Hissatsu: Gyoten,100,1.0,450,840,0,0,0,100,800,0,0,0,0,420,0,0,0,0,1100,1100,340,940
12121,12653,Auto,90,1.0,540,840,0,0,0,100,800,0,0,0,0,420,0,0,0,0,1100,1100,340,940
13652,14272,Higanbana,200,1.0,540,840,0,200,0,100,800,0,0,0,0,420,0,0,0,0,1100,1100,340,940
14411,14943,Auto,90,1.0,630,840,0,200,0,100,800,0,0,0,0,420,0,0,0,0,1100,1100,340,940
15792,16292,Ogi Namikiri,1000,1.0,630,840,0,200,0,100,800,0,0,0,0,420,0,1000,0,0,1100,1100,340,940
13652,16500,Higanbana (dot),50,1.0,630,840,0,200,50,100,800,0,0,0,0,420,0,1000,0,0,1100,1100,340,940
16392,16972,Shoha,640,1.0,630,840,0,200,50,100,800,0,0,0,0,420,0,1000,0,640,1100,1100,340,940
16701,17233,Auto,90,1.0,720,840,0,200,50,100,800,0,0,0,0,420,0,1000,0,640,1100,1100,340,940
17132,17622,Kaeshi: Namikiri,1000,1.0,720,840,0,200,50,100,800,0,0,1000,0,420,0,1000,0,640,1100,1100,340,940
13652,19500,Higanbana (dot),50,1.0,720,840,0,200,100,100,800,0,0,1000,0,420,0,1000,0,640,1100,1100,340,940
18991,19523,Auto,90,1.0,810,840,0,200,100,100,800,0,0,1000,0,420,0,1000,0,640,1100,1100,340,940
19272,20032,Gekko,420,1.0,810,1260,0,200,100,100,800,0,0,1000,0,420,0,1000,0,640,1100,1100,340,940
19892,20512,Hissatsu: Shinten,250,1.0,810,1260,0,200,100,100,800,250,0,1000,0,420,0,1000,0,640,1100,1100,340,940
21281,21813,Auto,90,1.0,900,1260,0,200,100,100,800,250,0,1000,0,420,0,1000,0,640,1100,1100,340,940
21412,22032,Kasha,420,1.0,900,1260,0,200,100,100,800,250,0,1000,0,840,0,1000,0,640,1100,1100,340,940
13652,22500,Higanbana (dot),50,1.0,900,1260,0,200,150,100,800,250,0,1000,0,840,0,1000,0,640,1100,1100,340,940
22032,22522,Hissatsu: Gyoten,100,1.0,900,1260,0,200,150,200,800,250,0,1000,0,840,0,1000,0,640,1100,1100,340,940
23571,24103,Auto,90,1.0,990,1260,0,200,150,200,800,250,0,1000,0,840,0,1000,0,640,1100,1100,340,940
23552,24402,Gyofu,240,1.0,990,1260,240,200,150,200,800,250,0,1000,0,840,0,1000,0,640,1100,1100,340,940
13652,25500,Higanbana (dot),50,1.0,990,1260,240,200,200,200,800,250,0,1000,0,840,0,1000,0,640,1100,1100,340,940
25861,26393,Auto,90,1.0,1080,1260,240,200,200,200,800,250,0,1000,0,840,0,1000,0,640,1100,1100,340,940
25692,26492,Yukikaze,340,1.0,1080,1260,240,200,200,200,800,250,0,1000,0,840,0,1000,0,640,1100,1100,680,940
26312,26932,Hissatsu: Shinten,250,1.0,1080,1260,240,200,200,200,800,500,0,1000,0,840,0,1000,0,640,1100,1100,680,940
13652,28500,Higanbana (dot),50,1.0,1080,1260,240,200,250,200,800,500,0,1000,0,840,0,1000,0,640,1100,1100,680,940
28442,29472,Tendo Setsugekka,1100,1.0,1080,1260,240,200,250,200,800,500,0,1000,0,840,0,1000,0,640,1100,2200,680,940
28942,29474,Auto,90,1.0,1170,1260,240,200,250,200,800,500,0,1000,0,840,0,1000,0,640,1100,2200,680,940
29973,31003,Tendo Kaeshi Setsugekka,1100,1.0,1170,1260,240,200,250,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,680,940
13652,31500,Higanbana (dot),50,1.0,1170,1260,240,200,300,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,680,940
31232,31764,Auto,90,1.0,1260,1260,240,200,300,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,680,940
32113,32963,Gyofu,240,1.0,1260,1260,480,200,300,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,680,940
33522,34054,Auto,90,1.0,1350,1260,480,200,300,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,680,940
13652,34500,Higanbana (dot),50,1.0,1350,1260,480,200,350,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,680,940
34253,35053,Yukikaze,340,1.0,1350,1260,480,200,350,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,1020,940
35812,36344,Auto,90,1.0,1440,1260,480,200,350,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,1020,940
36393,37243,Gyofu,240,1.0,1440,1260,720,200,350,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,1020,940
13652,37500,Higanbana (dot),50,1.0,1440,1260,720,200,400,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,1020,940
38102,38634,Auto,90,1.0,1530,1260,720,200,400,200,800,500,0,1000,0,840,0,1000,0,640,2200,2200,1020,940
38533,39153,Jinpu,300,1.0,1530,1260,720,200,400,200,800,500,300,1000,0,840,0,1000,0,640,2200,2200,1020,940
13652,40500,Higanbana (dot),50,1.0,1530,1260,720,200,450,200,800,500,300,1000,0,840,0,1000,0,640,2200,2200,1020,940
40392,40924,Auto,90,1.0,1620,1260,720,200,450,200,800,500,300,1000,0,840,0,1000,0,640,2200,2200,1020,940
40673,41433,Gekko,420,1.0,1620,1680,720,200,450,200,800,500,300,1000,0,840,0,1000,0,640,2200,2200,1020,940
42682,43214,Auto,90,1.0,1710,1680,720,200,450,200,800,500,300,1000,0,840,0,1000,0,640,2200,2200,1020,940
13652,43500,Higanbana (dot),50,1.0,1710,1680,720,200,500,200,800,500,300,1000,0,840,0,1000,0,640,2200,2200,1020,940
42813,43663,Gyofu,240,1.0,1710,1680,960,200,500,200,800,500,300,1000,0,840,0,1000,0,640,2200,2200,1020,940
44972,45504,Auto,90,1.0,1800,1680,960,200,500,200,800,500,300,1000,0,840,0,1000,0,640,2200,2200,1020,940
44954,45754,Shifu,300,1.0,1800,1680,960,200,500,200,800,500,300,1000,0,840,0,1000,300,640,2200,2200,1020,940
13652,46500,Higanbana (dot),50,1.0,1800,1680,960,200,550,200,800,500,300,1000,0,840,0,1000,300,640,2200,2200,1020,940
47094,47714,Kasha,420,1.0,1800,1680,960,200,550,200,800,500,300,1000,0,1260,0,1000,300,640,2200,2200,1020,940
47262,47794,Auto,90,1.0,1890,1680,960,200,550,200,800,500,300,1000,0,1260,0,1000,300,640,2200,2200,1020,940
13652,49500,Higanbana (dot),50,1.0,1890,1680,960,200,600,200,800,500,300,1000,0,1260,0,1000,300,640,2200,2200,1020,940
50034,50654,Midare Setsugekka,680,1.0,1890,1680,960,200,600,200,800,500,300,1000,0,1260,680,1000,300,640,2200,2200,1020,940
50534,51066,Auto,90,1.0,1980,1680,960,200,600,200,800,500,300,1000,0,1260,680,1000,300,640,2200,2200,1020,940
51374,52224,Gyofu,240,1.0,1980,1680,1200,200,600,200,800,500,300,1000,0,1260,680,1000,300,640,2200,2200,1020,940
13652,52500,Higanbana (dot),50,1.0,1980,1680,1200,200,650,200,800,500,300,1000,0,1260,680,1000,300,640,2200,2200,1020,940
52824,53356,Auto,90,1.0,2070,1680,1200,200,650,200,800,500,300,1000,0,1260,680,1000,300,640,2200,2200,1020,940
53514,54314,Yukikaze,340,1.0,2070,1680,1200,200,650,200,800,500,300,1000,0,1260,680,1000,300,640,2200,2200,1360,940
13652,55500,Higanbana (dot),50,1.0,2070,1680,1200,200,700,200,800,500,300,1000,0,1260,680,1000,300,640,2200,2200,1360,940
55114,55646,Auto,90,1.0,2160,1680,1200,200,700,200,800,500,300,1000,0,1260,680,1000,300,640,2200,2200,1360,940
55654,56504,Gyofu,240,1.0,2160,1680,1440,200,700,200,800,500,300,1000,0,1260,680,1000,300,640,2200,2200,1360,940
57404,57936,Auto,90,1.0,2250,1680,1440,200,700,200,800,500,300,1000,0,1260,680,1000,300,640,2200,2200,1360,940
57794,58414,Jinpu,300,1.0,2250,1680,1440,200,700,200,800,500,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
13652,58500,Higanbana (dot),50,1.0,2250,1680,1440,200,750,200,800,500,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
58414,59034,Hissatsu: Shinten,250,1.0,2250,1680,1440,200,750,200,800,750,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
59694,60226,Auto,90,1.0,2340,1680,1440,200,750,200,800,750,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
59935,60695,Gekko,420,1.0,2340,2100,1440,200,750,200,800,750,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
13652,61500,Higanbana (dot),50,1.0,2340,2100,1440,200,800,200,800,750,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
61984,62516,Auto,90,1.0,2430,2100,1440,200,800,200,800,750,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
62075,62925,Gyofu,240,1.0,2430,2100,1680,200,800,200,800,750,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
62695,63315,Hissatsu: Shinten,250,1.0,2430,2100,1680,200,800,200,800,1000,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
13652,64500,Higanbana (dot),50,1.0,2430,2100,1680,200,850,200,800,1000,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
64274,64806,Auto,90,1.0,2520,2100,1680,200,850,200,800,1000,600,1000,0,1260,680,1000,300,640,2200,2200,1360,940
64215,65015,Shifu,300,1.0,2520,2100,1680,200,850,200,800,1000,600,1000,0,1260,680,1000,600,640,2200,2200,1360,940
66355,66975,Kasha,420,1.0,2520,2100,1680,200,850,200,800,1000,600,1000,0,1680,680,1000,600,640,2200,2200,1360,940
66564,67096,Auto,90,1.0,2610,2100,1680,200,850,200,800,1000,600,1000,0,1680,680,1000,600,640,2200,2200,1360,940
13652,67500,Higanbana (dot),50,1.0,2610,2100,1680,200,900,200,800,1000,600,1000,0,1680,680,1000,600,640,2200,2200,1360,940
68495,69115,Kaeshi: Setsugekka,680,1.0,2610,2100,1680,200,900,200,800,1000,600,1000,680,1680,680,1000,600,640,2200,2200,1360,940
68854,69386,Auto,90,1.0,2700,2100,1680,200,900,200,800,1000,600,1000,680,1680,680,1000,600,640,2200,2200,1360,940
69115,69785,Hissatsu: Senei,800,1.0,2700,2100,1680,200,900,200,1600,1000,600,1000,680,1680,680,1000,600,640,2200,2200,1360,940
69735,70355,Hissatsu: Shinten,250,1.0,2700,2100,1680,200,900,200,1600,1250,600,1000,680,1680,680,1000,600,640,2200,2200,1360,940
13652,70500,Higanbana (dot),50,1.0,2700,2100,1680,200,950,200,1600,1250,600,1000,680,1680,680,1000,600,640,2200,2200,1360,940
71245,72275,Tendo Setsugekka,1100,1.0,2700,2100,1680,200,950,200,1600,1250,600,1000,680,1680,680,1000,600,640,2200,3300,1360,940
71745,72277,Auto,90,1.0,2790,2100,1680,200,950,200,1600,1250,600,1000,680,1680,680,1000,600,640,2200,3300,1360,940
72036,72656,Hissatsu: Shinten,250,1.0,2790,2100,1680,200,950,200,1600,1500,600,1000,680,1680,680,1000,600,640,2200,3300,1360,940
13652,73500,Higanbana (dot),50,1.0,2790,2100,1680,200,1000,200,1600,1500,600,1000,680,1680,680,1000,600,640,2200,3300,1360,940
72775,73805,Tendo Kaeshi Setsugekka,1100,1.0,2790,2100,1680,200,1000,200,1600,1500,600,1000,680,1680,680,1000,600,640,3300,3300,1360,940
73395,73975,Shoha,640,1.0,2790,2100,1680,200,1000,200,1600,1500,600,1000,680,1680,680,1000,600,1280,3300,3300,1360,940
74035,74567,Auto,90,1.0,2880,2100,1680,200,1000,200,1600,1500,600,1000,680,1680,680,1000,600,1280,3300,3300,1360,940
74916,75676,Gekko,420,1.0,2880,2520,1680,200,1000,200,1600,1500,600,1000,680,1680,680,1000,600,1280,3300,3300,1360,940
75536,76156,Hissatsu: Shinten,250,1.0,2880,2520,1680,200,1000,200,1600,1750,600,1000,680,1680,680,1000,600,1280,3300,3300,1360,940
76325,76857,Auto,90,1.0,2970,2520,1680,200,1000,200,1600,1750,600,1000,680,1680,680,1000,600,1280,3300,3300,1360,940
77856,78476,Higanbana,200,1.0,2970,2520,1680,400,1000,200,1600,1750,600,1000,680,1680,680,1000,600,1280,3300,3300,1360,940
78615,79147,Auto,90,1.0,3060,2520,1680,400,1000,200,1600,1750,600,1000,680,1680,680,1000,600,1280,3300,3300,1360,940
77856,79500,Higanbana (dot),50,1.0,3060,2520,1680,400,1050,200,1600,1750,600,1000,680,1680,680,1000,600,1280,3300,3300,1360,940
79196,79956,Gekko,420,1.0,3060,2940,1680,400,1050,200,1600,1750,600,1000,680,1680,680,1000,600,1280,3300,3300,1360,940
80905,81437,Auto,90,1.0,3150,2940,1680,400,1050,200,1600,1750,600,1000,680,1680,680,1000,600,1280,3300,3300,1360,940
81336,81956,Kasha,420,1.0,3150,2940,1680,400,1050,200,1600,1750,600,1000,680,2100,680,1000,600,1280,3300,3300,1360,940
77856,82500,Higanbana (dot),50,1.0,3150,2940,1680,400,1100,200,1600,1750,600,1000,680,2100,680,1000,600,1280,3300,3300,1360,940
83195,83727,Auto,90,1.0,3240,2940,1680,400,1100,200,1600,1750,600,1000,680,2100,680,1000,600,1280,3300,3300,1360,940
83476,84326,Gyofu,240,1.0,3240,2940,1920,400,1100,200,1600,1750,600,1000,680,2100,680,1000,600,1280,3300,3300,1360,940
84096,84716,Hissatsu: Shinten,250,1.0,3240,2940,1920,400,1100,200,1600,2000,600,1000,680,2100,680,1000,600,1280,3300,3300,1360,940
77856,85500,Higanbana (dot),50,1.0,3240,2940,1920,400,1150,200,1600,2000,600,1000,680,2100,680,1000,600,1280,3300,3300,1360,940
85485,86017,Auto,90,1.0,3330,2940,1920,400,1150,200,1600,2000,600,1000,680,2100,680,1000,600,1280,3300,3300,1360,940
85616,86416,Yukikaze,340,1.0,3330,2940,1920,400,1150,200,1600,2000,600,1000,680,2100,680,1000,600,1280,3300,3300,1700,940
77856,88500,Higanbana (dot),50,1.0,3330,2940,1920,400,1200,200,1600,2000,600,1000,680,2100,680,1000,600,1280,3300,3300,1700,940
88556,89176,Midare Setsugekka,680,1.0,3330,2940,1920,400,1200,200,1600,2000,600,1000,680,2100,1360,1000,600,1280,3300,3300,1700,940
89056,89588,Auto,90,1.0,3420,2940,1920,400,1200,200,1600,2000,600,1000,680,2100,1360,1000,600,1280,3300,3300,1700,940
89897,90747,Gyofu,240,1.0,3420,2940,2160,400,1200,200,1600,2000,600,1000,680,2100,1360,1000,600,1280,3300,3300,1700,940
77856,91500,Higanbana (dot),50,1.0,3420,2940,2160,400,1250,200,1600,2000,600,1000,680,2100,1360,1000,600,1280,3300,3300,1700,940
91346,91878,Auto,90,1.0,3510,2940,2160,400,1250,200,1600,2000,600,1000,680,2100,1360,1000,600,1280,3300,3300,1700,940
92037,92837,Yukikaze,340,1.0,3510,2940,2160,400,1250,200,1600,2000,600,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
93636,94168,Auto,90,1.0,3600,2940,2160,400,1250,200,1600,2000,600,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
77856,94500,Higanbana (dot),50,1.0,3600,2940,2160,400,1300,200,1600,2000,600,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
94177,95027,Gyofu,240,1.0,3600,2940,2400,400,1300,200,1600,2000,600,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
95926,96458,Auto,90,1.0,3690,2940,2400,400,1300,200,1600,2000,600,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
96317,96937,Jinpu,300,1.0,3690,2940,2400,400,1300,200,1600,2000,900,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
77856,97500,Higanbana (dot),50,1.0,3690,2940,2400,400,1350,200,1600,2000,900,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
98216,98748,Auto,90,1.0,3780,2940,2400,400,1350,200,1600,2000,900,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
98457,99217,Gekko,420,1.0,3780,3360,2400,400,1350,200,1600,2000,900,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
77856,100500,Higanbana (dot),50,1.0,3780,3360,2400,400,1400,200,1600,2000,900,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
100506,101038,Auto,90,1.0,3870,3360,2400,400,1400,200,1600,2000,900,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
100597,101447,Gyofu,240,1.0,3870,3360,2640,400,1400,200,1600,2000,900,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
102796,103328,Auto,90,1.0,3960,3360,2640,400,1400,200,1600,2000,900,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
77856,103500,Higanbana (dot),50,1.0,3960,3360,2640,400,1450,200,1600,2000,900,1000,680,2100,1360,1000,600,1280,3300,3300,2040,940
102737,103537,Shifu,300,1.0,3960,3360,2640,400,1450,200,1600,2000,900,1000,680,2100,1360,1000,900,1280,3300,3300,2040,940
104878,105498,Kasha,420,1.0,3960,3360,2640,400,1450,200,1600,2000,900,1000,680,2520,1360,1000,900,1280,3300,3300,2040,940
105086,105618,Auto,90,1.0,4050,3360,2640,400,1450,200,1600,2000,900,1000,680,2520,1360,1000,900,1280,3300,3300,2040,940
77856,106500,Higanbana (dot),50,1.0,4050,3360,2640,400,1500,200,1600,2000,900,1000,680,2520,1360,1000,900,1280,3300,3300,2040,940
107018,107638,Kaeshi: Setsugekka,680,1.0,4050,3360,2640,400,1500,200,1600,2000,900,1000,1360,2520,1360,1000,900,1280,3300,3300,2040,940
107376,107908,Auto,90,1.0,4140,3360,2640,400,1500,200,1600,2000,900,1000,1360,2520,1360,1000,900,1280,3300,3300,2040,940
77856,109500,Higanbana (dot),50,1.0,4140,3360,2640,400,1550,200,1600,2000,900,1000,1360,2520,1360,1000,900,1280,3300,3300,2040,940
109958,110578,Midare Setsugekka,680,1.0,4140,3360,2640,400,1550,200,1600,2000,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2040,940
110458,110990,Auto,90,1.0,4230,3360,2640,400,1550,200,1600,2000,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2040,940
111298,112148,Gyofu,240,1.0,4230,3360,2880,400,1550,200,1600,2000,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2040,940
77856,112500,Higanbana (dot),50,1.0,4230,3360,2880,400,1600,200,1600,2000,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2040,940
111918,112538,Hissatsu: Shinten,250,1.0,4230,3360,2880,400,1600,200,1600,2250,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2040,940
112748,113280,Auto,90,1.0,4320,3360,2880,400,1600,200,1600,2250,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2040,940
113438,114238,Yukikaze,340,1.0,4320,3360,2880,400,1600,200,1600,2250,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
77856,115500,Higanbana (dot),50,1.0,4320,3360,2880,400,1650,200,1600,2250,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
115038,115570,Auto,90,1.0,4410,3360,2880,400,1650,200,1600,2250,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
115578,116428,Gyofu,240,1.0,4410,3360,3120,400,1650,200,1600,2250,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
117328,117860,Auto,90,1.0,4500,3360,3120,400,1650,200,1600,2250,900,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
117718,118338,Jinpu,300,1.0,4500,3360,3120,400,1650,200,1600,2250,1200,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
77856,118500,Higanbana (dot),50,1.0,4500,3360,3120,400,1700,200,1600,2250,1200,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
119618,120150,Auto,90,1.0,4590,3360,3120,400,1700,200,1600,2250,1200,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
119859,120619,Gekko,420,1.0,4590,3780,3120,400,1700,200,1600,2250,1200,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
120479,121099,Hissatsu: Shinten,250,1.0,4590,3780,3120,400,1700,200,1600,2500,1200,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
77856,121500,Higanbana (dot),50,1.0,4590,3780,3120,400,1750,200,1600,2500,1200,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
121908,122440,Auto,90,1.0,4680,3780,3120,400,1750,200,1600,2500,1200,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
121999,122849,Gyofu,240,1.0,4680,3780,3360,400,1750,200,1600,2500,1200,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
77856,124500,Higanbana (dot),50,1.0,4680,3780,3360,400,1800,200,1600,2500,1200,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
124198,124730,Auto,90,1.0,4770,3780,3360,400,1800,200,1600,2500,1200,1000,1360,2520,2040,1000,900,1280,3300,3300,2380,940
124139,124939,Shifu,300,1.0,4770,3780,3360,400,1800,200,1600,2500,1200,1000,1360,2520,2040,1000,1200,1280,3300,3300,2380,940
124759,125379,Hissatsu: Shinten,250,1.0,4770,3780,3360,400,1800,200,1600,2750,1200,1000,1360,2520,2040,1000,1200,1280,3300,3300,2380,940
126279,126899,Kasha,420,1.0,4770,3780,3360,400,1800,200,1600,2750,1200,1000,1360,2940,2040,1000,1200,1280,3300,3300,2380,940
126488,127020,Auto,90,1.0,4860,3780,3360,400,1800,200,1600,2750,1200,1000,1360,2940,2040,1000,1200,1280,3300,3300,2380,940
77856,127500,Higanbana (dot),50,1.0,4860,3780,3360,400,1850,200,1600,2750,1200,1000,1360,2940,2040,1000,1200,1280,3300,3300,2380,940
128419,129039,Kaeshi: Setsugekka,680,1.0,4860,3780,3360,400,1850,200,1600,2750,1200,1000,2040,2940,2040,1000,1200,1280,3300,3300,2380,940
128778,129310,Auto,90,1.0,4950,3780,3360,400,1850,200,1600,2750,1200,1000,2040,2940,2040,1000,1200,1280,3300,3300,2380,940
129038,129618,Shoha,640,1.0,4950,3780,3360,400,1850,200,1600,2750,1200,1000,2040,2940,2040,1000,1200,1920,3300,3300,2380,940
129658,130278,Hissatsu: Shinten,250,1.0,4950,3780,3360,400,1850,200,1600,3000,1200,1000,2040,2940,2040,1000,1200,1920,3300,3300,2380,940
77856,130500,Higanbana (dot),50,1.0,4950,3780,3360,400,1900,200,1600,3000,1200,1000,2040,2940,2040,1000,1200,1920,3300,3300,2380,940
131169,132199,Tendo Setsugekka,1100,1.0,4950,3780,3360,400,1900,200,1600,3000,1200,1000,2040,2940,2040,1000,1200,1920,3300,4400,2380,940
131669,132201,Auto,90,1.0,5040,3780,3360,400,1900,200,1600,3000,1200,1000,2040,2940,2040,1000,1200,1920,3300,4400,2380,940
131960,132630,Hissatsu: Senei,800,1.0,5040,3780,3360,400,1900,200,2400,3000,1200,1000,2040,2940,2040,1000,1200,1920,3300,4400,2380,940
77856,133500,Higanbana (dot),50,1.0,5040,3780,3360,400,1950,200,2400,3000,1200,1000,2040,2940,2040,1000,1200,1920,3300,4400,2380,940
132699,133729,Tendo Kaeshi Setsugekka,1100,1.0,5040,3780,3360,400,1950,200,2400,3000,1200,1000,2040,2940,2040,1000,1200,1920,4400,4400,2380,940
133959,134491,Auto,90,1.0,5130,3780,3360,400,1950,200,2400,3000,1200,1000,2040,2940,2040,1000,1200,1920,4400,4400,2380,940
133939,134559,Hissatsu: Shinten,250,1.0,5130,3780,3360,400,1950,200,2400,3250,1200,1000,2040,2940,2040,1000,1200,1920,4400,4400,2380,940
134839,135599,Gekko,420,1.0,5130,4200,3360,400,1950,200,2400,3250,1200,1000,2040,2940,2040,1000,1200,1920,4400,4400,2380,940
135459,136489,Zanshin,940,1.0,5130,4200,3360,400,1950,200,2400,3250,1200,1000,2040,2940,2040,1000,1200,1920,4400,4400,2380,1880
77856,136500,Higanbana (dot),50,1.0,5130,4200,3360,400,2000,200,2400,3250,1200,1000,2040,2940,2040,1000,1200,1920,4400,4400,2380,1880
136249,136781,Auto,90,1.0,5220,4200,3360,400,2000,200,2400,3250,1200,1000,2040,2940,2040,1000,1200,1920,4400,4400,2380,1880
137780,138400,Higanbana,200,1.0,5220,4200,3360,600,2000,200,2400,3250,1200,1000,2040,2940,2040,1000,1200,1920,4400,4400,2380,1880
138539,139071,Auto,90,1.0,5310,4200,3360,600,2000,200,2400,3250,1200,1000,2040,2940,2040,1000,1200,1920,4400,4400,2380,1880
137780,139500,Higanbana (dot),50,1.0,5310,4200,3360,600,2050,200,2400,3250,1200,1000,2040,2940,2040,1000,1200,1920,4400,4400,2380,1880
139920,140420,Ogi Namikiri,1000,1.0,5310,4200,3360,600,2050,200,2400,3250,1200,1000,2040,2940,2040,2000,1200,1920,4400,4400,2380,1880
140829,141361,Auto,90,1.0,5400,4200,3360,600,2050,200,2400,3250,1200,1000,2040,2940,2040,2000,1200,1920,4400,4400,2380,1880
141260,141750,Kaeshi: Namikiri,1000,1.0,5400,4200,3360,600,2050,200,2400,3250,1200,2000,2040,2940,2040,2000,1200,1920,4400,4400,2380,1880
137780,142500,Higanbana (dot),50,1.0,5400,4200,3360,600,2100,200,2400,3250,1200,2000,2040,2940,2040,2000,1200,1920,4400,4400,2380,1880
143119,143651,Auto,90,1.0,5490,4200,3360,600,2100,200,2400,3250,1200,2000,2040,2940,2040,2000,1200,1920,4400,4400,2380,1880
143400,144160,Gekko,420,1.0,5490,4620,3360,600,2100,200,2400,3250,1200,2000,2040,2940,2040,2000,1200,1920,4400,4400,2380,1880
144020,144640,Hissatsu: Shinten,250,1.0,5490,4620,3360,600,2100,200,2400,3500,1200,2000,2040,2940,2040,2000,1200,1920,4400,4400,2380,1880
144640,145220,Shoha,640,1.0,5490,4620,3360,600,2100,200,2400,3500,1200,2000,2040,2940,2040,2000,1200,2560,4400,4400,2380,1880
