sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Blizzard III,Blizzard IV,Despair,Fire III,Fire IV,Flare Star,High Thunder,Paradox,Thunder (dot),Xenoglossy
133993,135153,Fire IV,115536.0,0,129783,134303,375896,215546,3289316,737570,127447,564008,446188,330901
128863,136500,Thunder (dot),13678.0,0,129783,134303,375896,215546,3289316,737570,127447,564008,459866,330901
136323,136855,Auto,0.0,0,129783,134303,375896,215546,3289316,737570,127447,564008,459866,330901
135823,136983,Fire IV,115536.0,0,129783,134303,375896,215546,3404852,737570,127447,564008,459866,330901
137653,138273,Flare Star,192564.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,459866,330901
138523,139143,Xenoglossy,190408.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,459866,521309
128863,139500,Thunder (dot),13678.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,473544,521309
139103,139635,Auto,0.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,473544,521309
140353,140973,Xenoglossy,190408.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,473544,711717
141883,142415,Auto,0.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,473544,711717
128863,142500,Thunder (dot),13678.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,487222,711717
142183,142803,Xenoglossy,190408.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,487222,902125
144013,144633,Xenoglossy,190408.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,487222,1092533
144663,145195,Auto,0.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,487222,1092533
128863,145500,Thunder (dot),13678.0,0,129783,134303,375896,215546,3404852,930134,127447,564008,500900,1092533
145843,146333,Despair,121517.0,0,129783,134303,497413,215546,3404852,930134,127447,564008,500900,1092533
147443,147975,Auto,0.0,0,129783,134303,497413,215546,3404852,930134,127447,564008,500900,1092533
128863,148500,Thunder (dot),13678.0,0,129783,134303,497413,215546,3404852,930134,127447,564008,514578,1092533
147993,148833,Blizzard III,43268.0,0,173051,134303,497413,215546,3404852,930134,127447,564008,514578,1092533
128863,151500,Thunder (dot),13678.0,0,173051,134303,497413,215546,3404852,930134,127447,564008,528256,1092533
151863,152395,Auto,0.0,0,173051,134303,497413,215546,3404852,930134,127447,564008,528256,1092533
151363,152523,Blizzard IV,44775.0,0,173051,179078,497413,215546,3404852,930134,127447,564008,528256,1092533
152293,152963,Paradox,80584.0,0,173051,179078,497413,215546,3404852,930134,127447,644592,528256,1092533
128863,154500,Thunder (dot),13678.0,0,173051,179078,497413,215546,3404852,930134,127447,644592,541934,1092533
155143,155675,Auto,0.0,0,173051,179078,497413,215546,3404852,930134,127447,644592,541934,1092533
154443,155733,Fire III,60575.0,0,173051,179078,497413,276121,3404852,930134,127447,644592,541934,1092533
128863,157500,Thunder (dot),13678.0,0,173051,179078,497413,276121,3404852,930134,127447,644592,555612,1092533
158423,158955,Auto,0.0,0,173051,179078,497413,276121,3404852,930134,127447,644592,555612,1092533
157813,158973,Fire IV,80595.0,0,173051,179078,497413,276121,3485447,930134,127447,644592,555612,1092533
160393,161153,High Thunder,22385.0,0,173051,179078,497413,276121,3485447,930134,149832,644592,555612,1092533
162613,163145,Auto,0.0,0,173051,179078,497413,276121,3485447,930134,149832,644592,555612,1092533
162113,163273,Fire IV,80595.0,0,173051,179078,497413,276121,3566042,930134,149832,644592,555612,1092533
160393,163500,Thunder (dot),10114.0,0,173051,179078,497413,276121,3566042,930134,149832,644592,565726,1092533
