sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Fell Cleave,Heavy Swing,Inner Chaos,Maim,Onslaught,Primal Rend,Primal Ruination,Primal Wrath,Storm's Eye,Storm's Path,Upheaval
132673,133296,Fell Cleave,96232.0,368753,937684,235251,591034,332355,86620,359151,266346,135123,175874,270487,196174
133298,133965,Onslaught,14426.0,368753,937684,235251,591034,332355,101046,359151,266346,135123,175874,270487,196174
134437,134969,Auto,9669.0,378422,937684,235251,591034,332355,101046,359151,266346,135123,175874,270487,196174
135173,135796,Fell Cleave,96232.0,378422,1033916,235251,591034,332355,101046,359151,266346,135123,175874,270487,196174
137673,138296,Fell Cleave,96232.0,378422,1130148,235251,591034,332355,101046,359151,266346,135123,175874,270487,196174
137797,138329,Auto,9669.0,388091,1130148,235251,591034,332355,101046,359151,266346,135123,175874,270487,196174
138298,139448,Primal Wrath,67338.0,388091,1130148,235251,591034,332355,101046,359151,266346,202461,175874,270487,196174
140173,141233,Primal Ruination,132739.0,388091,1130148,235251,591034,332355,101046,359151,399085,202461,175874,270487,196174
141157,141689,Auto,9669.0,397760,1130148,235251,591034,332355,101046,359151,399085,202461,175874,270487,196174
142673,144322,Storm's Eye,48099.0,397760,1130148,235251,591034,332355,101046,359151,399085,202461,223973,270487,196174
144517,145049,Auto,9669.0,407429,1130148,235251,591034,332355,101046,359151,399085,202461,223973,270487,196174
145173,145705,Heavy Swing,23080.0,407429,1130148,258331,591034,332355,101046,359151,399085,202461,223973,270487,196174
147877,148409,Auto,8941.0,416370,1130148,258331,591034,332355,101046,359151,399085,202461,223973,270487,196174
147673,148610,Inner Chaos,107391.0,416370,1130148,258331,698425,332355,101046,359151,399085,202461,223973,270487,196174
150173,150796,Maim,30239.0,416370,1130148,258331,698425,362594,101046,359151,399085,202461,223973,270487,196174
151237,151769,Auto,8941.0,425311,1130148,258331,698425,362594,101046,359151,399085,202461,223973,270487,196174
152673,154188,Storm's Path,44474.0,425311,1130148,258331,698425,362594,101046,359151,399085,202461,223973,314961,196174
154597,155129,Auto,8941.0,434252,1130148,258331,698425,362594,101046,359151,399085,202461,223973,314961,196174
155173,155796,Fell Cleave,51589.0,434252,1181737,258331,698425,362594,101046,359151,399085,202461,223973,314961,196174
157673,158205,Heavy Swing,21341.0,434252,1181737,279672,698425,362594,101046,359151,399085,202461,223973,314961,196174
157957,158489,Auto,8941.0,443193,1181737,279672,698425,362594,101046,359151,399085,202461,223973,314961,196174
158298,158921,Upheaval,37355.0,443193,1181737,279672,698425,362594,101046,359151,399085,202461,223973,314961,233529
160173,160796,Maim,30239.0,443193,1181737,279672,698425,392833,101046,359151,399085,202461,223973,314961,233529
161317,161849,Auto,8941.0,452134,1181737,279672,698425,392833,101046,359151,399085,202461,223973,314961,233529
162673,164322,Storm's Eye,44474.0,452134,1181737,279672,698425,392833,101046,359151,399085,202461,268447,314961,233529
164677,165209,Auto,8941.0,461075,1181737,279672,698425,392833,101046,359151,399085,202461,268447,314961,233529
165173,165705,Heavy Swing,21341.0,461075,1181737,301013,698425,392833,101046,359151,399085,202461,268447,314961,233529
167673,168296,Maim,30239.0,461075,1181737,301013,698425,423072,101046,359151,399085,202461,268447,314961,233529
168037,168569,Auto,8941.0,470016,1181737,301013,698425,423072,101046,359151,399085,202461,268447,314961,233529
170173,171688,Storm's Path,44474.0,470016,1181737,301013,698425,423072,101046,359151,399085,202461,268447,359435,233529
171397,171929,Auto,8941.0,478957,1181737,301013,698425,423072,101046,359151,399085,202461,268447,359435,233529
172673,173296,Fell Cleave,51589.0,478957,1233326,301013,698425,423072,101046,359151,399085,202461,268447,359435,233529
174757,175289,Auto,8941.0,487898,1233326,301013,698425,423072,101046,359151,399085,202461,268447,359435,233529
175174,175706,Heavy Swing,21341.0,487898,1233326,322354,698425,423072,101046,359151,399085,202461,268447,359435,233529
177674,178297,Maim,30239.0,487898,1233326,322354,698425,453311,101046,359151,399085,202461,268447,359435,233529
178117,178649,Auto,8941.0,496839,1233326,322354,698425,453311,101046,359151,399085,202461,268447,359435,233529
180174,181689,Storm's Path,44474.0,496839,1233326,322354,698425,453311,101046,359151,399085,202461,268447,403909,233529
181477,182009,Auto,8941.0,505780,1233326,322354,698425,453311,101046,359151,399085,202461,268447,403909,233529
182674,183206,Heavy Swing,21341.0,505780,1233326,343695,698425,453311,101046,359151,399085,202461,268447,403909,233529
184837,185369,Auto,8941.0,514721,1233326,343695,698425,453311,101046,359151,399085,202461,268447,403909,233529
185174,185797,Maim,30239.0,514721,1233326,343695,698425,483550,101046,359151,399085,202461,268447,403909,233529
187674,188297,Fell Cleave,88980.0,514721,1322306,343695,698425,483550,101046,359151,399085,202461,268447,403909,233529
188197,188729,Auto,8941.0,523662,1322306,343695,698425,483550,101046,359151,399085,202461,268447,403909,233529
188299,188922,Upheaval,37355.0,523662,1322306,343695,698425,483550,101046,359151,399085,202461,268447,403909,270884
188924,189591,Onslaught,13339.0,523662,1322306,343695,698425,483550,114385,359151,399085,202461,268447,403909,270884
190174,190797,Fell Cleave,88980.0,523662,1411286,343695,698425,483550,114385,359151,399085,202461,268447,403909,270884
191557,192089,Auto,8941.0,532603,1411286,343695,698425,483550,114385,359151,399085,202461,268447,403909,270884
192674,193297,Fell Cleave,88980.0,532603,1500266,343695,698425,483550,114385,359151,399085,202461,268447,403909,270884
193299,194449,Primal Wrath,62264.0,532603,1500266,343695,698425,483550,114385,359151,399085,264725,268447,403909,270884
194917,195449,Auto,8941.0,541544,1500266,343695,698425,483550,114385,359151,399085,264725,268447,403909,270884
195174,196334,Primal Rend,110452.0,541544,1500266,343695,698425,483550,114385,469603,399085,264725,268447,403909,270884
197674,198734,Primal Ruination,122736.0,541544,1500266,343695,698425,483550,114385,469603,521821,264725,268447,403909,270884
198277,198809,Auto,8941.0,550485,1500266,343695,698425,483550,114385,469603,521821,264725,268447,403909,270884
200174,201111,Inner Chaos,107391.0,550485,1500266,343695,805816,483550,114385,469603,521821,264725,268447,403909,270884
201637,202169,Auto,8941.0,559426,1500266,343695,805816,483550,114385,469603,521821,264725,268447,403909,270884
202674,203297,Fell Cleave,51589.0,559426,1551855,343695,805816,483550,114385,469603,521821,264725,268447,403909,270884
204997,205529,Auto,8941.0,568367,1551855,343695,805816,483550,114385,469603,521821,264725,268447,403909,270884
205174,206823,Storm's Eye,44474.0,568367,1551855,343695,805816,483550,114385,469603,521821,264725,312921,403909,270884
207674,208206,Heavy Swing,21341.0,568367,1551855,365036,805816,483550,114385,469603,521821,264725,312921,403909,270884
208357,208889,Auto,8941.0,577308,1551855,365036,805816,483550,114385,469603,521821,264725,312921,403909,270884
210174,210797,Maim,30239.0,577308,1551855,365036,805816,513789,114385,469603,521821,264725,312921,403909,270884
211717,212249,Auto,8941.0,586249,1551855,365036,805816,513789,114385,469603,521821,264725,312921,403909,270884
212674,214189,Storm's Path,44474.0,586249,1551855,365036,805816,513789,114385,469603,521821,264725,312921,448383,270884
215077,215609,Auto,8941.0,595190,1551855,365036,805816,513789,114385,469603,521821,264725,312921,448383,270884
215174,215706,Heavy Swing,21341.0,595190,1551855,386377,805816,513789,114385,469603,521821,264725,312921,448383,270884
217674,218297,Maim,30239.0,595190,1551855,386377,805816,544028,114385,469603,521821,264725,312921,448383,270884
218299,218922,Upheaval,37355.0,595190,1551855,386377,805816,544028,114385,469603,521821,264725,312921,448383,308239
218437,218969,Auto,8941.0,604131,1551855,386377,805816,544028,114385,469603,521821,264725,312921,448383,308239
220174,221689,Storm's Path,44474.0,604131,1551855,386377,805816,544028,114385,469603,521821,264725,312921,492857,308239
221797,222329,Auto,8941.0,613072,1551855,386377,805816,544028,114385,469603,521821,264725,312921,492857,308239
222674,223206,Heavy Swing,21341.0,613072,1551855,407718,805816,544028,114385,469603,521821,264725,312921,492857,308239
225157,225689,Auto,8941.0,622013,1551855,407718,805816,544028,114385,469603,521821,264725,312921,492857,308239
225175,225798,Maim,30239.0,622013,1551855,407718,805816,574267,114385,469603,521821,264725,312921,492857,308239
228517,229049,Auto,8941.0,630954,1551855,407718,805816,574267,114385,469603,521821,264725,312921,492857,308239
227675,229324,Storm's Eye,44474.0,630954,1551855,407718,805816,574267,114385,469603,521821,264725,357395,492857,308239
230175,230707,Heavy Swing,21341.0,630954,1551855,429059,805816,574267,114385,469603,521821,264725,357395,492857,308239
231877,232409,Auto,8941.0,639895,1551855,429059,805816,574267,114385,469603,521821,264725,357395,492857,308239
232675,233298,Maim,30239.0,639895,1551855,429059,805816,604506,114385,469603,521821,264725,357395,492857,308239
235237,235769,Auto,8941.0,648836,1551855,429059,805816,604506,114385,469603,521821,264725,357395,492857,308239
235175,235798,Fell Cleave,51589.0,648836,1603444,429059,805816,604506,114385,469603,521821,264725,357395,492857,308239
238597,239129,Auto,8941.0,657777,1603444,429059,805816,604506,114385,469603,521821,264725,357395,492857,308239
237675,239190,Storm's Path,44474.0,657777,1603444,429059,805816,604506,114385,469603,521821,264725,357395,537331,308239
240175,240707,Heavy Swing,21341.0,657777,1603444,450400,805816,604506,114385,469603,521821,264725,357395,537331,308239
241957,242489,Auto,8941.0,666718,1603444,450400,805816,604506,114385,469603,521821,264725,357395,537331,308239
242675,243298,Maim,30239.0,666718,1603444,450400,805816,634745,114385,469603,521821,264725,357395,537331,308239
245175,245798,Fell Cleave,51589.0,666718,1655033,450400,805816,634745,114385,469603,521821,264725,357395,537331,308239
245317,245849,Auto,8941.0,675659,1655033,450400,805816,634745,114385,469603,521821,264725,357395,537331,308239
247675,248612,Inner Chaos,116144.0,675659,1655033,450400,921960,634745,114385,469603,521821,264725,357395,537331,308239
248300,248923,Upheaval,40399.0,675659,1655033,450400,921960,634745,114385,469603,521821,264725,357395,537331,348638
248677,249209,Auto,9669.0,685328,1655033,450400,921960,634745,114385,469603,521821,264725,357395,537331,348638
248925,249592,Onslaught,14426.0,685328,1655033,450400,921960,634745,128811,469603,521821,264725,357395,537331,348638
250175,251335,Primal Rend,119453.0,685328,1655033,450400,921960,634745,128811,589056,521821,264725,357395,537331,348638
251375,252042,Onslaught,14426.0,685328,1655033,450400,921960,634745,143237,589056,521821,264725,357395,537331,348638
252037,252569,Auto,9669.0,694997,1655033,450400,921960,634745,143237,589056,521821,264725,357395,537331,348638
