sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Death Rattle,First Generation,First Legacy,Flanksbane Fang,Flanksting Strike,Fourth Generation,Fourth Legacy,Hindsbane Fang,Hindsting Strike,Hunter's Coil,Hunter's Sting,Ouroboros,Reaving Fangs,Reawaken,Second Generation,Second Legacy,Steel Fangs,Swiftskin's Coil,Swiftskin's Sting,Third Generation,Third Legacy,Twinblood Bite,Twinfang Bite,Uncoiled Fury,Uncoiled Twinblood,Uncoiled Twinfang,Vicewinder
38570,39102,Auto,8936.0,183598,34278,98248,46232,0,0,98248,46232,48970,0,165748,0,166153,20340,108359,98248,46232,0,89579,30838,98248,46232,69920,68047,279750,66172,66589,121624
38811,39431,Swiftskin's Coil,70108.0,183598,34278,98248,46232,0,0,98248,46232,48970,0,165748,0,166153,20340,108359,98248,46232,0,159687,30838,98248,46232,69920,68047,279750,66172,66589,121624
39431,40101,Twinblood Bite,19221.0,183598,34278,98248,46232,0,0,98248,46232,48970,0,165748,0,166153,20340,108359,98248,46232,0,159687,30838,98248,46232,89141,68047,279750,66172,66589,121624
40051,40671,Twinfang Bite,19221.0,183598,34278,98248,46232,0,0,98248,46232,48970,0,165748,0,166153,20340,108359,98248,46232,0,159687,30838,98248,46232,89141,87268,279750,66172,66589,121624
40810,41342,Auto,8936.0,192534,34278,98248,46232,0,0,98248,46232,48970,0,165748,0,166153,20340,108359,98248,46232,0,159687,30838,98248,46232,89141,87268,279750,66172,66589,121624
41362,42522,Steel Fangs,33921.0,192534,34278,98248,46232,0,0,98248,46232,48970,0,165748,0,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,87268,279750,66172,66589,121624
43050,43582,Auto,8929.0,201463,34278,98248,46232,0,0,98248,46232,48970,0,165748,0,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,87268,279750,66172,66589,121624
43482,44372,Hunter's Sting,33897.0,201463,34278,98248,46232,0,0,98248,46232,48970,0,165748,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,87268,279750,66172,66589,121624
45290,45822,Auto,8929.0,210392,34278,98248,46232,0,0,98248,46232,48970,0,165748,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,87268,279750,66172,66589,121624
45602,46222,Flanksting Strike,56500.0,210392,34278,98248,46232,0,56500,98248,46232,48970,0,165748,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,87268,279750,66172,66589,121624
46222,47922,Death Rattle,31637.0,210392,65915,98248,46232,0,56500,98248,46232,48970,0,165748,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,87268,279750,66172,66589,121624
47530,48062,Auto,8929.0,219321,65915,98248,46232,0,56500,98248,46232,48970,0,165748,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,87268,279750,66172,66589,121624
47722,48302,Vicewinder,61021.0,219321,65915,98248,46232,0,56500,98248,46232,48970,0,165748,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,87268,279750,66172,66589,182645
49770,50302,Auto,8929.0,228250,65915,98248,46232,0,56500,98248,46232,48970,0,165748,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,87268,279750,66172,66589,182645
50272,51252,Hunter's Coil,76841.0,228250,65915,98248,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,87268,279750,66172,66589,182645
50892,51512,Twinfang Bite,19208.0,228250,65915,98248,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,89141,106476,279750,66172,66589,182645
51512,52182,Twinblood Bite,19208.0,228250,65915,98248,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,108349,106476,279750,66172,66589,182645
52010,52542,Auto,8929.0,237179,65915,98248,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,108359,98248,46232,33921,159687,30838,98248,46232,108349,106476,279750,66172,66589,182645
52823,53443,Swiftskin's Coil,70060.0,237179,65915,98248,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,108359,98248,46232,33921,229747,30838,98248,46232,108349,106476,279750,66172,66589,182645
53443,54113,Twinblood Bite,19208.0,237179,65915,98248,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,108359,98248,46232,33921,229747,30838,98248,46232,127557,106476,279750,66172,66589,182645
54063,54683,Twinfang Bite,19208.0,237179,65915,98248,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,108359,98248,46232,33921,229747,30838,98248,46232,127557,125684,279750,66172,66589,182645
54250,54782,Auto,8929.0,246108,65915,98248,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,108359,98248,46232,33921,229747,30838,98248,46232,127557,125684,279750,66172,66589,182645
55374,55994,Reawaken,84753.0,246108,65915,98248,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,98248,46232,33921,229747,30838,98248,46232,127557,125684,279750,66172,66589,182645
56490,57022,Auto,8929.0,255037,65915,98248,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,98248,46232,33921,229747,30838,98248,46232,127557,125684,279750,66172,66589,182645
57244,58944,First Generation,76841.0,255037,65915,175089,46232,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,98248,46232,33921,229747,30838,98248,46232,127557,125684,279750,66172,66589,182645
57864,59154,First Legacy,36159.0,255037,65915,175089,82391,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,98248,46232,33921,229747,30838,98248,46232,127557,125684,279750,66172,66589,182645
58730,59262,Auto,8929.0,263966,65915,175089,82391,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,98248,46232,33921,229747,30838,98248,46232,127557,125684,279750,66172,66589,182645
58945,60415,Second Generation,76841.0,263966,65915,175089,82391,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,175089,46232,33921,229747,30838,98248,46232,127557,125684,279750,66172,66589,182645
59565,60635,Second Legacy,36159.0,263966,65915,175089,82391,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,175089,82391,33921,229747,30838,98248,46232,127557,125684,279750,66172,66589,182645
60970,61502,Auto,8929.0,272895,65915,175089,82391,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,175089,82391,33921,229747,30838,98248,46232,127557,125684,279750,66172,66589,182645
60646,62116,Third Generation,76841.0,272895,65915,175089,82391,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,175089,82391,33921,229747,30838,175089,46232,127557,125684,279750,66172,66589,182645
61266,62476,Third Legacy,36159.0,272895,65915,175089,82391,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,279750,66172,66589,182645
63210,63742,Auto,8929.0,281824,65915,175089,82391,0,56500,98248,46232,48970,0,242589,33897,166153,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,279750,66172,66589,182645
62347,63817,Fourth Generation,76841.0,281824,65915,175089,82391,0,56500,175089,46232,48970,0,242589,33897,166153,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,279750,66172,66589,182645
62967,64037,Fourth Legacy,36159.0,281824,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,166153,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,279750,66172,66589,182645
65450,65982,Auto,8929.0,290753,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,166153,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,279750,66172,66589,182645
64047,66377,Ouroboros,129957.0,290753,65915,175089,82391,0,56500,175089,82391,48970,0,242589,33897,296110,20340,193112,175089,82391,33921,229747,30838,175089,82391,127557,125684,279750,66172,66589,182645
