sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Contre Sixte,Corps-a-corps,Enchanted Redoublement,Enchanted Riposte,Enchanted Zwerchhau,Engagement,Fleche,Grand Impact,Jolt III,Prefulgence,Resolution,Scorch,Veraero III,Verfire,Verflare,Verholy,Verstone,Verthunder III,Vice of Thorns
125763,126393,Enchanted Redoublement,74789.0,0,228962,54885,313384,190339,212685,76026,331136,255813,0,190887,362405,319769,773903,364956,190263,86868,257950,427530,151118
127163,127793,Corps-a-corps,17345.0,0,228962,72230,313384,190339,212685,76026,331136,255813,0,190887,362405,319769,773903,364956,190263,86868,257950,427530,151118
128252,128784,Auto,0.0,0,228962,72230,313384,190339,212685,76026,331136,255813,0,190887,362405,319769,773903,364956,190263,86868,257950,427530,151118
128663,129243,Engagement,24028.0,0,228962,72230,313384,190339,212685,100054,331136,255813,0,190887,362405,319769,773903,364956,190263,86868,257950,427530,151118
127963,129393,Verflare,95554.0,0,228962,72230,313384,190339,212685,100054,331136,255813,0,190887,362405,319769,773903,364956,285817,86868,257950,427530,151118
129363,130523,Fleche,64122.0,0,228962,72230,313384,190339,212685,100054,395258,255813,0,190887,362405,319769,773903,364956,285817,86868,257950,427530,151118
131692,132224,Auto,0.0,0,228962,72230,313384,190339,212685,100054,395258,255813,0,190887,362405,319769,773903,364956,285817,86868,257950,427530,151118
130453,132283,Scorch,110255.0,0,228962,72230,313384,190339,212685,100054,395258,255813,0,190887,362405,430024,773903,364956,285817,86868,257950,427530,151118
131853,132483,Corps-a-corps,17345.0,0,228962,89575,313384,190339,212685,100054,395258,255813,0,190887,362405,430024,773903,364956,285817,86868,257950,427530,151118
131153,132573,Prefulgence,176412.0,0,228962,89575,313384,190339,212685,100054,395258,255813,0,367299,362405,430024,773903,364956,285817,86868,257950,427530,151118
133643,134443,Vice of Thorns,139658.0,0,228962,89575,313384,190339,212685,100054,395258,255813,0,367299,362405,430024,773903,364956,285817,86868,257950,427530,290776
132943,134503,Resolution,124957.0,0,228962,89575,313384,190339,212685,100054,395258,255813,0,367299,487362,430024,773903,364956,285817,86868,257950,427530,290776
134343,134923,Engagement,24028.0,0,228962,89575,313384,190339,212685,124082,395258,255813,0,367299,487362,430024,773903,364956,285817,86868,257950,427530,290776
135132,135664,Auto,0.0,0,228962,89575,313384,190339,212685,124082,395258,255813,0,367299,487362,430024,773903,364956,285817,86868,257950,427530,290776
135433,136063,Enchanted Riposte,49967.0,0,228962,89575,313384,240306,212685,124082,395258,255813,0,367299,487362,430024,773903,364956,285817,86868,257950,427530,290776
136933,137563,Enchanted Zwerchhau,55832.0,0,228962,89575,313384,240306,268517,124082,395258,255813,0,367299,487362,430024,773903,364956,285817,86868,257950,427530,290776
138433,139063,Enchanted Redoublement,82267.0,0,228962,89575,395651,240306,268517,124082,395258,255813,0,367299,487362,430024,773903,364956,285817,86868,257950,427530,290776
138572,139104,Auto,0.0,0,228962,89575,395651,240306,268517,124082,395258,255813,0,367299,487362,430024,773903,364956,285817,86868,257950,427530,290776
140633,142063,Verflare,95554.0,0,228962,89575,395651,240306,268517,124082,395258,255813,0,367299,487362,430024,773903,364956,381371,86868,257950,427530,290776
142012,142544,Auto,0.0,0,228962,89575,395651,240306,268517,124082,395258,255813,0,367299,487362,430024,773903,364956,381371,86868,257950,427530,290776
143123,144953,Scorch,110255.0,0,228962,89575,395651,240306,268517,124082,395258,255813,0,367299,487362,540279,773903,364956,381371,86868,257950,427530,290776
145452,145984,Auto,0.0,0,228962,89575,395651,240306,268517,124082,395258,255813,0,367299,487362,540279,773903,364956,381371,86868,257950,427530,290776
145613,147173,Resolution,124957.0,0,228962,89575,395651,240306,268517,124082,395258,255813,0,367299,612319,540279,773903,364956,381371,86868,257950,427530,290776
148103,148863,Veraero III,58789.0,0,228962,89575,395651,240306,268517,124082,395258,255813,0,367299,612319,540279,832692,364956,381371,86868,257950,427530,290776
148892,149424,Auto,0.0,0,228962,89575,395651,240306,268517,124082,395258,255813,0,367299,612319,540279,832692,364956,381371,86868,257950,427530,290776
148803,149963,Contre Sixte,56090.0,0,285052,89575,395651,240306,268517,124082,395258,255813,0,367299,612319,540279,832692,364956,381371,86868,257950,427530,290776
152583,153115,Auto,0.0,0,285052,89575,395651,240306,268517,124082,395258,255813,0,367299,612319,540279,832692,364956,381371,86868,257950,427530,290776
152083,153383,Verstone,50757.0,0,285052,89575,395651,240306,268517,124082,395258,255813,0,367299,612319,540279,832692,364956,381371,86868,308707,427530,290776
153083,153843,Veraero III,58789.0,0,285052,89575,395651,240306,268517,124082,395258,255813,0,367299,612319,540279,891481,364956,381371,86868,308707,427530,290776
154363,155523,Fleche,64122.0,0,285052,89575,395651,240306,268517,124082,459380,255813,0,367299,612319,540279,891481,364956,381371,86868,308707,427530,290776
157563,158095,Auto,0.0,0,285052,89575,395651,240306,268517,124082,459380,255813,0,367299,612319,540279,891481,364956,381371,86868,308707,427530,290776
157063,158363,Verstone,50757.0,0,285052,89575,395651,240306,268517,124082,459380,255813,0,367299,612319,540279,891481,364956,381371,86868,359464,427530,290776
158063,158823,Veraero III,58789.0,0,285052,89575,395651,240306,268517,124082,459380,255813,0,367299,612319,540279,950270,364956,381371,86868,359464,427530,290776
162543,163075,Auto,0.0,0,285052,89575,395651,240306,268517,124082,459380,255813,0,367299,612319,540279,950270,364956,381371,86868,359464,427530,290776
162043,163343,Verfire,50757.0,0,285052,89575,395651,240306,268517,124082,459380,255813,0,367299,612319,540279,950270,415713,381371,86868,359464,427530,290776
163043,163803,Verthunder III,58789.0,0,285052,89575,395651,240306,268517,124082,459380,255813,0,367299,612319,540279,950270,415713,381371,86868,359464,486319,290776
165533,166293,Verthunder III,58789.0,0,285052,89575,395651,240306,268517,124082,459380,255813,0,367299,612319,540279,950270,415713,381371,86868,359464,545108,290776
165983,166515,Auto,0.0,0,285052,89575,395651,240306,268517,124082,459380,255813,0,367299,612319,540279,950270,415713,381371,86868,359464,545108,290776
168024,169574,Grand Impact,80186.0,0,285052,89575,395651,240306,268517,124082,459380,335999,0,367299,612319,540279,950270,415713,381371,86868,359464,545108,290776
169423,169955,Auto,0.0,0,285052,89575,395651,240306,268517,124082,459380,335999,0,367299,612319,540279,950270,415713,381371,86868,359464,545108,290776
170514,171314,Jolt III,48059.0,0,285052,89575,395651,240306,268517,124082,459380,335999,48059,367299,612319,540279,950270,415713,381371,86868,359464,545108,290776
172863,173395,Auto,0.0,0,285052,89575,395651,240306,268517,124082,459380,335999,48059,367299,612319,540279,950270,415713,381371,86868,359464,545108,290776
175494,176254,Veraero III,58789.0,0,285052,89575,395651,240306,268517,124082,459380,335999,48059,367299,612319,540279,1009059,415713,381371,86868,359464,545108,290776
176194,176824,Corps-a-corps,17345.0,0,285052,106920,395651,240306,268517,124082,459380,335999,48059,367299,612319,540279,1009059,415713,381371,86868,359464,545108,290776
176994,177574,Engagement,24028.0,0,285052,106920,395651,240306,268517,148110,459380,335999,48059,367299,612319,540279,1009059,415713,381371,86868,359464,545108,290776
177994,178526,Auto,0.0,0,285052,106920,395651,240306,268517,148110,459380,335999,48059,367299,612319,540279,1009059,415713,381371,86868,359464,545108,290776
177494,178754,Verthunder III,58789.0,0,285052,106920,395651,240306,268517,148110,459380,335999,48059,367299,612319,540279,1009059,415713,381371,86868,359464,603897,290776
177984,179534,Grand Impact,80186.0,0,285052,106920,395651,240306,268517,148110,459380,416185,48059,367299,612319,540279,1009059,415713,381371,86868,359464,603897,290776
179363,180523,Fleche,64122.0,0,285052,106920,395651,240306,268517,148110,523502,416185,48059,367299,612319,540279,1009059,415713,381371,86868,359464,603897,290776
180474,181274,Verstone,50757.0,0,285052,106920,395651,240306,268517,148110,523502,416185,48059,367299,612319,540279,1009059,415713,381371,86868,410221,603897,290776
181434,181966,Auto,0.0,0,285052,106920,395651,240306,268517,148110,523502,416185,48059,367299,612319,540279,1009059,415713,381371,86868,410221,603897,290776
183803,184963,Contre Sixte,56090.0,0,341142,106920,395651,240306,268517,148110,523502,416185,48059,367299,612319,540279,1009059,415713,381371,86868,410221,603897,290776
185454,186084,Enchanted Riposte,45424.0,0,341142,106920,395651,285730,268517,148110,523502,416185,48059,367299,612319,540279,1009059,415713,381371,86868,410221,603897,290776
186954,187584,Enchanted Zwerchhau,50757.0,0,341142,106920,395651,285730,319274,148110,523502,416185,48059,367299,612319,540279,1009059,415713,381371,86868,410221,603897,290776
187954,188486,Auto,0.0,0,341142,106920,395651,285730,319274,148110,523502,416185,48059,367299,612319,540279,1009059,415713,381371,86868,410221,603897,290776
187454,188714,Veraero III,58789.0,0,341142,106920,395651,285730,319274,148110,523502,416185,48059,367299,612319,540279,1067848,415713,381371,86868,410221,603897,290776
188454,189084,Enchanted Redoublement,74789.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,612319,540279,1067848,415713,381371,86868,410221,603897,290776
191394,191926,Auto,0.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,612319,540279,1067848,415713,381371,86868,410221,603897,290776
190654,192084,Verflare,86868.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,612319,540279,1067848,415713,468239,86868,410221,603897,290776
193144,194974,Scorch,100233.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,612319,640512,1067848,415713,468239,86868,410221,603897,290776
194834,195366,Auto,0.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,612319,640512,1067848,415713,468239,86868,410221,603897,290776
195634,197194,Resolution,113597.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,725916,640512,1067848,415713,468239,86868,410221,603897,290776
198274,198806,Auto,0.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,725916,640512,1067848,415713,468239,86868,410221,603897,290776
198124,198924,Verstone,50757.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,725916,640512,1067848,415713,468239,86868,460978,603897,290776
204594,205894,Verfire,50757.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,725916,640512,1067848,466470,468239,86868,460978,603897,290776
205604,206136,Auto,0.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,725916,640512,1067848,466470,468239,86868,460978,603897,290776
205104,206364,Veraero III,58789.0,0,341142,106920,470440,285730,319274,148110,523502,416185,48059,367299,725916,640512,1126637,466470,468239,86868,460978,603897,290776
206294,207454,Fleche,64122.0,0,341142,106920,470440,285730,319274,148110,587624,416185,48059,367299,725916,640512,1126637,466470,468239,86868,460978,603897,290776
208084,208844,Veraero III,58789.0,0,341142,106920,470440,285730,319274,148110,587624,416185,48059,367299,725916,640512,1185426,466470,468239,86868,460978,603897,290776
210584,211116,Auto,0.0,0,341142,106920,470440,285730,319274,148110,587624,416185,48059,367299,725916,640512,1185426,466470,468239,86868,460978,603897,290776
210084,211344,Verthunder III,58789.0,0,341142,106920,470440,285730,319274,148110,587624,416185,48059,367299,725916,640512,1185426,466470,468239,86868,460978,662686,290776
210574,211374,Jolt III,48059.0,0,341142,106920,470440,285730,319274,148110,587624,416185,96118,367299,725916,640512,1185426,466470,468239,86868,460978,662686,290776
217044,218344,Verfire,50757.0,0,341142,106920,470440,285730,319274,148110,587624,416185,96118,367299,725916,640512,1185426,517227,468239,86868,460978,662686,290776
218054,218586,Auto,0.0,0,341142,106920,470440,285730,319274,148110,587624,416185,96118,367299,725916,640512,1185426,517227,468239,86868,460978,662686,290776
217554,218814,Verthunder III,58789.0,0,341142,106920,470440,285730,319274,148110,587624,416185,96118,367299,725916,640512,1185426,517227,468239,86868,460978,721475,290776
218803,219963,Contre Sixte,56090.0,0,397232,106920,470440,285730,319274,148110,587624,416185,96118,367299,725916,640512,1185426,517227,468239,86868,460978,721475,290776
220535,221335,Verstone,50757.0,0,397232,106920,470440,285730,319274,148110,587624,416185,96118,367299,725916,640512,1185426,517227,468239,86868,511735,721475,290776
223035,223567,Auto,0.0,0,397232,106920,470440,285730,319274,148110,587624,416185,96118,367299,725916,640512,1185426,517227,468239,86868,511735,721475,290776
222535,223795,Veraero III,58789.0,0,397232,106920,470440,285730,319274,148110,587624,416185,96118,367299,725916,640512,1244215,517227,468239,86868,511735,721475,290776
225515,226275,Veraero III,58789.0,0,397232,106920,470440,285730,319274,148110,587624,416185,96118,367299,725916,640512,1303004,517227,468239,86868,511735,721475,290776
226215,226845,Corps-a-corps,17345.0,0,397232,124265,470440,285730,319274,148110,587624,416185,96118,367299,725916,640512,1303004,517227,468239,86868,511735,721475,290776
227015,227595,Engagement,24028.0,0,397232,124265,470440,285730,319274,172138,587624,416185,96118,367299,725916,640512,1303004,517227,468239,86868,511735,721475,290776
228015,228547,Auto,0.0,0,397232,124265,470440,285730,319274,172138,587624,416185,96118,367299,725916,640512,1303004,517227,468239,86868,511735,721475,290776
