sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Cascade,Dance of the Dawn,Double Standard Finish,Fan Dance,Fan Dance III,Fan Dance IV,Finishing Move,Fountain,Fountainfall,Last Dance,Quadruple Technical Finish,Reverse Cascade,Saber Dance,Starfall Dance,Tillana
52900,53880,Fountain,9678.0,204370,72938,170784,215434,16979,47802,78556,145163,76777,90336,92216,182613,78218,280090,179170,102468
52900,54110,Fountainfall,7343.0,204370,72938,170784,215434,16979,47802,78556,145163,76777,97679,92216,182613,78218,280090,179170,102468
53550,54170,Fan Dance,214.0,204370,72938,170784,215434,17193,47802,78556,145163,76777,97679,92216,182613,78218,280090,179170,102468
54200,54820,Fan Dance III,148.0,204370,72938,170784,215434,17193,47950,78556,145163,76777,97679,92216,182613,78218,280090,179170,102468
55400,55840,Saber Dance,10921.0,204370,72938,170784,215434,17193,47950,78556,145163,76777,97679,92216,182613,78218,291011,179170,102468
55400,56020,Reverse Cascade,5146.0,204370,72938,170784,215434,17193,47950,78556,145163,76777,97679,92216,182613,83364,291011,179170,102468
55400,56200,Cascade,8915.0,204370,81853,170784,215434,17193,47950,78556,145163,76777,97679,92216,182613,83364,291011,179170,102468
55400,56380,Fountain,9289.0,204370,81853,170784,215434,17193,47950,78556,145163,86066,97679,92216,182613,83364,291011,179170,102468
55400,56610,Fountainfall,5948.0,204370,81853,170784,215434,17193,47950,78556,145163,86066,103627,92216,182613,83364,291011,179170,102468
56050,56670,Fan Dance,294.0,204370,81853,170784,215434,17487,47950,78556,145163,86066,103627,92216,182613,83364,291011,179170,102468
56090,56848,Auto,10105.0,214475,81853,170784,215434,17487,47950,78556,145163,86066,103627,92216,182613,83364,291011,179170,102468
56700,57320,Fan Dance III,185.0,214475,81853,170784,215434,17487,48135,78556,145163,86066,103627,92216,182613,83364,291011,179170,102468
57900,58340,Saber Dance,10598.0,214475,81853,170784,215434,17487,48135,78556,145163,86066,103627,92216,182613,83364,301609,179170,102468
57900,58520,Reverse Cascade,5658.0,214475,81853,170784,215434,17487,48135,78556,145163,86066,103627,92216,182613,89022,301609,179170,102468
57900,58700,Cascade,7889.0,214475,89742,170784,215434,17487,48135,78556,145163,86066,103627,92216,182613,89022,301609,179170,102468
57900,58880,Fountain,10502.0,214475,89742,170784,215434,17487,48135,78556,145163,96568,103627,92216,182613,89022,301609,179170,102468
57900,59110,Fountainfall,5640.0,214475,89742,170784,215434,17487,48135,78556,145163,96568,109267,92216,182613,89022,301609,179170,102468
58550,59170,Fan Dance,408.0,214475,89742,170784,215434,17895,48135,78556,145163,96568,109267,92216,182613,89022,301609,179170,102468
59200,59820,Fan Dance III,259.0,214475,89742,170784,215434,17895,48394,78556,145163,96568,109267,92216,182613,89022,301609,179170,102468
59210,59968,Auto,10105.0,224580,89742,170784,215434,17895,48394,78556,145163,96568,109267,92216,182613,89022,301609,179170,102468
60400,60840,Saber Dance,8559.0,224580,89742,170784,215434,17895,48394,78556,145163,96568,109267,92216,182613,89022,310168,179170,102468
60400,61020,Reverse Cascade,5153.0,224580,89742,170784,215434,17895,48394,78556,145163,96568,109267,92216,182613,94175,310168,179170,102468
60400,61200,Cascade,8121.0,224580,97863,170784,215434,17895,48394,78556,145163,96568,109267,92216,182613,94175,310168,179170,102468
60400,61380,Fountain,11157.0,224580,97863,170784,215434,17895,48394,78556,145163,107725,109267,92216,182613,94175,310168,179170,102468
60400,61610,Fountainfall,6385.0,224580,97863,170784,215434,17895,48394,78556,145163,107725,115652,92216,182613,94175,310168,179170,102468
61650,62270,Fan Dance III,28555.0,224580,97863,170784,215434,17895,76949,78556,145163,107725,115652,92216,182613,94175,310168,179170,102468
62330,63088,Auto,10105.0,234685,97863,170784,215434,17895,76949,78556,145163,107725,115652,92216,182613,94175,310168,179170,102468
62900,63340,Saber Dance,8467.0,234685,97863,170784,215434,17895,76949,78556,145163,107725,115652,92216,182613,94175,318635,179170,102468
63525,63845,Fan Dance IV,52247.0,234685,97863,170784,215434,17895,76949,130803,145163,107725,115652,92216,182613,94175,318635,179170,102468
62900,64110,Fountainfall,38800.0,234685,97863,170784,215434,17895,76949,130803,145163,107725,154452,92216,182613,94175,318635,179170,102468
63525,64145,Fan Dance,2920.0,234685,97863,170784,215434,20815,76949,130803,145163,107725,154452,92216,182613,94175,318635,179170,102468
64175,64495,Fan Dance IV,3899.0,234685,97863,170784,215434,20815,76949,134702,145163,107725,154452,92216,182613,94175,318635,179170,102468
64175,64795,Fan Dance III,1704.0,234685,97863,170784,215434,20815,78653,134702,145163,107725,154452,92216,182613,94175,318635,179170,102468
65400,65840,Saber Dance,17139.0,234685,97863,170784,215434,20815,78653,134702,145163,107725,154452,92216,182613,94175,335774,179170,102468
65400,66020,Reverse Cascade,19915.0,234685,97863,170784,215434,20815,78653,134702,145163,107725,154452,92216,182613,114090,335774,179170,102468
65450,66208,Auto,10105.0,244790,97863,170784,215434,20815,78653,134702,145163,107725,154452,92216,182613,114090,335774,179170,102468
66050,66370,Fan Dance IV,2388.0,244790,97863,170784,215434,20815,78653,137090,145163,107725,154452,92216,182613,114090,335774,179170,102468
65400,66610,Fountainfall,9157.0,244790,97863,170784,215434,20815,78653,137090,145163,107725,163609,92216,182613,114090,335774,179170,102468
66050,66670,Fan Dance,3518.0,244790,97863,170784,215434,24333,78653,137090,145163,107725,163609,92216,182613,114090,335774,179170,102468
66700,67020,Fan Dance IV,567.0,244790,97863,170784,215434,24333,78653,137657,145163,107725,163609,92216,182613,114090,335774,179170,102468
66700,67320,Fan Dance III,2155.0,244790,97863,170784,215434,24333,80808,137657,145163,107725,163609,92216,182613,114090,335774,179170,102468
67900,68340,Saber Dance,12000.0,244790,97863,170784,215434,24333,80808,137657,145163,107725,163609,92216,182613,114090,347774,179170,102468
68550,68870,Fan Dance IV,609.0,244790,97863,170784,215434,24333,80808,138266,145163,107725,163609,92216,182613,114090,347774,179170,102468
67900,69150,Last Dance,58097.0,244790,97863,170784,215434,24333,80808,138266,145163,107725,163609,150313,182613,114090,347774,179170,102468
68570,69328,Auto,10105.0,254895,97863,170784,215434,24333,80808,138266,145163,107725,163609,150313,182613,114090,347774,179170,102468
70400,70840,Saber Dance,2376.0,254895,97863,170784,215434,24333,80808,138266,145163,107725,163609,150313,182613,114090,350150,179170,102468
70400,71020,Reverse Cascade,15242.0,254895,97863,170784,215434,24333,80808,138266,145163,107725,163609,150313,182613,129332,350150,179170,102468
70400,71200,Cascade,4394.0,254895,102257,170784,215434,24333,80808,138266,145163,107725,163609,150313,182613,129332,350150,179170,102468
70400,71380,Fountain,5578.0,254895,102257,170784,215434,24333,80808,138266,145163,113303,163609,150313,182613,129332,350150,179170,102468
70400,71610,Fountainfall,3005.0,254895,102257,170784,215434,24333,80808,138266,145163,113303,166614,150313,182613,129332,350150,179170,102468
70400,71650,Last Dance,12000.0,254895,102257,170784,215434,24333,80808,138266,145163,113303,166614,162313,182613,129332,350150,179170,102468
71050,71670,Fan Dance,2761.0,254895,102257,170784,215434,27094,80808,138266,145163,113303,166614,162313,182613,129332,350150,179170,102468
71700,72320,Fan Dance III,1687.0,254895,102257,170784,215434,27094,82495,138266,145163,113303,166614,162313,182613,129332,350150,179170,102468
71690,72448,Auto,10105.0,265000,102257,170784,215434,27094,82495,138266,145163,113303,166614,162313,182613,129332,350150,179170,102468
