sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Aeolian Edge,Aeolian Edge (pet),Armor Crush,Armor Crush (pet),Auto,Bhavacakra,Dokumori,Dream Within a Dream,Fleeting Raiju,Fleeting Raiju (pet),Fuma Shuriken,Gust Slash,Gust Slash (pet),Hyosho Ranryu,Kunai's Bane,Phantom Kamaitachi (pet),Raiton,Spinning Edge,Spinning Edge (pet),Suiton,Tenri Jindo,Zesho Meppo
368845,369377,Auto,90,1.0,14560,800,7000,320,15210,8700,1600,3240,10500,800,1500,16000,480,7800,4200,2800,11100,12000,960,5800,3300,2250
368381,369671,Kunai's Bane,700,1.0,14560,800,7000,320,15210,8700,1600,3240,10500,800,1500,16000,480,7800,4900,2800,11100,12000,960,5800,3300,2250
370002,370622,Hyosho Ranryu,1300,1.0,14560,800,7000,320,15210,8700,1600,3240,10500,800,1500,16000,480,9100,4900,2800,11100,12000,960,5800,3300,2250
370702,371402,Dream Within a Dream,180,1.0,14560,800,7000,320,15210,8700,1600,3420,10500,800,1500,16000,480,9100,4900,2800,11100,12000,960,5800,3300,2250
371015,371547,Auto,90,1.0,14560,800,7000,320,15300,8700,1600,3420,10500,800,1500,16000,480,9100,4900,2800,11100,12000,960,5800,3300,2250
370702,371552,Dream Within a Dream,180,1.0,14560,800,7000,320,15300,8700,1600,3600,10500,800,1500,16000,480,9100,4900,2800,11100,12000,960,5800,3300,2250
370702,371702,Dream Within a Dream,180,1.0,14560,800,7000,320,15300,8700,1600,3780,10500,800,1500,16000,480,9100,4900,2800,11100,12000,960,5800,3300,2250
372503,373213,Raiton,740,1.0,14560,800,7000,320,15300,8700,1600,3780,10500,800,1500,16000,480,9100,4900,2800,11840,12000,960,5800,3300,2250
373185,373717,Auto,90,1.0,14560,800,7000,320,15390,8700,1600,3780,10500,800,1500,16000,480,9100,4900,2800,11840,12000,960,5800,3300,2250
374004,374894,Fuma Shuriken,500,1.0,14560,800,7000,320,15390,8700,1600,3780,10500,800,2000,16000,480,9100,4900,2800,11840,12000,960,5800,3300,2250
375005,375715,Raiton,740,1.0,14560,800,7000,320,15390,8700,1600,3780,10500,800,2000,16000,480,9100,4900,2800,12580,12000,960,5800,3300,2250
376006,376538,Auto,90,1.0,14560,800,7000,320,15480,8700,1600,3780,10500,800,2000,16000,480,9100,4900,2800,12580,12000,960,5800,3300,2250
376006,376986,Suiton,580,1.0,14560,800,7000,320,15480,8700,1600,3780,10500,800,2000,16000,480,9100,4900,2800,12580,12000,960,6380,3300,2250
376626,377656,Zesho Meppo,700,1.0,14560,800,7000,320,15480,8700,1600,3780,10500,800,2000,16000,480,9100,4900,2800,12580,12000,960,6380,3300,2950
377506,378266,Fleeting Raiju,700,1.0,14560,800,7000,320,15480,8700,1600,3780,11200,800,2000,16000,480,9100,4900,2800,12580,12000,960,6380,3300,2950
378354,378354,Fleeting Raiju (pet),160,1.0,14560,800,7000,320,15480,8700,1600,3780,11200,960,2000,16000,480,9100,4900,2800,12580,12000,960,6380,3300,2950
378126,378481,Tenri Jindo,1100,1.0,14560,800,7000,320,15480,8700,1600,3780,11200,960,2000,16000,480,9100,4900,2800,12580,12000,960,6380,4400,2950
378176,378708,Auto,90,1.0,14560,800,7000,320,15570,8700,1600,3780,11200,960,2000,16000,480,9100,4900,2800,12580,12000,960,6380,4400,2950
379626,380386,Fleeting Raiju,700,1.0,14560,800,7000,320,15570,8700,1600,3780,11900,960,2000,16000,480,9100,4900,2800,12580,12000,960,6380,4400,2950
380474,380474,Fleeting Raiju (pet),160,1.0,14560,800,7000,320,15570,8700,1600,3780,11900,1120,2000,16000,480,9100,4900,2800,12580,12000,960,6380,4400,2950
380246,380866,Bhavacakra,550,1.0,14560,800,7000,320,15570,9250,1600,3780,11900,1120,2000,16000,480,9100,4900,2800,12580,12000,960,6380,4400,2950
380346,380878,Auto,90,1.0,14560,800,7000,320,15660,9250,1600,3780,11900,1120,2000,16000,480,9100,4900,2800,12580,12000,960,6380,4400,2950
382516,383048,Auto,90,1.0,14560,800,7000,320,15750,9250,1600,3780,11900,1120,2000,16000,480,9100,4900,2800,12580,12000,960,6380,4400,2950
382748,383458,Raiton,740,1.0,14560,800,7000,320,15750,9250,1600,3780,11900,1120,2000,16000,480,9100,4900,2800,13320,12000,960,6380,4400,2950
383368,383988,Bhavacakra,400,1.0,14560,800,7000,320,15750,9650,1600,3780,11900,1120,2000,16000,480,9100,4900,2800,13320,12000,960,6380,4400,2950
384248,385008,Fleeting Raiju,700,1.0,14560,800,7000,320,15750,9650,1600,3780,12600,1120,2000,16000,480,9100,4900,2800,13320,12000,960,6380,4400,2950
385096,385096,Fleeting Raiju (pet),160,1.0,14560,800,7000,320,15750,9650,1600,3780,12600,1280,2000,16000,480,9100,4900,2800,13320,12000,960,6380,4400,2950
384686,385218,Auto,90,1.0,14560,800,7000,320,15840,9650,1600,3780,12600,1280,2000,16000,480,9100,4900,2800,13320,12000,960,6380,4400,2950
386856,387388,Auto,90,1.0,14560,800,7000,320,15930,9650,1600,3780,12600,1280,2000,16000,480,9100,4900,2800,13320,12000,960,6380,4400,2950
386368,387928,Phantom Kamaitachi (pet),700,1.0,14560,800,7000,320,15930,9650,1600,3780,12600,1280,2000,16000,480,9100,4900,3500,13320,12000,960,6380,4400,2950
388576,388576,Spinning Edge (pet),160,1.0,14560,800,7000,320,15930,9650,1600,3780,12600,1280,2000,16000,480,9100,4900,3500,13320,12000,1120,6380,4400,2950
388488,388888,Spinning Edge,300,1.0,14560,800,7000,320,15930,9650,1600,3780,12600,1280,2000,16000,480,9100,4900,3500,13320,12300,1120,6380,4400,2950
389026,389558,Auto,90,1.0,14560,800,7000,320,16020,9650,1600,3780,12600,1280,2000,16000,480,9100,4900,3500,13320,12300,1120,6380,4400,2950
390608,391008,Gust Slash,400,1.0,14560,800,7000,320,16020,9650,1600,3780,12600,1280,2000,16400,480,9100,4900,3500,13320,12300,1120,6380,4400,2950
391196,391728,Auto,90,1.0,14560,800,7000,320,16110,9650,1600,3780,12600,1280,2000,16400,480,9100,4900,3500,13320,12300,1120,6380,4400,2950
392729,393269,Aeolian Edge,560,1.0,15120,800,7000,320,16110,9650,1600,3780,12600,1280,2000,16400,480,9100,4900,3500,13320,12300,1120,6380,4400,2950
393366,393898,Auto,90,1.0,15120,800,7000,320,16200,9650,1600,3780,12600,1280,2000,16400,480,9100,4900,3500,13320,12300,1120,6380,4400,2950
393349,393969,Bhavacakra,400,1.0,15120,800,7000,320,16200,10050,1600,3780,12600,1280,2000,16400,480,9100,4900,3500,13320,12300,1120,6380,4400,2950
394849,395249,Spinning Edge,300,1.0,15120,800,7000,320,16200,10050,1600,3780,12600,1280,2000,16400,480,9100,4900,3500,13320,12600,1120,6380,4400,2950
395536,396068,Auto,90,1.0,15120,800,7000,320,16290,10050,1600,3780,12600,1280,2000,16400,480,9100,4900,3500,13320,12600,1120,6380,4400,2950
396969,397369,Gust Slash,400,1.0,15120,800,7000,320,16290,10050,1600,3780,12600,1280,2000,16800,480,9100,4900,3500,13320,12600,1120,6380,4400,2950
397706,398238,Auto,90,1.0,15120,800,7000,320,16380,10050,1600,3780,12600,1280,2000,16800,480,9100,4900,3500,13320,12600,1120,6380,4400,2950
399089,399709,Armor Crush,500,1.0,15120,800,7500,320,16380,10050,1600,3780,12600,1280,2000,16800,480,9100,4900,3500,13320,12600,1120,6380,4400,2950
399876,400408,Auto,90,1.0,15120,800,7500,320,16470,10050,1600,3780,12600,1280,2000,16800,480,9100,4900,3500,13320,12600,1120,6380,4400,2950
401209,401609,Spinning Edge,300,1.0,15120,800,7500,320,16470,10050,1600,3780,12600,1280,2000,16800,480,9100,4900,3500,13320,12900,1120,6380,4400,2950
402046,402578,Auto,90,1.0,15120,800,7500,320,16560,10050,1600,3780,12600,1280,2000,16800,480,9100,4900,3500,13320,12900,1120,6380,4400,2950
403329,403729,Gust Slash,400,1.0,15120,800,7500,320,16560,10050,1600,3780,12600,1280,2000,17200,480,9100,4900,3500,13320,12900,1120,6380,4400,2950
404216,404748,Auto,90,1.0,15120,800,7500,320,16650,10050,1600,3780,12600,1280,2000,17200,480,9100,4900,3500,13320,12900,1120,6380,4400,2950
405449,405989,Aeolian Edge,560,1.0,15680,800,7500,320,16650,10050,1600,3780,12600,1280,2000,17200,480,9100,4900,3500,13320,12900,1120,6380,4400,2950
406386,406918,Auto,90,1.0,15680,800,7500,320,16740,10050,1600,3780,12600,1280,2000,17200,480,9100,4900,3500,13320,12900,1120,6380,4400,2950
407569,407969,Spinning Edge,300,1.0,15680,800,7500,320,16740,10050,1600,3780,12600,1280,2000,17200,480,9100,4900,3500,13320,13200,1120,6380,4400,2950
408556,409088,Auto,90,1.0,15680,800,7500,320,16830,10050,1600,3780,12600,1280,2000,17200,480,9100,4900,3500,13320,13200,1120,6380,4400,2950
409690,410090,Gust Slash,400,1.0,15680,800,7500,320,16830,10050,1600,3780,12600,1280,2000,17600,480,9100,4900,3500,13320,13200,1120,6380,4400,2950
410726,411258,Auto,90,1.0,15680,800,7500,320,16920,10050,1600,3780,12600,1280,2000,17600,480,9100,4900,3500,13320,13200,1120,6380,4400,2950
412896,413428,Auto,90,1.0,15680,800,7500,320,17010,10050,1600,3780,12600,1280,2000,17600,480,9100,4900,3500,13320,13200,1120,6380,4400,2950
413311,414291,Suiton,580,1.0,15680,800,7500,320,17010,10050,1600,3780,12600,1280,2000,17600,480,9100,4900,3500,13320,13200,1120,6960,4400,2950
414812,415432,Armor Crush,500,1.0,15680,800,8000,320,17010,10050,1600,3780,12600,1280,2000,17600,480,9100,4900,3500,13320,13200,1120,6960,4400,2950
415066,415598,Auto,90,1.0,15680,800,8000,320,17100,10050,1600,3780,12600,1280,2000,17600,480,9100,4900,3500,13320,13200,1120,6960,4400,2950
416932,417332,Spinning Edge,300,1.0,15680,800,8000,320,17100,10050,1600,3780,12600,1280,2000,17600,480,9100,4900,3500,13320,13500,1120,6960,4400,2950
417236,417768,Auto,90,1.0,15680,800,8000,320,17190,10050,1600,3780,12600,1280,2000,17600,480,9100,4900,3500,13320,13500,1120,6960,4400,2950
419052,419452,Gust Slash,400,1.0,15680,800,8000,320,17190,10050,1600,3780,12600,1280,2000,18000,480,9100,4900,3500,13320,13500,1120,6960,4400,2950
419406,419938,Auto,90,1.0,15680,800,8000,320,17280,10050,1600,3780,12600,1280,2000,18000,480,9100,4900,3500,13320,13500,1120,6960,4400,2950
421172,421712,Aeolian Edge,560,1.0,16240,800,8000,320,17280,10050,1600,3780,12600,1280,2000,18000,480,9100,4900,3500,13320,13500,1120,6960,4400,2950
421576,422108,Auto,90,1.0,16240,800,8000,320,17370,10050,1600,3780,12600,1280,2000,18000,480,9100,4900,3500,13320,13500,1120,6960,4400,2950
421792,422412,Bhavacakra,400,1.0,16240,800,8000,320,17370,10450,1600,3780,12600,1280,2000,18000,480,9100,4900,3500,13320,13500,1120,6960,4400,2950
423292,423692,Spinning Edge,300,1.0,16240,800,8000,320,17370,10450,1600,3780,12600,1280,2000,18000,480,9100,4900,3500,13320,13800,1120,6960,4400,2950
423746,424278,Auto,90,1.0,16240,800,8000,320,17460,10450,1600,3780,12600,1280,2000,18000,480,9100,4900,3500,13320,13800,1120,6960,4400,2950
425412,425812,Gust Slash,400,1.0,16240,800,8000,320,17460,10450,1600,3780,12600,1280,2000,18400,480,9100,4900,3500,13320,13800,1120,6960,4400,2950
425916,426448,Auto,90,1.0,16240,800,8000,320,17550,10450,1600,3780,12600,1280,2000,18400,480,9100,4900,3500,13320,13800,1120,6960,4400,2950
427532,428072,Aeolian Edge,560,1.0,16800,800,8000,320,17550,10450,1600,3780,12600,1280,2000,18400,480,9100,4900,3500,13320,13800,1120,6960,4400,2950
428086,428618,Auto,90,1.0,16800,800,8000,320,17640,10450,1600,3780,12600,1280,2000,18400,480,9100,4900,3500,13320,13800,1120,6960,4400,2950
428381,429671,Kunai's Bane,700,1.0,16800,800,8000,320,17640,10450,1600,3780,12600,1280,2000,18400,480,9100,5600,3500,13320,13800,1120,6960,4400,2950
430256,430788,Auto,90,1.0,16800,800,8000,320,17730,10450,1600,3780,12600,1280,2000,18400,480,9100,5600,3500,13320,13800,1120,6960,4400,2950
430654,431274,Hyosho Ranryu,1300,1.0,16800,800,8000,320,17730,10450,1600,3780,12600,1280,2000,18400,480,10400,5600,3500,13320,13800,1120,6960,4400,2950
431274,431974,Dream Within a Dream,180,1.0,16800,800,8000,320,17730,10450,1600,3960,12600,1280,2000,18400,480,10400,5600,3500,13320,13800,1120,6960,4400,2950
431274,432124,Dream Within a Dream,180,1.0,16800,800,8000,320,17730,10450,1600,4140,12600,1280,2000,18400,480,10400,5600,3500,13320,13800,1120,6960,4400,2950
431274,432274,Dream Within a Dream,180,1.0,16800,800,8000,320,17730,10450,1600,4320,12600,1280,2000,18400,480,10400,5600,3500,13320,13800,1120,6960,4400,2950
432426,432958,Auto,90,1.0,16800,800,8000,320,17820,10450,1600,4320,12600,1280,2000,18400,480,10400,5600,3500,13320,13800,1120,6960,4400,2950
433155,433865,Raiton,740,1.0,16800,800,8000,320,17820,10450,1600,4320,12600,1280,2000,18400,480,10400,5600,3500,14060,13800,1120,6960,4400,2950
433775,434395,Bhavacakra,400,1.0,16800,800,8000,320,17820,10850,1600,4320,12600,1280,2000,18400,480,10400,5600,3500,14060,13800,1120,6960,4400,2950
434596,435128,Auto,90,1.0,16800,800,8000,320,17910,10850,1600,4320,12600,1280,2000,18400,480,10400,5600,3500,14060,13800,1120,6960,4400,2950
434656,435416,Fleeting Raiju,700,1.0,16800,800,8000,320,17910,10850,1600,4320,13300,1280,2000,18400,480,10400,5600,3500,14060,13800,1120,6960,4400,2950
436766,437298,Auto,90,1.0,16800,800,8000,320,18000,10850,1600,4320,13300,1280,2000,18400,480,10400,5600,3500,14060,13800,1120,6960,4400,2950
437777,438487,Raiton,740,1.0,16800,800,8000,320,18000,10850,1600,4320,13300,1280,2000,18400,480,10400,5600,3500,14800,13800,1120,6960,4400,2950
438936,439468,Auto,90,1.0,16800,800,8000,320,18090,10850,1600,4320,13300,1280,2000,18400,480,10400,5600,3500,14800,13800,1120,6960,4400,2950
439277,440037,Fleeting Raiju,700,1.0,16800,800,8000,320,18090,10850,1600,4320,14000,1280,2000,18400,480,10400,5600,3500,14800,13800,1120,6960,4400,2950
441106,441638,Auto,90,1.0,16800,800,8000,320,18180,10850,1600,4320,14000,1280,2000,18400,480,10400,5600,3500,14800,13800,1120,6960,4400,2950
441397,441797,Spinning Edge,300,1.0,16800,800,8000,320,18180,10850,1600,4320,14000,1280,2000,18400,480,10400,5600,3500,14800,14100,1120,6960,4400,2950
443276,443808,Auto,90,1.0,16800,800,8000,320,18270,10850,1600,4320,14000,1280,2000,18400,480,10400,5600,3500,14800,14100,1120,6960,4400,2950
443517,443917,Gust Slash,400,1.0,16800,800,8000,320,18270,10850,1600,4320,14000,1280,2000,18800,480,10400,5600,3500,14800,14100,1120,6960,4400,2950
445446,445978,Auto,90,1.0,16800,800,8000,320,18360,10850,1600,4320,14000,1280,2000,18800,480,10400,5600,3500,14800,14100,1120,6960,4400,2950
445637,446177,Aeolian Edge,560,1.0,17360,800,8000,320,18360,10850,1600,4320,14000,1280,2000,18800,480,10400,5600,3500,14800,14100,1120,6960,4400,2950
447616,448148,Auto,90,1.0,17360,800,8000,320,18450,10850,1600,4320,14000,1280,2000,18800,480,10400,5600,3500,14800,14100,1120,6960,4400,2950
447758,448158,Spinning Edge,300,1.0,17360,800,8000,320,18450,10850,1600,4320,14000,1280,2000,18800,480,10400,5600,3500,14800,14400,1120,6960,4400,2950
449878,450278,Gust Slash,400,1.0,17360,800,8000,320,18450,10850,1600,4320,14000,1280,2000,19200,480,10400,5600,3500,14800,14400,1120,6960,4400,2950
449786,450318,Auto,90,1.0,17360,800,8000,320,18540,10850,1600,4320,14000,1280,2000,19200,480,10400,5600,3500,14800,14400,1120,6960,4400,2950
451956,452488,Auto,90,1.0,17360,800,8000,320,18630,10850,1600,4320,14000,1280,2000,19200,480,10400,5600,3500,14800,14400,1120,6960,4400,2950
451998,452538,Aeolian Edge,560,1.0,17920,800,8000,320,18630,10850,1600,4320,14000,1280,2000,19200,480,10400,5600,3500,14800,14400,1120,6960,4400,2950
454118,454518,Spinning Edge,300,1.0,17920,800,8000,320,18630,10850,1600,4320,14000,1280,2000,19200,480,10400,5600,3500,14800,14700,1120,6960,4400,2950
454126,454658,Auto,90,1.0,17920,800,8000,320,18720,10850,1600,4320,14000,1280,2000,19200,480,10400,5600,3500,14800,14700,1120,6960,4400,2950
456326,456326,Gust Slash (pet),160,1.0,17920,800,8000,320,18720,10850,1600,4320,14000,1280,2000,19200,640,10400,5600,3500,14800,14700,1120,6960,4400,2950
456238,456638,Gust Slash,400,1.0,17920,800,8000,320,18720,10850,1600,4320,14000,1280,2000,19600,640,10400,5600,3500,14800,14700,1120,6960,4400,2950
456296,456828,Auto,90,1.0,17920,800,8000,320,18810,10850,1600,4320,14000,1280,2000,19600,640,10400,5600,3500,14800,14700,1120,6960,4400,2950
458446,458446,Armor Crush (pet),160,1.0,17920,800,8000,480,18810,10850,1600,4320,14000,1280,2000,19600,640,10400,5600,3500,14800,14700,1120,6960,4400,2950
458358,458978,Armor Crush,500,1.0,17920,800,8500,480,18810,10850,1600,4320,14000,1280,2000,19600,640,10400,5600,3500,14800,14700,1120,6960,4400,2950
458466,458998,Auto,90,1.0,17920,800,8500,480,18900,10850,1600,4320,14000,1280,2000,19600,640,10400,5600,3500,14800,14700,1120,6960,4400,2950
460566,460566,Spinning Edge (pet),160,1.0,17920,800,8500,480,18900,10850,1600,4320,14000,1280,2000,19600,640,10400,5600,3500,14800,14700,1280,6960,4400,2950
460478,460878,Spinning Edge,300,1.0,17920,800,8500,480,18900,10850,1600,4320,14000,1280,2000,19600,640,10400,5600,3500,14800,15000,1280,6960,4400,2950
460636,461168,Auto,90,1.0,17920,800,8500,480,18990,10850,1600,4320,14000,1280,2000,19600,640,10400,5600,3500,14800,15000,1280,6960,4400,2950
462686,462686,Gust Slash (pet),160,1.0,17920,800,8500,480,18990,10850,1600,4320,14000,1280,2000,19600,800,10400,5600,3500,14800,15000,1280,6960,4400,2950
462598,462998,Gust Slash,400,1.0,17920,800,8500,480,18990,10850,1600,4320,14000,1280,2000,20000,800,10400,5600,3500,14800,15000,1280,6960,4400,2950
462806,463338,Auto,90,1.0,17920,800,8500,480,19080,10850,1600,4320,14000,1280,2000,20000,800,10400,5600,3500,14800,15000,1280,6960,4400,2950
463218,463838,Bhavacakra,400,1.0,17920,800,8500,480,19080,11250,1600,4320,14000,1280,2000,20000,800,10400,5600,3500,14800,15000,1280,6960,4400,2950
464807,464807,Armor Crush (pet),160,1.0,17920,800,8500,640,19080,11250,1600,4320,14000,1280,2000,20000,800,10400,5600,3500,14800,15000,1280,6960,4400,2950
464719,465339,Armor Crush,500,1.0,17920,800,9000,640,19080,11250,1600,4320,14000,1280,2000,20000,800,10400,5600,3500,14800,15000,1280,6960,4400,2950
464976,465508,Auto,90,1.0,17920,800,9000,640,19170,11250,1600,4320,14000,1280,2000,20000,800,10400,5600,3500,14800,15000,1280,6960,4400,2950
466839,467239,Spinning Edge,300,1.0,17920,800,9000,640,19170,11250,1600,4320,14000,1280,2000,20000,800,10400,5600,3500,14800,15300,1280,6960,4400,2950
467146,467678,Auto,90,1.0,17920,800,9000,640,19260,11250,1600,4320,14000,1280,2000,20000,800,10400,5600,3500,14800,15300,1280,6960,4400,2950
468959,469359,Gust Slash,400,1.0,17920,800,9000,640,19260,11250,1600,4320,14000,1280,2000,20400,800,10400,5600,3500,14800,15300,1280,6960,4400,2950
469316,469848,Auto,90,1.0,17920,800,9000,640,19350,11250,1600,4320,14000,1280,2000,20400,800,10400,5600,3500,14800,15300,1280,6960,4400,2950
471486,472018,Auto,90,1.0,17920,800,9000,640,19440,11250,1600,4320,14000,1280,2000,20400,800,10400,5600,3500,14800,15300,1280,6960,4400,2950
472580,473560,Suiton,580,1.0,17920,800,9000,640,19440,11250,1600,4320,14000,1280,2000,20400,800,10400,5600,3500,14800,15300,1280,7540,4400,2950
473656,474188,Auto,90,1.0,17920,800,9000,640,19530,11250,1600,4320,14000,1280,2000,20400,800,10400,5600,3500,14800,15300,1280,7540,4400,2950
474081,474621,Aeolian Edge,560,1.0,18480,800,9000,640,19530,11250,1600,4320,14000,1280,2000,20400,800,10400,5600,3500,14800,15300,1280,7540,4400,2950
475826,476358,Auto,90,1.0,18480,800,9000,640,19620,11250,1600,4320,14000,1280,2000,20400,800,10400,5600,3500,14800,15300,1280,7540,4400,2950
476201,476601,Spinning Edge,300,1.0,18480,800,9000,640,19620,11250,1600,4320,14000,1280,2000,20400,800,10400,5600,3500,14800,15600,1280,7540,4400,2950
477996,478528,Auto,90,1.0,18480,800,9000,640,19710,11250,1600,4320,14000,1280,2000,20400,800,10400,5600,3500,14800,15600,1280,7540,4400,2950
478321,478721,Gust Slash,400,1.0,18480,800,9000,640,19710,11250,1600,4320,14000,1280,2000,20800,800,10400,5600,3500,14800,15600,1280,7540,4400,2950
478941,479561,Bhavacakra,400,1.0,18480,800,9000,640,19710,11650,1600,4320,14000,1280,2000,20800,800,10400,5600,3500,14800,15600,1280,7540,4400,2950
480166,480698,Auto,90,1.0,18480,800,9000,640,19800,11650,1600,4320,14000,1280,2000,20800,800,10400,5600,3500,14800,15600,1280,7540,4400,2950
480441,480981,Aeolian Edge,560,1.0,19040,800,9000,640,19800,11650,1600,4320,14000,1280,2000,20800,800,10400,5600,3500,14800,15600,1280,7540,4400,2950
481061,481681,Bhavacakra,400,1.0,19040,800,9000,640,19800,12050,1600,4320,14000,1280,2000,20800,800,10400,5600,3500,14800,15600,1280,7540,4400,2950
482336,482868,Auto,90,1.0,19040,800,9000,640,19890,12050,1600,4320,14000,1280,2000,20800,800,10400,5600,3500,14800,15600,1280,7540,4400,2950
482561,482961,Spinning Edge,300,1.0,19040,800,9000,640,19890,12050,1600,4320,14000,1280,2000,20800,800,10400,5600,3500,14800,15900,1280,7540,4400,2950
484506,485038,Auto,90,1.0,19040,800,9000,640,19980,12050,1600,4320,14000,1280,2000,20800,800,10400,5600,3500,14800,15900,1280,7540,4400,2950
484682,485082,Gust Slash,400,1.0,19040,800,9000,640,19980,12050,1600,4320,14000,1280,2000,21200,800,10400,5600,3500,14800,15900,1280,7540,4400,2950
486089,487159,Dokumori,400,1.0,19040,800,9000,640,19980,12050,2000,4320,14000,1280,2000,21200,800,10400,5600,3500,14800,15900,1280,7540,4400,2950
486676,487208,Auto,90,1.0,19040,800,9000,640,20070,12050,2000,4320,14000,1280,2000,21200,800,10400,5600,3500,14800,15900,1280,7540,4400,2950
486802,488362,Phantom Kamaitachi (pet),700,1.0,19040,800,9000,640,20070,12050,2000,4320,14000,1280,2000,21200,800,10400,5600,4200,14800,15900,1280,7540,4400,2950
488846,489378,Auto,90,1.0,19040,800,9000,640,20160,12050,2000,4320,14000,1280,2000,21200,800,10400,5600,4200,14800,15900,1280,7540,4400,2950
488381,489671,Kunai's Bane,700,1.0,19040,800,9000,640,20160,12050,2000,4320,14000,1280,2000,21200,800,10400,6300,4200,14800,15900,1280,7540,4400,2950
490002,490622,Hyosho Ranryu,1300,1.0,19040,800,9000,640,20160,12050,2000,4320,14000,1280,2000,21200,800,11700,6300,4200,14800,15900,1280,7540,4400,2950
491016,491548,Auto,90,1.0,19040,800,9000,640,20250,12050,2000,4320,14000,1280,2000,21200,800,11700,6300,4200,14800,15900,1280,7540,4400,2950
490622,491652,Zesho Meppo,700,1.0,19040,800,9000,640,20250,12050,2000,4320,14000,1280,2000,21200,800,11700,6300,4200,14800,15900,1280,7540,4400,3650
492503,493213,Raiton,740,1.0,19040,800,9000,640,20250,12050,2000,4320,14000,1280,2000,21200,800,11700,6300,4200,15540,15900,1280,7540,4400,3650
493186,493718,Auto,90,1.0,19040,800,9000,640,20340,12050,2000,4320,14000,1280,2000,21200,800,11700,6300,4200,15540,15900,1280,7540,4400,3650
494004,494894,Fuma Shuriken,500,1.0,19040,800,9000,640,20340,12050,2000,4320,14000,1280,2500,21200,800,11700,6300,4200,15540,15900,1280,7540,4400,3650
495005,495715,Raiton,740,1.0,19040,800,9000,640,20340,12050,2000,4320,14000,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,7540,4400,3650
496006,496538,Auto,90,1.0,19040,800,9000,640,20430,12050,2000,4320,14000,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,7540,4400,3650
496006,496986,Suiton,580,1.0,19040,800,9000,640,20430,12050,2000,4320,14000,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,4400,3650
496626,497326,Dream Within a Dream,180,1.0,19040,800,9000,640,20430,12050,2000,4500,14000,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,4400,3650
496626,497476,Dream Within a Dream,180,1.0,19040,800,9000,640,20430,12050,2000,4680,14000,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,4400,3650
496626,497626,Dream Within a Dream,180,1.0,19040,800,9000,640,20430,12050,2000,4860,14000,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,4400,3650
497506,498266,Fleeting Raiju,700,1.0,19040,800,9000,640,20430,12050,2000,4860,14700,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,4400,3650
498126,498481,Tenri Jindo,1100,1.0,19040,800,9000,640,20430,12050,2000,4860,14700,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,5500,3650
498176,498708,Auto,90,1.0,19040,800,9000,640,20520,12050,2000,4860,14700,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,5500,3650
499626,500386,Fleeting Raiju,700,1.0,19040,800,9000,640,20520,12050,2000,4860,15400,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,5500,3650
500246,500866,Bhavacakra,550,1.0,19040,800,9000,640,20520,12600,2000,4860,15400,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,5500,3650
500346,500878,Auto,90,1.0,19040,800,9000,640,20610,12600,2000,4860,15400,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,5500,3650
502516,503048,Auto,90,1.0,19040,800,9000,640,20700,12600,2000,4860,15400,1280,2500,21200,800,11700,6300,4200,16280,15900,1280,8120,5500,3650
502748,503458,Raiton,740,1.0,19040,800,9000,640,20700,12600,2000,4860,15400,1280,2500,21200,800,11700,6300,4200,17020,15900,1280,8120,5500,3650
504248,505008,Fleeting Raiju,700,1.0,19040,800,9000,640,20700,12600,2000,4860,16100,1280,2500,21200,800,11700,6300,4200,17020,15900,1280,8120,5500,3650
504686,505218,Auto,90,1.0,19040,800,9000,640,20790,12600,2000,4860,16100,1280,2500,21200,800,11700,6300,4200,17020,15900,1280,8120,5500,3650
506368,506908,Aeolian Edge,560,1.0,19600,800,9000,640,20790,12600,2000,4860,16100,1280,2500,21200,800,11700,6300,4200,17020,15900,1280,8120,5500,3650
506856,507388,Auto,90,1.0,19600,800,9000,640,20880,12600,2000,4860,16100,1280,2500,21200,800,11700,6300,4200,17020,15900,1280,8120,5500,3650
506988,507608,Bhavacakra,400,1.0,19600,800,9000,640,20880,13000,2000,4860,16100,1280,2500,21200,800,11700,6300,4200,17020,15900,1280,8120,5500,3650
508488,508888,Spinning Edge,300,1.0,19600,800,9000,640,20880,13000,2000,4860,16100,1280,2500,21200,800,11700,6300,4200,17020,16200,1280,8120,5500,3650
509026,509558,Auto,90,1.0,19600,800,9000,640,20970,13000,2000,4860,16100,1280,2500,21200,800,11700,6300,4200,17020,16200,1280,8120,5500,3650
