sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Aero in Green,Auto,Blizzard in Cyan,Clawed Muse,Comet in Black,Fanged Muse,Fire in Red,Hammer Brush,Hammer Stamp,Holy in White,Mog of the Ages,Polishing Hammer,Pom Muse,Rainbow Drip,Retribution of the Madeen,Star Prism,Stone in Yellow,Thunder in Magenta,Water in Blue,Winged Muse
146403,147643,Rainbow Drip,150717.0,286377,0,663261,117220,640352,108258,264856,642129,619772,0,186926,658776,225552,471626,197479,389429,411062,344428,384798,293161
151903,152435,Auto,0.0,286377,0,663261,117220,640352,108258,264856,642129,619772,0,186926,658776,225552,471626,197479,389429,411062,344428,384798,293161
155903,156435,Auto,0.0,286377,0,663261,117220,640352,108258,264856,642129,619772,0,186926,658776,225552,471626,197479,389429,411062,344428,384798,293161
159903,160435,Auto,0.0,286377,0,663261,117220,640352,108258,264856,642129,619772,0,186926,658776,225552,471626,197479,389429,411062,344428,384798,293161
160903,162243,Holy in White,77144.0,286377,0,663261,117220,640352,108258,264856,642129,619772,77144,186926,658776,225552,471626,197479,389429,411062,344428,384798,293161
161603,162583,Clawed Muse,108332.0,286377,0,663261,225552,640352,108258,264856,642129,619772,77144,186926,658776,225552,471626,197479,389429,411062,344428,384798,293161
162863,163395,Auto,0.0,286377,0,663261,225552,640352,108258,264856,642129,619772,77144,186926,658776,225552,471626,197479,389429,411062,344428,384798,293161
162303,163453,Mog of the Ages,135415.0,286377,0,663261,225552,640352,108258,264856,642129,619772,77144,322341,658776,225552,471626,197479,389429,411062,344428,384798,293161
166403,166935,Auto,0.0,286377,0,663261,225552,640352,108258,264856,642129,619772,77144,322341,658776,225552,471626,197479,389429,411062,344428,384798,293161
169204,169954,Blizzard in Cyan,116324.0,286377,0,779585,225552,640352,108258,264856,642129,619772,77144,322341,658776,225552,471626,197479,389429,411062,344428,384798,293161
169704,170236,Auto,0.0,286377,0,779585,225552,640352,108258,264856,642129,619772,77144,322341,658776,225552,471626,197479,389429,411062,344428,384798,293161
172504,173304,Stone in Yellow,121790.0,286377,0,779585,225552,640352,108258,264856,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,384798,293161
173004,173536,Auto,0.0,286377,0,779585,225552,640352,108258,264856,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,384798,293161
175004,175984,Water in Blue,77092.0,286377,0,779585,225552,640352,108258,264856,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,461890,293161
175964,176496,Auto,0.0,286377,0,779585,225552,640352,108258,264856,642129,619772,77144,322341,658776,225552,471626,197479,389429,532852,344428,461890,293161
