sim_timestamp,sim_damage_timestamp,sim_name,sim_potency,sim_weight,Auto,Chaotic Spring,Chaotic Spring (dot),Dragonfire Dive,Drakesbane,Fang and Claw,Geirskogul,Heavens' Thrust,High Jump,Lance Barrage,Mirage Dive,Nastrond,Piercing Talon,Raiden Thrust,Rise of the Dragon,Spiral Blow,Starcross,Stardiver,True Thrust,Wheeling Thrust,Wyrmwind Thrust
275000,275620,Raiden Thrust,320,1.0,8820,3740,3915,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3300,3500,4200,230,3740,4400
275160,275692,Auto,90,1.0,8910,3740,3915,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3300,3500,4200,230,3740,4400
275620,276820,Wyrmwind Thrust,440,1.0,8910,3740,3915,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3300,3500,4200,230,3740,4840
255000,277500,Chaotic Spring (dot),45,1.0,8910,3740,3960,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3300,3500,4200,230,3740,4840
277960,278492,Auto,90,1.0,9000,3740,3960,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3300,3500,4200,230,3740,4840
277500,278880,Spiral Blow,300,1.0,9000,3740,3960,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3600,3500,4200,230,3740,4840
280000,280450,Chaotic Spring,340,1.0,9000,4080,3960,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3600,3500,4200,230,3740,4840
280000,280500,Chaotic Spring (dot),45,1.0,9000,4080,4005,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3600,3500,4200,230,3740,4840
280760,281292,Auto,90,1.0,9090,4080,4005,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3600,3500,4200,230,3740,4840
282500,283120,Wheeling Thrust,340,1.0,9090,4080,4005,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3600,3500,4200,230,4080,4840
280000,283500,Chaotic Spring (dot),45,1.0,9090,4080,4050,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3600,3500,4200,230,4080,4840
283560,284092,Auto,90,1.0,9180,4080,4050,1500,10120,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3600,3500,4200,230,4080,4840
285000,285620,Drakesbane,460,1.0,9180,4080,4050,1500,10580,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3600,3500,4200,230,4080,4840
280000,286500,Chaotic Spring (dot),45,1.0,9180,4080,4095,1500,10580,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3600,3500,4200,230,4080,4840
286360,286892,Auto,90,1.0,9270,4080,4095,1500,10580,3740,1400,5060,3600,3740,3420,3600,0,7040,1650,3600,3500,4200,230,4080,4840
287500,288120,Raiden Thrust,320,1.0,9270,4080,4095,1500,10580,3740,1400,5060,3600,3740,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
280000,289500,Chaotic Spring (dot),45,1.0,9270,4080,4140,1500,10580,3740,1400,5060,3600,3740,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
289160,289692,Auto,90,1.0,9360,4080,4140,1500,10580,3740,1400,5060,3600,3740,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
290000,290940,Lance Barrage,340,1.0,9360,4080,4140,1500,10580,3740,1400,5060,3600,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
291960,292492,Auto,90,1.0,9450,4080,4140,1500,10580,3740,1400,5060,3600,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
280000,292500,Chaotic Spring (dot),45,1.0,9450,4080,4185,1500,10580,3740,1400,5060,3600,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
292500,293210,Heavens' Thrust,460,1.0,9450,4080,4185,1500,10580,3740,1400,5520,3600,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
293120,293610,High Jump,400,1.0,9450,4080,4185,1500,10580,3740,1400,5520,4000,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
294760,295292,Auto,90,1.0,9540,4080,4185,1500,10580,3740,1400,5520,4000,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
280000,295500,Chaotic Spring (dot),45,1.0,9540,4080,4230,1500,10580,3740,1400,5520,4000,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
295000,295620,Fang and Claw,340,1.0,9540,4080,4230,1500,10580,4080,1400,5520,4000,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
297560,298092,Auto,90,1.0,9630,4080,4230,1500,10580,4080,1400,5520,4000,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
297500,298120,Drakesbane,460,1.0,9630,4080,4230,1500,11040,4080,1400,5520,4000,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
280000,298500,Chaotic Spring (dot),45,1.0,9630,4080,4275,1500,11040,4080,1400,5520,4000,4080,3420,3600,0,7360,1650,3600,3500,4200,230,4080,4840
300000,300620,Raiden Thrust,320,1.0,9630,4080,4275,1500,11040,4080,1400,5520,4000,4080,3420,3600,0,7680,1650,3600,3500,4200,230,4080,4840
300360,300892,Auto,90,1.0,9720,4080,4275,1500,11040,4080,1400,5520,4000,4080,3420,3600,0,7680,1650,3600,3500,4200,230,4080,4840
280000,301500,Chaotic Spring (dot),45,1.0,9720,4080,4320,1500,11040,4080,1400,5520,4000,4080,3420,3600,0,7680,1650,3600,3500,4200,230,4080,4840
303160,303692,Auto,90,1.0,9810,4080,4320,1500,11040,4080,1400,5520,4000,4080,3420,3600,0,7680,1650,3600,3500,4200,230,4080,4840
302500,303880,Spiral Blow,300,1.0,9810,4080,4320,1500,11040,4080,1400,5520,4000,4080,3420,3600,0,7680,1650,3900,3500,4200,230,4080,4840
305000,305450,Chaotic Spring,340,1.0,9810,4420,4320,1500,11040,4080,1400,5520,4000,4080,3420,3600,0,7680,1650,3900,3500,4200,230,4080,4840
305960,306492,Auto,90,1.0,9900,4420,4320,1500,11040,4080,1400,5520,4000,4080,3420,3600,0,7680,1650,3900,3500,4200,230,4080,4840
306240,306910,Geirskogul,280,1.0,9900,4420,4320,1500,11040,4080,1680,5520,4000,4080,3420,3600,0,7680,1650,3900,3500,4200,230,4080,4840
305000,307500,Chaotic Spring (dot),45,1.0,9900,4420,4365,1500,11040,4080,1680,5520,4000,4080,3420,3600,0,7680,1650,3900,3500,4200,230,4080,4840
307500,308120,Wheeling Thrust,340,1.0,9900,4420,4365,1500,11040,4080,1680,5520,4000,4080,3420,3600,0,7680,1650,3900,3500,4200,230,4420,4840
308120,308920,Mirage Dive,380,1.0,9900,4420,4365,1500,11040,4080,1680,5520,4000,4080,3800,3600,0,7680,1650,3900,3500,4200,230,4420,4840
308760,309292,Auto,90,1.0,9990,4420,4365,1500,11040,4080,1680,5520,4000,4080,3800,3600,0,7680,1650,3900,3500,4200,230,4420,4840
305000,310500,Chaotic Spring (dot),45,1.0,9990,4420,4410,1500,11040,4080,1680,5520,4000,4080,3800,3600,0,7680,1650,3900,3500,4200,230,4420,4840
310000,310620,Drakesbane,460,1.0,9990,4420,4410,1500,11500,4080,1680,5520,4000,4080,3800,3600,0,7680,1650,3900,3500,4200,230,4420,4840
310620,311380,Nastrond,720,1.0,9990,4420,4410,1500,11500,4080,1680,5520,4000,4080,3800,4320,0,7680,1650,3900,3500,4200,230,4420,4840
311560,312092,Auto,90,1.0,10080,4420,4410,1500,11500,4080,1680,5520,4000,4080,3800,4320,0,7680,1650,3900,3500,4200,230,4420,4840
311240,312440,Wyrmwind Thrust,440,1.0,10080,4420,4410,1500,11500,4080,1680,5520,4000,4080,3800,4320,0,7680,1650,3900,3500,4200,230,4420,5280
312500,313120,Raiden Thrust,320,1.0,10080,4420,4410,1500,11500,4080,1680,5520,4000,4080,3800,4320,0,8000,1650,3900,3500,4200,230,4420,5280
305000,313500,Chaotic Spring (dot),45,1.0,10080,4420,4455,1500,11500,4080,1680,5520,4000,4080,3800,4320,0,8000,1650,3900,3500,4200,230,4420,5280
313120,314410,Stardiver,840,1.0,10080,4420,4455,1500,11500,4080,1680,5520,4000,4080,3800,4320,0,8000,1650,3900,3500,5040,230,4420,5280
314360,314892,Auto,90,1.0,10170,4420,4455,1500,11500,4080,1680,5520,4000,4080,3800,4320,0,8000,1650,3900,3500,5040,230,4420,5280
315000,315940,Lance Barrage,340,1.0,10170,4420,4455,1500,11500,4080,1680,5520,4000,4420,3800,4320,0,8000,1650,3900,3500,5040,230,4420,5280
305000,316500,Chaotic Spring (dot),45,1.0,10170,4420,4500,1500,11500,4080,1680,5520,4000,4420,3800,4320,0,8000,1650,3900,3500,5040,230,4420,5280
315620,316600,Starcross,700,1.0,10170,4420,4500,1500,11500,4080,1680,5520,4000,4420,3800,4320,0,8000,1650,3900,4200,5040,230,4420,5280
317160,317692,Auto,90,1.0,10260,4420,4500,1500,11500,4080,1680,5520,4000,4420,3800,4320,0,8000,1650,3900,4200,5040,230,4420,5280
317500,318210,Heavens' Thrust,460,1.0,10260,4420,4500,1500,11500,4080,1680,5980,4000,4420,3800,4320,0,8000,1650,3900,4200,5040,230,4420,5280
305000,319500,Chaotic Spring (dot),45,1.0,10260,4420,4545,1500,11500,4080,1680,5980,4000,4420,3800,4320,0,8000,1650,3900,4200,5040,230,4420,5280
319960,320492,Auto,90,1.0,10350,4420,4545,1500,11500,4080,1680,5980,4000,4420,3800,4320,0,8000,1650,3900,4200,5040,230,4420,5280
320000,320620,Fang and Claw,340,1.0,10350,4420,4545,1500,11500,4420,1680,5980,4000,4420,3800,4320,0,8000,1650,3900,4200,5040,230,4420,5280
305000,322500,Chaotic Spring (dot),45,1.0,10350,4420,4590,1500,11500,4420,1680,5980,4000,4420,3800,4320,0,8000,1650,3900,4200,5040,230,4420,5280
322500,323120,Drakesbane,460,1.0,10350,4420,4590,1500,11960,4420,1680,5980,4000,4420,3800,4320,0,8000,1650,3900,4200,5040,230,4420,5280
322760,323292,Auto,90,1.0,10440,4420,4590,1500,11960,4420,1680,5980,4000,4420,3800,4320,0,8000,1650,3900,4200,5040,230,4420,5280
323120,323610,High Jump,400,1.0,10440,4420,4590,1500,11960,4420,1680,5980,4400,4420,3800,4320,0,8000,1650,3900,4200,5040,230,4420,5280
323920,324720,Mirage Dive,380,1.0,10440,4420,4590,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8000,1650,3900,4200,5040,230,4420,5280
305000,325500,Chaotic Spring (dot),45,1.0,10440,4420,4635,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8000,1650,3900,4200,5040,230,4420,5280
325000,325620,Raiden Thrust,320,1.0,10440,4420,4635,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,3900,4200,5040,230,4420,5280
325560,326092,Auto,90,1.0,10530,4420,4635,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,3900,4200,5040,230,4420,5280
325620,326820,Wyrmwind Thrust,440,1.0,10530,4420,4635,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,3900,4200,5040,230,4420,5720
305000,328500,Chaotic Spring (dot),45,1.0,10530,4420,4680,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,3900,4200,5040,230,4420,5720
327500,328880,Spiral Blow,300,1.0,10530,4420,4680,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4420,5720
328360,328892,Auto,90,1.0,10620,4420,4680,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4420,5720
330000,330450,Chaotic Spring,340,1.0,10620,4760,4680,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4420,5720
330000,331500,Chaotic Spring (dot),45,1.0,10620,4760,4725,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4420,5720
331160,331692,Auto,90,1.0,10710,4760,4725,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4420,5720
332500,333120,Wheeling Thrust,340,1.0,10710,4760,4725,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4760,5720
333960,334492,Auto,90,1.0,10800,4760,4725,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4760,5720
330000,334500,Chaotic Spring (dot),45,1.0,10800,4760,4770,1500,11960,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4760,5720
335000,335620,Drakesbane,460,1.0,10800,4760,4770,1500,12420,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4760,5720
336760,337292,Auto,90,1.0,10890,4760,4770,1500,12420,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4760,5720
330000,337500,Chaotic Spring (dot),45,1.0,10890,4760,4815,1500,12420,4420,1680,5980,4400,4420,4180,4320,0,8320,1650,4200,4200,5040,230,4760,5720
337500,338120,Raiden Thrust,320,1.0,10890,4760,4815,1500,12420,4420,1680,5980,4400,4420,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
339560,340092,Auto,90,1.0,10980,4760,4815,1500,12420,4420,1680,5980,4400,4420,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
330000,340500,Chaotic Spring (dot),45,1.0,10980,4760,4860,1500,12420,4420,1680,5980,4400,4420,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
340000,340940,Lance Barrage,340,1.0,10980,4760,4860,1500,12420,4420,1680,5980,4400,4760,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
342360,342892,Auto,90,1.0,11070,4760,4860,1500,12420,4420,1680,5980,4400,4760,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
342500,343210,Heavens' Thrust,460,1.0,11070,4760,4860,1500,12420,4420,1680,6440,4400,4760,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
330000,343500,Chaotic Spring (dot),45,1.0,11070,4760,4905,1500,12420,4420,1680,6440,4400,4760,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
345000,345620,Fang and Claw,340,1.0,11070,4760,4905,1500,12420,4760,1680,6440,4400,4760,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
345160,345692,Auto,90,1.0,11160,4760,4905,1500,12420,4760,1680,6440,4400,4760,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
330000,346500,Chaotic Spring (dot),45,1.0,11160,4760,4950,1500,12420,4760,1680,6440,4400,4760,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
347500,348120,Drakesbane,460,1.0,11160,4760,4950,1500,12880,4760,1680,6440,4400,4760,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
347960,348492,Auto,90,1.0,11250,4760,4950,1500,12880,4760,1680,6440,4400,4760,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
330000,349500,Chaotic Spring (dot),45,1.0,11250,4760,4995,1500,12880,4760,1680,6440,4400,4760,4180,4320,0,8640,1650,4200,4200,5040,230,4760,5720
350000,350620,Raiden Thrust,320,1.0,11250,4760,4995,1500,12880,4760,1680,6440,4400,4760,4180,4320,0,8960,1650,4200,4200,5040,230,4760,5720
350760,351292,Auto,90,1.0,11340,4760,4995,1500,12880,4760,1680,6440,4400,4760,4180,4320,0,8960,1650,4200,4200,5040,230,4760,5720
330000,352500,Chaotic Spring (dot),45,1.0,11340,4760,5040,1500,12880,4760,1680,6440,4400,4760,4180,4320,0,8960,1650,4200,4200,5040,230,4760,5720
353120,353610,High Jump,400,1.0,11340,4760,5040,1500,12880,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4200,4200,5040,230,4760,5720
352500,353880,Spiral Blow,300,1.0,11340,4760,5040,1500,12880,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,4760,5720
353560,354092,Auto,90,1.0,11430,4760,5040,1500,12880,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,4760,5720
355000,355450,Chaotic Spring,340,1.0,11430,5100,5040,1500,12880,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,4760,5720
355000,355500,Chaotic Spring (dot),45,1.0,11430,5100,5085,1500,12880,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,4760,5720
355620,356820,Wyrmwind Thrust,440,1.0,11430,5100,5085,1500,12880,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,4760,6160
356360,356892,Auto,90,1.0,11520,5100,5085,1500,12880,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,4760,6160
357500,358120,Wheeling Thrust,340,1.0,11520,5100,5085,1500,12880,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,5100,6160
355000,358500,Chaotic Spring (dot),45,1.0,11520,5100,5130,1500,12880,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,5100,6160
359160,359692,Auto,90,1.0,11610,5100,5130,1500,12880,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,5100,6160
360000,360620,Drakesbane,460,1.0,11610,5100,5130,1500,13340,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,5100,6160
355000,361500,Chaotic Spring (dot),45,1.0,11610,5100,5175,1500,13340,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,5100,6160
361960,362492,Auto,90,1.0,11700,5100,5175,1500,13340,4760,1680,6440,4800,4760,4180,4320,0,8960,1650,4500,4200,5040,230,5100,6160
362500,363120,Raiden Thrust,320,1.0,11700,5100,5175,1500,13340,4760,1680,6440,4800,4760,4180,4320,0,9280,1650,4500,4200,5040,230,5100,6160
355000,364500,Chaotic Spring (dot),45,1.0,11700,5100,5220,1500,13340,4760,1680,6440,4800,4760,4180,4320,0,9280,1650,4500,4200,5040,230,5100,6160
364760,365292,Auto,90,1.0,11790,5100,5220,1500,13340,4760,1680,6440,4800,4760,4180,4320,0,9280,1650,4500,4200,5040,230,5100,6160
365000,365940,Lance Barrage,340,1.0,11790,5100,5220,1500,13340,4760,1680,6440,4800,5100,4180,4320,0,9280,1650,4500,4200,5040,230,5100,6160
366240,366910,Geirskogul,280,1.0,11790,5100,5220,1500,13340,4760,1960,6440,4800,5100,4180,4320,0,9280,1650,4500,4200,5040,230,5100,6160
355000,367500,Chaotic Spring (dot),45,1.0,11790,5100,5265,1500,13340,4760,1960,6440,4800,5100,4180,4320,0,9280,1650,4500,4200,5040,230,5100,6160
367560,368092,Auto,90,1.0,11880,5100,5265,1500,13340,4760,1960,6440,4800,5100,4180,4320,0,9280,1650,4500,4200,5040,230,5100,6160
367500,368210,Heavens' Thrust,460,1.0,11880,5100,5265,1500,13340,4760,1960,6900,4800,5100,4180,4320,0,9280,1650,4500,4200,5040,230,5100,6160
368120,368920,Mirage Dive,380,1.0,11880,5100,5265,1500,13340,4760,1960,6900,4800,5100,4560,4320,0,9280,1650,4500,4200,5040,230,5100,6160
368740,369540,Dragonfire Dive,500,1.0,11880,5100,5265,2000,13340,4760,1960,6900,4800,5100,4560,4320,0,9280,1650,4500,4200,5040,230,5100,6160
355000,370500,Chaotic Spring (dot),45,1.0,11880,5100,5310,2000,13340,4760,1960,6900,4800,5100,4560,4320,0,9280,1650,4500,4200,5040,230,5100,6160
370000,370620,Fang and Claw,340,1.0,11880,5100,5310,2000,13340,5100,1960,6900,4800,5100,4560,4320,0,9280,1650,4500,4200,5040,230,5100,6160
370360,370892,Auto,90,1.0,11970,5100,5310,2000,13340,5100,1960,6900,4800,5100,4560,4320,0,9280,1650,4500,4200,5040,230,5100,6160
370620,371380,Nastrond,720,1.0,11970,5100,5310,2000,13340,5100,1960,6900,4800,5100,4560,5040,0,9280,1650,4500,4200,5040,230,5100,6160
372500,373120,Drakesbane,460,1.0,11970,5100,5310,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9280,1650,4500,4200,5040,230,5100,6160
355000,373500,Chaotic Spring (dot),45,1.0,11970,5100,5355,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9280,1650,4500,4200,5040,230,5100,6160
373160,373692,Auto,90,1.0,12060,5100,5355,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9280,1650,4500,4200,5040,230,5100,6160
373120,374410,Stardiver,840,1.0,12060,5100,5355,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9280,1650,4500,4200,5880,230,5100,6160
375000,375620,Raiden Thrust,320,1.0,12060,5100,5355,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,1650,4500,4200,5880,230,5100,6160
375960,376492,Auto,90,1.0,12150,5100,5355,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,1650,4500,4200,5880,230,5100,6160
355000,376500,Chaotic Spring (dot),45,1.0,12150,5100,5400,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,1650,4500,4200,5880,230,5100,6160
375620,376600,Starcross,700,1.0,12150,5100,5400,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,1650,4500,4900,5880,230,5100,6160
376240,377440,Wyrmwind Thrust,440,1.0,12150,5100,5400,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,1650,4500,4900,5880,230,5100,6600
377500,378880,Spiral Blow,300,1.0,12150,5100,5400,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,1650,4800,4900,5880,230,5100,6600
378120,379280,Rise of the Dragon,550,1.0,12150,5100,5400,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,2200,4800,4900,5880,230,5100,6600
378760,379292,Auto,90,1.0,12240,5100,5400,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,2200,4800,4900,5880,230,5100,6600
380000,380450,Chaotic Spring,340,1.0,12240,5440,5400,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,2200,4800,4900,5880,230,5100,6600
381560,382092,Auto,90,1.0,12330,5440,5400,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,2200,4800,4900,5880,230,5100,6600
380000,382500,Chaotic Spring (dot),45,1.0,12330,5440,5445,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,2200,4800,4900,5880,230,5100,6600
382500,383120,Wheeling Thrust,340,1.0,12330,5440,5445,2000,13800,5100,1960,6900,4800,5100,4560,5040,0,9600,2200,4800,4900,5880,230,5440,6600
383120,383610,High Jump,400,1.0,12330,5440,5445,2000,13800,5100,1960,6900,5200,5100,4560,5040,0,9600,2200,4800,4900,5880,230,5440,6600
383920,384720,Mirage Dive,380,1.0,12330,5440,5445,2000,13800,5100,1960,6900,5200,5100,4940,5040,0,9600,2200,4800,4900,5880,230,5440,6600
384360,384892,Auto,90,1.0,12420,5440,5445,2000,13800,5100,1960,6900,5200,5100,4940,5040,0,9600,2200,4800,4900,5880,230,5440,6600
380000,385500,Chaotic Spring (dot),45,1.0,12420,5440,5490,2000,13800,5100,1960,6900,5200,5100,4940,5040,0,9600,2200,4800,4900,5880,230,5440,6600
385000,385620,Drakesbane,460,1.0,12420,5440,5490,2000,14260,5100,1960,6900,5200,5100,4940,5040,0,9600,2200,4800,4900,5880,230,5440,6600
387160,387692,Auto,90,1.0,12510,5440,5490,2000,14260,5100,1960,6900,5200,5100,4940,5040,0,9600,2200,4800,4900,5880,230,5440,6600
387500,388120,Raiden Thrust,320,1.0,12510,5440,5490,2000,14260,5100,1960,6900,5200,5100,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
380000,388500,Chaotic Spring (dot),45,1.0,12510,5440,5535,2000,14260,5100,1960,6900,5200,5100,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
389960,390492,Auto,90,1.0,12600,5440,5535,2000,14260,5100,1960,6900,5200,5100,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
390000,390940,Lance Barrage,340,1.0,12600,5440,5535,2000,14260,5100,1960,6900,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
380000,391500,Chaotic Spring (dot),45,1.0,12600,5440,5580,2000,14260,5100,1960,6900,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
392500,393210,Heavens' Thrust,460,1.0,12600,5440,5580,2000,14260,5100,1960,7360,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
392760,393292,Auto,90,1.0,12690,5440,5580,2000,14260,5100,1960,7360,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
380000,394500,Chaotic Spring (dot),45,1.0,12690,5440,5625,2000,14260,5100,1960,7360,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
395000,395620,Fang and Claw,340,1.0,12690,5440,5625,2000,14260,5440,1960,7360,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
395560,396092,Auto,90,1.0,12780,5440,5625,2000,14260,5440,1960,7360,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
380000,397500,Chaotic Spring (dot),45,1.0,12780,5440,5670,2000,14260,5440,1960,7360,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
397500,398120,Drakesbane,460,1.0,12780,5440,5670,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
398360,398892,Auto,90,1.0,12870,5440,5670,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
380000,400500,Chaotic Spring (dot),45,1.0,12870,5440,5715,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,9920,2200,4800,4900,5880,230,5440,6600
400000,400620,Raiden Thrust,320,1.0,12870,5440,5715,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,4800,4900,5880,230,5440,6600
401160,401692,Auto,90,1.0,12960,5440,5715,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,4800,4900,5880,230,5440,6600
400620,401820,Wyrmwind Thrust,440,1.0,12960,5440,5715,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,4800,4900,5880,230,5440,7040
380000,403500,Chaotic Spring (dot),45,1.0,12960,5440,5760,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,4800,4900,5880,230,5440,7040
402500,403880,Spiral Blow,300,1.0,12960,5440,5760,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,5100,4900,5880,230,5440,7040
403960,404492,Auto,90,1.0,13050,5440,5760,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,5100,4900,5880,230,5440,7040
405000,405450,Chaotic Spring,340,1.0,13050,5780,5760,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,5100,4900,5880,230,5440,7040
405000,406500,Chaotic Spring (dot),45,1.0,13050,5780,5805,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,5100,4900,5880,230,5440,7040
406760,407292,Auto,90,1.0,13140,5780,5805,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,5100,4900,5880,230,5440,7040
407500,408120,Wheeling Thrust,340,1.0,13140,5780,5805,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,5100,4900,5880,230,5780,7040
405000,409500,Chaotic Spring (dot),45,1.0,13140,5780,5850,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,5100,4900,5880,230,5780,7040
409560,410092,Auto,90,1.0,13230,5780,5850,2000,14720,5440,1960,7360,5200,5440,4940,5040,0,10240,2200,5100,4900,5880,230,5780,7040
