sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Chaotic Spring,Chaotic Spring (dot),Dragonfire Dive,Drakesbane,Fang and Claw,Geirskogul,Heavens' Thrust,High Jump,Lance Barrage,Mirage Dive,Nastrond,Piercing Talon,Raiden Thrust,Rise of the Dragon,Spiral Blow,Starcross,Stardiver,True Thrust,Wheeling Thrust,Wyrmwind Thrust
93160,93692,Auto,9584.0,399409,176816,161024,100174,507484,156351,80819,327755,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
80000,94500,Chaotic Spring (dot),6518.0,399409,176816,167542,100174,507484,156351,80819,327755,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
95000,95620,Fang and Claw,38838.0,399409,176816,167542,100174,507484,195189,80819,327755,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
95960,96492,Auto,9584.0,408993,176816,167542,100174,507484,195189,80819,327755,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
80000,97500,Chaotic Spring (dot),6518.0,408993,176816,174060,100174,507484,195189,80819,327755,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
97500,98120,Drakesbane,52546.0,408993,176816,174060,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
98760,99292,Auto,9584.0,418577,176816,174060,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
80000,100500,Chaotic Spring (dot),6518.0,418577,176816,180578,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,315340,110195,146340,241714,290051,23973,198385,191994
100000,100620,Raiden Thrust,36553.0,418577,176816,180578,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,146340,241714,290051,23973,198385,191994
100620,101820,Wyrmwind Thrust,50262.0,418577,176816,180578,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,146340,241714,290051,23973,198385,242256
101560,102092,Auto,9584.0,428161,176816,180578,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,146340,241714,290051,23973,198385,242256
80000,103500,Chaotic Spring (dot),6518.0,428161,176816,187096,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,146340,241714,290051,23973,198385,242256
102500,103880,Spiral Blow,34268.0,428161,176816,187096,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,180608,241714,290051,23973,198385,242256
104360,104892,Auto,9584.0,437745,176816,187096,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,180608,241714,290051,23973,198385,242256
105000,105450,Chaotic Spring,38838.0,437745,215654,187096,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,180608,241714,290051,23973,198385,242256
105000,106500,Chaotic Spring (dot),5137.0,437745,215654,192233,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,180608,241714,290051,23973,198385,242256
107160,107692,Auto,9584.0,447329,215654,192233,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,180608,241714,290051,23973,198385,242256
107500,108120,Wheeling Thrust,38838.0,447329,215654,192233,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,180608,241714,290051,23973,237223,242256
105000,109500,Chaotic Spring (dot),5137.0,447329,215654,197370,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,180608,241714,290051,23973,237223,242256
109960,110492,Auto,9584.0,456913,215654,197370,100174,560030,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,180608,241714,290051,23973,237223,242256
110000,110620,Drakesbane,52546.0,456913,215654,197370,100174,612576,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,180608,241714,290051,23973,237223,242256
105000,112500,Chaotic Spring (dot),5137.0,456913,215654,202507,100174,612576,195189,80819,327755,183773,188789,186114,248611,0,351893,110195,180608,241714,290051,23973,237223,242256
112500,113120,Raiden Thrust,36553.0,456913,215654,202507,100174,612576,195189,80819,327755,183773,188789,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
112760,113292,Auto,9584.0,466497,215654,202507,100174,612576,195189,80819,327755,183773,188789,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
113120,113610,High Jump,45694.0,466497,215654,202507,100174,612576,195189,80819,327755,229467,188789,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
105000,115500,Chaotic Spring (dot),5137.0,466497,215654,207644,100174,612576,195189,80819,327755,229467,188789,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
115000,115940,Lance Barrage,38838.0,466497,215654,207644,100174,612576,195189,80819,327755,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
115560,116092,Auto,9584.0,476081,215654,207644,100174,612576,195189,80819,327755,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
117500,118210,Heavens' Thrust,52546.0,476081,215654,207644,100174,612576,195189,80819,380301,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
105000,118500,Chaotic Spring (dot),5137.0,476081,215654,212781,100174,612576,195189,80819,380301,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
118360,118892,Auto,9584.0,485665,215654,212781,100174,612576,195189,80819,380301,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
120000,120620,Fang and Claw,38838.0,485665,215654,212781,100174,612576,234027,80819,380301,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
105000,121500,Chaotic Spring (dot),5137.0,485665,215654,217918,100174,612576,234027,80819,380301,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
121160,121692,Auto,9619.0,495284,215654,217918,100174,612576,234027,80819,380301,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
122500,123120,Drakesbane,52741.0,495284,215654,217918,100174,665317,234027,80819,380301,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
123960,124492,Auto,9619.0,504903,215654,217918,100174,665317,234027,80819,380301,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
105000,124500,Chaotic Spring (dot),5137.0,504903,215654,223055,100174,665317,234027,80819,380301,229467,227627,186114,248611,0,388446,110195,180608,241714,290051,23973,237223,242256
125000,125620,Raiden Thrust,40358.0,504903,215654,223055,100174,665317,234027,80819,380301,229467,227627,186114,248611,0,428804,110195,180608,241714,290051,23973,237223,242256
126240,126910,Geirskogul,40073.0,504903,215654,223055,100174,665317,234027,120892,380301,229467,227627,186114,248611,0,428804,110195,180608,241714,290051,23973,237223,242256
126760,127292,Auto,16143.0,521046,215654,223055,100174,665317,234027,120892,380301,229467,227627,186114,248611,0,428804,110195,180608,241714,290051,23973,237223,242256
105000,127500,Chaotic Spring (dot),5137.0,521046,215654,228192,100174,665317,234027,120892,380301,229467,227627,186114,248611,0,428804,110195,180608,241714,290051,23973,237223,242256
127500,128880,Spiral Blow,57722.0,521046,215654,228192,100174,665317,234027,120892,380301,229467,227627,186114,248611,0,428804,110195,238330,241714,290051,23973,237223,242256
128120,128920,Mirage Dive,73114.0,521046,215654,228192,100174,665317,234027,120892,380301,229467,227627,259228,248611,0,428804,110195,238330,241714,290051,23973,237223,242256
128740,129540,Dragonfire Dive,96212.0,521046,215654,228192,196386,665317,234027,120892,380301,229467,227627,259228,248611,0,428804,110195,238330,241714,290051,23973,237223,242256
129560,130092,Auto,16143.0,537189,215654,228192,196386,665317,234027,120892,380301,229467,227627,259228,248611,0,428804,110195,238330,241714,290051,23973,237223,242256
130000,130450,Chaotic Spring,65420.0,537189,281074,228192,196386,665317,234027,120892,380301,229467,227627,259228,248611,0,428804,110195,238330,241714,290051,23973,237223,242256
