sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Auto,Gekko,Gyofu,Higanbana,Higanbana (dot),Hissatsu: Gyoten,Hissatsu: Senei,Hissatsu: Shinten,Jinpu,Kaeshi: Namikiri,Kaeshi: Setsugekka,Kasha,Midare Setsugekka,Ogi Namikiri,Shifu,Shoha,Tendo Kaeshi Setsugekka,Tendo Setsugekka,Yukikaze,Zanshin
104878,105498,Kasha,48319.0,434749,412300,313093,53462,206235,30380,213885,242849,103771,212819,108739,310010,217158,212819,103746,171102,600870,600870,249362,142842
105086,105618,Auto,9210.0,443959,412300,313093,53462,206235,30380,213885,242849,103771,212819,108739,310010,217158,212819,103746,171102,600870,600870,249362,142842
77856,106500,Higanbana (dot),5835.0,443959,412300,313093,53462,212070,30380,213885,242849,103771,212819,108739,310010,217158,212819,103746,171102,600870,600870,249362,142842
107018,107638,Kaeshi: Setsugekka,108419.0,443959,412300,313093,53462,212070,30380,213885,242849,103771,212819,217158,310010,217158,212819,103746,171102,600870,600870,249362,142842
107376,107908,Auto,9210.0,453169,412300,313093,53462,212070,30380,213885,242849,103771,212819,217158,310010,217158,212819,103746,171102,600870,600870,249362,142842
77856,109500,Higanbana (dot),5835.0,453169,412300,313093,53462,217905,30380,213885,242849,103771,212819,217158,310010,217158,212819,103746,171102,600870,600870,249362,142842
109958,110578,Midare Setsugekka,108419.0,453169,412300,313093,53462,217905,30380,213885,242849,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,249362,142842
110458,110990,Auto,9210.0,462379,412300,313093,53462,217905,30380,213885,242849,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,249362,142842
111298,112148,Gyofu,27610.0,462379,412300,340703,53462,217905,30380,213885,242849,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,249362,142842
77856,112500,Higanbana (dot),5835.0,462379,412300,340703,53462,223740,30380,213885,242849,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,249362,142842
111918,112538,Hissatsu: Shinten,28762.0,462379,412300,340703,53462,223740,30380,213885,271611,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,249362,142842
112748,113280,Auto,9210.0,471589,412300,340703,53462,223740,30380,213885,271611,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,249362,142842
113438,114238,Yukikaze,39115.0,471589,412300,340703,53462,223740,30380,213885,271611,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
77856,115500,Higanbana (dot),5835.0,471589,412300,340703,53462,229575,30380,213885,271611,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
115038,115570,Auto,9210.0,480799,412300,340703,53462,229575,30380,213885,271611,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
115578,116428,Gyofu,27610.0,480799,412300,368313,53462,229575,30380,213885,271611,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
117328,117860,Auto,9210.0,490009,412300,368313,53462,229575,30380,213885,271611,103771,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
117718,118338,Jinpu,34514.0,490009,412300,368313,53462,229575,30380,213885,271611,138285,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
77856,118500,Higanbana (dot),5835.0,490009,412300,368313,53462,235410,30380,213885,271611,138285,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
119618,120150,Auto,9210.0,499219,412300,368313,53462,235410,30380,213885,271611,138285,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
119859,120619,Gekko,48319.0,499219,460619,368313,53462,235410,30380,213885,271611,138285,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
120479,121099,Hissatsu: Shinten,28762.0,499219,460619,368313,53462,235410,30380,213885,300373,138285,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
77856,121500,Higanbana (dot),5835.0,499219,460619,368313,53462,241245,30380,213885,300373,138285,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
121908,122440,Auto,9244.0,508463,460619,368313,53462,241245,30380,213885,300373,138285,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
121999,122849,Gyofu,27711.0,508463,460619,396024,53462,241245,30380,213885,300373,138285,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
77856,124500,Higanbana (dot),5835.0,508463,460619,396024,53462,247080,30380,213885,300373,138285,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
124198,124730,Auto,9244.0,517707,460619,396024,53462,247080,30380,213885,300373,138285,212819,217158,310010,325577,212819,103746,171102,600870,600870,288477,142842
