sim_timestamp,sim_damage_timestamp,sim_name,sim_expected,Abdomen Tear,Auto,Blasting Zone,Bow Shock,Bow Shock (dot),Brutal Shell,Burst Strike,Double Down,Eye Gouge,Gnashing Fang,Hypervelocity,Jugular Rip,Keen Edge,Lion Heart,Noble Blood,Reign of Beasts,Savage Claw,Solid Barrel,Sonic Break,Sonic Break (dot),Wicked Talon
138093,138625,Auto,10240.0,130434,394559,405855,51944,81846,244484,101274,346426,159069,207849,43392,103918,192764,223820,311534,277137,236214,299026,76174,134410,287931
137500,139290,Lion Heart,122339.0,130434,394559,405855,51944,81846,244484,101274,346426,159069,207849,43392,103918,192764,346159,311534,277137,236214,299026,76174,134410,287931
130625,139500,Bow Shock (dot),7333.0,130434,394559,405855,51944,89179,244484,101274,346426,159069,207849,43392,103918,192764,346159,311534,277137,236214,299026,76174,134410,287931
140000,140623,Gnashing Fang,53819.0,130434,394559,405855,51944,89179,244484,101274,346426,159069,261668,43392,103918,192764,346159,311534,277137,236214,299026,76174,134410,287931
140893,141425,Auto,10240.0,130434,404799,405855,51944,89179,244484,101274,346426,159069,261668,43392,103918,192764,346159,311534,277137,236214,299026,76174,134410,287931
140625,141427,Jugular Rip,26908.0,130434,404799,405855,51944,89179,244484,101274,346426,159069,261668,43392,130826,192764,346159,311534,277137,236214,299026,76174,134410,287931
130625,142500,Bow Shock (dot),7333.0,130434,404799,405855,51944,96512,244484,101274,346426,159069,261668,43392,130826,192764,346159,311534,277137,236214,299026,76174,134410,287931
142500,143125,Savage Claw,61168.0,130434,404799,405855,51944,96512,244484,101274,346426,159069,261668,43392,130826,192764,346159,311534,277137,297382,299026,76174,134410,287931
143125,143882,Abdomen Tear,31800.0,162234,404799,405855,51944,96512,244484,101274,346426,159069,261668,43392,130826,192764,346159,311534,277137,297382,299026,76174,134410,287931
143693,144225,Auto,10240.0,162234,415039,405855,51944,96512,244484,101274,346426,159069,261668,43392,130826,192764,346159,311534,277137,297382,299026,76174,134410,287931
130625,145500,Bow Shock (dot),7333.0,162234,415039,405855,51944,103845,244484,101274,346426,159069,261668,43392,130826,192764,346159,311534,277137,297382,299026,76174,134410,287931
145000,145581,Sonic Break,41586.0,162234,415039,405855,51944,103845,244484,101274,346426,159069,261668,43392,130826,192764,346159,311534,277137,297382,299026,117760,134410,287931
146493,147025,Auto,7083.0,162234,422122,405855,51944,103845,244484,101274,346426,159069,261668,43392,130826,192764,346159,311534,277137,297382,299026,117760,134410,287931
145000,148500,Sonic Break (dot),14675.0,162234,422122,405855,51944,103845,244484,101274,346426,159069,261668,43392,130826,192764,346159,311534,277137,297382,299026,117760,149085,287931
147500,148662,Wicked Talon,45126.0,162234,422122,405855,51944,103845,244484,101274,346426,159069,261668,43392,130826,192764,346159,311534,277137,297382,299026,117760,149085,333057
148125,149106,Eye Gouge,24171.0,162234,422122,405855,51944,103845,244484,101274,346426,183240,261668,43392,130826,192764,346159,311534,277137,297382,299026,117760,149085,333057
